Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSMUSG00000071000	4	43851565	43857595	ENSGGOG00000024545	9	13474356	13475312	ortholog_one2many	74.2947	88.4328	100		0.0554	0.5558	1
ENSMUSG00000031578	8	31159463	31168764	ENSGGOG00000010487	8	82834811	82850964	ortholog_one2one	90.2027	89	100	98.81	0.0544	0.4823	1
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	26.7241	32.9787	75		0.7067	0.7776	0
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	23.2759	28.7234	75		0.8069	0.9186	0
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	24.1379	38.8889	75		0.5877	0.973	0
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	27.5862	32.9897	75		0.783	0.793	0
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	27.5862	34.4086	75		0.7177	0.9173	0
ENSMUSG00000079113	8	21593375	21594508	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	26.7241	31	75		0.8373	0.7384	0
ENSMUSG00000019846	10	38965515	39110188	ENSGGOG00000015003	6	114350358	114504617	ortholog_one2one	88.6013	88.2611	75	100.00	0.0621	0.5219	1
ENSMUSG00000078772	4	19605451	19651130												
ENSMUSG00000041505	5	146514123	146516902												
ENSMUSG00000028229	4	19575162	19606932	ENSGGOG00000015004	8	87001003	87035894	ortholog_one2one	83.2787	80.8917	75	100.00	0.0882	0.3958	1
ENSMUSG00000095201	7	20101158	20102081												
ENSMUSG00000079525	X	76582610	76602924												
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	35.4839	35.1064	75		0.6029	0.8019	0
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	32.2581	31.9149	75		0.6195	0.7216	0
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	27.957	36.1111	75		0.6246	1.0969	0
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	34.4086	32.9897	75		0.6354	0.7506	0
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	37.6344	37.6344	75		0.6476	0.6309	0
ENSMUSG00000060070	8	21618183	21618972	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	35.4839	33	75		0.5909	0.6187	0
ENSMUSG00000028664	4	136647539	136835988	ENSGGOG00000008345	1	22774379	22910342	ortholog_one2one	97.2644	86.2534	100	100.00	0.0026	0.7678	1
ENSMUSG00000096152	7	20121656	20122579												
ENSMUSG00000032300	9	57253117	57262612	ENSGGOG00000014839	15	53910515	53927053	ortholog_one2one	76.5396	74.7851	50	0.00	0.1329	0.6557	0
ENSMUSG00000031016	7	110122046	110143286	ENSGGOG00000004855	11	9419885	9439335	ortholog_one2one	89.0093	89.0093	100	83.73	0.0492	0.4789	1
ENSMUSG00000037418	19	9985174	10001633	ENSGGOG00000011404	11	61081348	61095966	ortholog_one2one	67.1506	55.7229	100	100.00	0.2131	0.7747	1
ENSMUSG00000031179	X	64173548	64178778	ENSGGOG00000015264	X	152370215	152371324	ortholog_one2many	43.5644	35.7724	0		0.4691	0.8959	0
ENSMUSG00000042029	12	116405402	116463731	ENSGGOG00000001976	7	158406882	158476105	ortholog_one2one	80.2285	78.9792	75	92.19	0.1183	0.5322	1
ENSMUSG00000031577	8	31150315	31164702	ENSGGOG00000010498	8	82822894	82837109	ortholog_one2one	68.3426	72.2441	100	0.00	0.1752	0.5261	1
ENSMUSG00000054191	8	84901928	84905291	ENSGGOG00000003408	19	12654465	12657219	ortholog_one2one	68.3511	70.9945	100	0.00	0.1641	1.1083	1
ENSMUSG00000090799	14	50888582	50897507	ENSGGOG00000009776	14	24960214	24967819	ortholog_one2one	85.1782	56.9636	100	100.00	0.0874	0.4657	1
ENSMUSG00000096164	7	20138123	20139088												
ENSMUSG00000017309	11	102041509	102055620	ENSGGOG00000009027	5	39584659	39599471	ortholog_one2one	48.4337	60.5422	100	100.00	0.275	0.5876	0
ENSMUSG00000022253	15	9071260	9110891	ENSGGOG00000015623	17	59095985	59154624	ortholog_one2one	88.7168	90.724	100	87.95	0.0346	0.4227	1
ENSMUSG00000050410	17	35512734	35516824	ENSGGOG00000011196	6	31820973	31826709	ortholog_one2one	80.2281	61.1594	75	0.00	0.1244	0.5359	1
ENSMUSG00000029193	5	53697776	53707705	ENSGGOG00000015177	4	26085347	26094436	ortholog_one2one	89.4495	91.1215	100	100.00	0.0419	0.8074	1
ENSMUSG00000038704	7	44465391	44467758												
ENSMUSG00000073079	12	55080262	55115367	ENSGGOG00000002926	14	10248807	10298629	ortholog_one2many	99.8016	99.8016	0	99.79	0.0009	0.4862	1
ENSMUSG00000028476	4	43875530	43944806	ENSGGOG00000003313	9	13364516	13451890	ortholog_one2one	93.4089	93.4089	100	99.38	0.0332	0.531	1
ENSMUSG00000033917	7	118688545	118705778	ENSGGOG00000002481	16	19834968	19855743	ortholog_one2one	86.7069	86.7069	75	100.00	0.0718	0.4562	1
ENSMUSG00000022770	16	31663443	31875129	ENSGGOG00000001688	3	200321994	200582701	ortholog_one2one	95.685	95.7883	75	97.29	0.0214	0.4151	1
ENSMUSG00000075158	2	87149181	87152624	ENSGGOG00000010509	11	55145478	55146452	ortholog_one2one	81.0897	78.0864	75	0.00	0.1128	0.7469	1
ENSMUSG00000004535	6	52713729	52766780	ENSGGOG00000022253	7	27813312	27891607	ortholog_one2one	82.4324	86.1361	100	100.00	0.0688	0.4867	1
ENSMUSG00000000794	3	89520164	89675132	ENSGGOG00000012827	1	133787194	133950086	ortholog_one2one	95.6284	93.3333	100	93.52	0.0167	0.3752	1
ENSMUSG00000026743	2	18055237	18212388	ENSGGOG00000034926	10	24360137	24564933	ortholog_one2one	83.0524	92.2997	75	95.84	0.0354	0.3743	1
ENSMUSG00000057103	6	85910154	85915687	ENSGGOG00000013202	2A	33195067	33195750	ortholog_one2many	54.3103	55.5066	25	49.37	0.3072	0.6648	0
ENSMUSG00000010080	11	94489599	94499974	ENSGGOG00000003374	5	32854738	32860358	ortholog_one2one	82.7044	83.2279	100	0.00	0.0825	0.6442	1
ENSMUSG00000032352	9	77430823	77544870	ENSGGOG00000003320	6	54796688	54928668	ortholog_one2one	93.3206	93.3206	100	82.45	0.0362	0.398	1
ENSMUSG00000028514	4	106316213	106441322	ENSGGOG00000004312	1	55687170	55832391	ortholog_one2one	95.4528	96.5597	75	99.87	0.0168	0.4574	1
ENSMUSG00000086228	9	65361041	65380377	ENSGGOG00000038121	15	43545918	43559563	ortholog_one2one	62.2396	62.7297	100	20.11	0.2611	1.0998	1
ENSMUSG00000032816	9	65101486	65137940	ENSGGOG00000010463	15	43861728	43900855	ortholog_one2one	87.3903	87.6	100	71.97	0.0681	0.6366	1
ENSMUSG00000090806	7	85548407	85569192												
ENSMUSG00000046699	X	64264885	64276996	ENSGGOG00000026538	X	143832216	143834729	ortholog_one2one	97.3716	97.3716	50	0.00	0.0121	0.4032	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	37.6344	37.234	50		0.5537	0.8408	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	34.4086	34.0426	50		0.6096	0.7779	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	31.1828	40.2778	50		0.5771	1.0409	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	38.7097	37.1134	50		0.5861	0.7775	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	39.7849	39.7849	50		0.5914	0.7334	0
ENSMUSG00000060208	8	21655780	21656735	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	37.6344	35	50		0.5556	0.7723	0
ENSMUSG00000047636	4	107096891	107113125	ENSGGOG00000017032	1	54788441	54800620	ortholog_one2one	74.4731	61.9883	100	0.00	0.1269	0.8478	1
ENSMUSG00000091205	7	85563087	85624680												
ENSMUSG00000021977	14	59133040	59142893												
ENSMUSG00000079424	5	95305911	95343917												
ENSMUSG00000005374	5	135149657	135165760	ENSGGOG00000007382	7	72164472	72173879	ortholog_one2one	80.3167	81.7972	100	100.00	0.1053	0.877	1
ENSMUSG00000030872	7	121986722	122021222	ENSGGOG00000004218	16	23704994	23751325	ortholog_one2one	86.733	84.9026	100	100.00	0.0837	0.5052	1
ENSMUSG00000095595	12	55124469	55142104												
ENSMUSG00000022574	15	75890956	75894481												
ENSMUSG00000036564	8	95676980	95715119	ENSGGOG00000009535	16	49161664	49211184	ortholog_one2one	92.0455	82.8644	100	100.00	0.0251	0.6411	1
ENSMUSG00000039236	7	78913424	78920396	ENSGGOG00000010365	15	67238170	67255120	ortholog_one2one	43	71.2707	100	0.00	0.1946	1.1617	0
ENSMUSG00000048521	9	123806475	123811760	ENSGGOG00000004785	3	46837707	46838735	ortholog_one2one	73.2194	75.1462	100	100.00	0.1589	0.6328	1
ENSMUSG00000000290	10	77530252	77565708	ENSGGOG00000014457	21	36036910	36072048	ortholog_one2many	74.6753	70.7257	75	90.40	0.1073	1.1449	1
ENSMUSG00000056919	9	87189577	87255536	ENSGGOG00000007273	6	86312136	86415617	ortholog_one2one	75.1247	75.232	75	100.00	0.1479	0.6464	1
ENSMUSG00000044287	8	105893567	105895023	ENSGGOG00000013883	16	58982548	58984120	ortholog_one2one	78.3951	76.506	75	0.00	0.1347	0.8413	1
ENSMUSG00000056004	5	9266118	9481825	ENSGGOG00000014770	7	91165939	91349126	ortholog_one2one	93.2879	93.1973	100	100.00	0.0323	0.4329	1
ENSMUSG00000002329	14	55657879	55660508												
ENSMUSG00000025245	9	123694416	123717697	ENSGGOG00000002103	3	46689434	46806849	ortholog_one2one	90.9699	75.9777	75	0.00	0.0505	0.5088	1
ENSMUSG00000068747	3	108284082	108361511	ENSGGOG00000006556	1	110658709	110750726	ortholog_one2one	88.1119	90.9747	100	78.15	0.043	0.4773	1
ENSMUSG00000041633	X	153685154	153696391												
ENSMUSG00000040857	7	25242561	25250761	ENSGGOG00000004656	19	41667766	41675373	ortholog_one2one	96.3702	96.8978	100	100.00	0.0156	0.4709	1
ENSMUSG00000027876	3	98222156	98236748	ENSGGOG00000000553	1	121336797	121378239	ortholog_one2one	64.3312	63.924	100	0.00	0.2335	0.524	1
ENSMUSG00000053094	5	130217081	130243765	ENSGGOG00000022776	7	65820572	65864055	ortholog_one2one	94.586	94.586	100	0.00	0.0276	0.7627	1
ENSMUSG00000028618	4	107178399	107200996	ENSGGOG00000007981	1	54685389	54708402	ortholog_one2one	93.4985	93.2099	100	100.00	0.0332	0.36	1
ENSMUSG00000054978	9	65388684	65391652												
ENSMUSG00000039262	2	32151082	32234537	ENSGGOG00000012502	9	114892103	114977048	ortholog_one2one	84.7534	84.6016	100	0.00	0.0811	0.5038	1
ENSMUSG00000042129	6	116633008	116673952	ENSGGOG00000012833	10	65065431	65100391	ortholog_one2one	84.1615	84.4237	100	0.00	0.0788	0.876	1
ENSMUSG00000094011	7	20167460	20168377												
ENSMUSG00000032336	9	58582240	58657955	ENSGGOG00000000742	15	52268758	52306084	ortholog_one2one	82.9182	63.4877	100	48.66	0.0429	0.2567	1
ENSMUSG00000070677	5	95456806	95485587												
ENSMUSG00000086316	X	153723590	153741920												
ENSMUSG00000037847	19	18631950	18652194	ENSGGOG00000011911	9	56894924	56922624	ortholog_one2one	78.4615	69.863	100	89.49	0.1236	0.633	1
ENSMUSG00000024563	18	76241580	76305731	ENSGGOG00000004706	18	44991466	45076623	ortholog_one2one	99.5717	99.5717	100	50.00	0.002	0.343	1
ENSMUSG00000032855	17	24549834	24596508	ENSGGOG00000007016	16	2150908	2207877	ortholog_one2one	66.1309	75.4852	100	3.88	0.16	1.0674	1
ENSMUSG00000063142	14	23289431	24014491	ENSGGOG00000000507	10	32320875	32853322	ortholog_one2one	88.5391	94.4062	100	97.15	0.0058	0.2952	1
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	38.7097	38.2979	25		0.5233	1.0594	0
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	34.4086	34.0426	50		0.5844	0.7524	0
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	29.0323	37.5	50		0.5555	1.0156	0
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	36.5591	35.0515	50		0.5385	0.6824	0
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	38.7097	38.7097	25		0.5596	0.5898	0
ENSMUSG00000063206	8	21665797	21666732	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	33.3333	31	25		0.6097	0.6715	0
ENSMUSG00000026360	1	143999338	144004161	ENSGGOG00000002750	1	172209535	172212864	ortholog_one2one	96.2085	96.2085	100	0.00	0.0215	0.4647	1
ENSMUSG00000028063	3	88480147	88509956	ENSGGOG00000000813	1	135209914	135235116	ortholog_one2one	96.5414	96.6867	100	100.00	0.0135	0.7249	1
ENSMUSG00000079423	5	95510758	95522953												
ENSMUSG00000040451	19	32122727	32389714	ENSGGOG00000006170	10	59888822	59927012	ortholog_one2one	97.136	97.136	0	100.00	0.0136	0.2313	1
ENSMUSG00000004207	10	60277627	60302597	ENSGGOG00000008433	10	37974224	38009381	ortholog_one2one	63.3752	67.3664	100	100.00	0.2087	0.8676	1
ENSMUSG00000053868	14	59158503	59178749												
ENSMUSG00000095936	7	11306378	11310682												
ENSMUSG00000048170	7	128696441	128740495	ENSGGOG00000006006	10	134868030	134911129	ortholog_one2one	92.9907	92.9907	100	100.00	0.0353	0.6943	1
ENSMUSG00000041696	9	65398506	65414853	ENSGGOG00000024110	15	43505761	43529027	ortholog_one2one	93.609	93.609	100	100.00	0.0315	0.7306	1
ENSMUSG00000040312	17	35517100	35531015	ENSGGOG00000011186	6	31804941	31820793	ortholog_one2one	74.026	65.442	100	0.00	0.1611	0.6163	1
ENSMUSG00000072674	14	26167405	26182480	ENSGGOG00000011111	10	94362997	94375880	ortholog_one2many	63.8889	70.4082	25	0.00	0.2292	0.7671	0
ENSMUSG00000107874	6	132311590	132314757												
ENSMUSG00000028282	4	32615451	32653265	ENSGGOG00000017136	6	92141306	92167482	ortholog_one2one	65.8002	65.4665	0	99.99	0.2202	0.6254	1
ENSMUSG00000041530	4	126435012	126468583	ENSGGOG00000003316	1	36198890	36235173	ortholog_one2one	100	100	100	62.18	0	0	1
ENSMUSG00000095241	15	101643020	101647380												
ENSMUSG00000067543	6	132206795	132210521												
ENSMUSG00000053862	9	65412714	65422955	ENSGGOG00000015637	15	43497475	43505791	ortholog_one2one	61.7188	61.7188	100	100.00	0.2454	0.4248	1
ENSMUSG00000072675	14	26118349	26129763	ENSGGOG00000025204	CABD030145911.1	10171	11519	ortholog_many2many	21.7143	17.6334	0		1.1839	3.8579	0
ENSMUSG00000072675	14	26118349	26129763	ENSGGOG00000023520	10	148623122	148625127	ortholog_many2many	21.1429	18.5464	0		1.1875	2.834	0
ENSMUSG00000028015	3	81932601	81956725	ENSGGOG00000016215	4	168462500	168492267	ortholog_one2one	71.7949	69.7819	100	50.00	0.1884	0.5938	1
ENSMUSG00000040181	1	162829561	162866610	ENSGGOG00000010940	1	150254451	150292502	ortholog_one2one	83.4586	83.4586	100	100.00	0.0979	0.449	1
ENSMUSG00000030443	7	6315660	6331285	ENSGGOG00000014854	19	55758135	55768758	ortholog_one2one	82.0423	81.7544	50	0.00	0.1013	0.4595	0
ENSMUSG00000046861	4	116995317	117005277	ENSGGOG00000001524	1	45535126	45544249	ortholog_one2one	97.7933	97.7933	100	97.24	0.0107	0.4965	1
ENSMUSG00000029385	5	93267257	93276231	ENSGGOG00000000063	4	88116482	88127997	ortholog_one2one	88.3721	88.3721	50	1.41	0.0583	0.6214	0
ENSMUSG00000048439	5	24164963	24184013	ENSGGOG00000001038	7	23225926	23245357	ortholog_one2one	76.1905	75.6501	50	86.51	0.1407	0.6477	1
ENSMUSG00000048489	6	116650609	116652794	ENSGGOG00000037991	10	65082125	65082763	ortholog_one2one	57.561	55.6604	100	100.00	0.3118	0.5982	1
ENSMUSG00000019558	X	73673150	73682502	ENSGGOG00000034957	16	33821798	33828339	ortholog_one2many	81.5625	89.8451	25	94.47	0.0624	0.5646	1
ENSMUSG00000019558	X	73673150	73682502	ENSGGOG00000041742	X	154014481	154016437	ortholog_one2many	33.125	90.2128	100		0.0541	0.6607	0
ENSMUSG00000019558	X	73673150	73682502	ENSGGOG00000039278	16	33838330	33845244	ortholog_one2many	53.9062	87.3418	25		0.0775	0.5739	0
ENSMUSG00000019558	X	73673150	73682502	ENSGGOG00000004977	16	33811940	33819635	ortholog_one2many	84.8438	92.1902	50		0.0403	0.5418	0
ENSMUSG00000028619	4	107134155	107179116	ENSGGOG00000041610	1	54708483	54752631	ortholog_one2one	91.7874	91.3462	100	58.73	0.0447	0.3805	1
ENSMUSG00000002496	17	24595816	24632630	ENSGGOG00000027370	16	2094684	2149901	ortholog_one2many	91.3318	88.0952	100	0.00	0.0443	0.8761	1
ENSMUSG00000002496	17	24595816	24632630	ENSGGOG00000043551	16	2116015	2130671	ortholog_one2many	26.4064	87.619	100	39.60	0.069	1.1865	0
ENSMUSG00000028034	3	152210422	152236826												
ENSMUSG00000051503	5	112353801	112356033												
ENSMUSG00000042328	5	112343083	112378414	ENSGGOG00000004984	22	9964704	9997746	ortholog_one2one	63.1893	59.887	100	100.00	0.2677	0.9149	1
ENSMUSG00000047799	4	143437164	143450324												
ENSMUSG00000037736	5	66745827	67057158	ENSGGOG00000003779	4	41190575	41553262	ortholog_one2one	71.807	51.6678	100	99.80	0.0814	0.5527	1
ENSMUSG00000098463	14	26081516	26096127	ENSGGOG00000041655	16	66853108	66866208	ortholog_many2many	29.6703	13.3333	0		0.7556	1.5138	0
ENSMUSG00000098463	14	26081516	26096127	ENSGGOG00000037586	16	66798294	66816237	ortholog_many2many	29.1209	13.25	0		0.8177	1.3349	0
ENSMUSG00000028906	4	131923413	132075321	ENSGGOG00000004272	1	29115146	29240440	ortholog_one2one	91.958	91.3194	100	95.55	0.0418	0.4306	1
ENSMUSG00000058914	15	10952332	10980150												
ENSMUSG00000035834	13	81673843	81711013												
ENSMUSG00000037949	9	122175874	122294423	ENSGGOG00000014133	3	44130631	44386209	ortholog_one2one	91.654	91.5152	100	91.15	0.0447	0.6639	1
ENSMUSG00000075395	16	14562317	14634108												
ENSMUSG00000041966	2	71055328	71099142	ENSGGOG00000025563	2B	63837576	63888375	ortholog_one2one	90.5588	90.3846	100	55.70	0.0501	0.3006	1
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	22.4138	27.6596	25		0.7795	0.8106	0
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	20.6897	25.5319	50		0.8893	0.9097	0
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	21.5517	34.7222	50		0.6737	1.0894	0
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	23.2759	27.8351	25		0.8567	0.749	0
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	25	31.1828	50		0.8044	0.9061	0
ENSMUSG00000058618	8	21702519	21703645	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	22.4138	26	25		0.9489	0.6048	0
ENSMUSG00000094817	14	26082297	26235744	ENSGGOG00000041655	16	66853108	66866208	ortholog_many2many	29.6703	13.3333	50		0.7556	1.5138	0
ENSMUSG00000094817	14	26082297	26235744	ENSGGOG00000037586	16	66798294	66816237	ortholog_many2many	29.1209	13.25	25		0.8177	1.3349	0
ENSMUSG00000033526	2	121310561	121355396	ENSGGOG00000004640	15	21822330	21851708	ortholog_one2many	74.7911	88.9073	50		0.0474	0.4707	0
ENSMUSG00000033526	2	121310561	121355396	ENSGGOG00000039820	15	21696894	21740013	ortholog_one2many	14.9721	80.5243	100		0.0368	0.7419	0
ENSMUSG00000021867	14	26203369	26207041	ENSGGOG00000005287	10	94306387	94320515	ortholog_one2many	64.3411	67.4797	25	0.00	0.2198	0.5672	0
ENSMUSG00000045835	13	26768173	26770165	ENSGGOG00000002579	6	23171057	23171860	ortholog_one2one	39.9293	44.3137	100	100.00	0.3608	1.6116	0
ENSMUSG00000040605	16	97356742	97442936	ENSGGOG00000023241	21	32390207	32500046	ortholog_one2one	87.7432	87.4031	75	93.40	0.0681	0.701	1
ENSMUSG00000039242	13	13954469	13999103	ENSGGOG00000013638	1	215183800	215241934	ortholog_one2one	86.9048	87.6	100	0.00	0.0663	0.4689	1
ENSMUSG00000029530	9	123678439	123784330	ENSGGOG00000004775	3	46769078	46787962	ortholog_one2one	85.3659	85.3659	75	100.00	0.0803	0.7057	1
ENSMUSG00000031167	X	8138975	8145880	ENSGGOG00000025080	1	150769443	150774447	ortholog_one2one	57.7922	81.6514	0		0.0782	0.7868	0
ENSMUSG00000041255	2	113285732	113297190												
ENSMUSG00000060510	9	20495068	20521417	ENSGGOG00000036368	19	9226892	9249918	ortholog_one2one	49.0066	48.1301	0		0.3862	0.7445	0
ENSMUSG00000041710	X	144381671	144688180	ENSGGOG00000015892	X	111827025	112008499	ortholog_one2one	96.6154	96.7146	100	100.00	0.0148	0.452	1
ENSMUSG00000039543	14	20394193	20452226	ENSGGOG00000015060	10	36402215	36515605	ortholog_one2one	79.9299	81.2834	100	100.00	0.1137	0.6188	1
ENSMUSG00000037025	2	148042877	148046969	ENSGGOG00000006368	20	22870303	22874599	ortholog_one2one	94.8387	96.4989	100	100.00	0.0149	1.1334	1
ENSMUSG00000039110	11	94501347	94521742	ENSGGOG00000003367	5	32865291	32895923	ortholog_one2one	69.6352	66.4959	100	0.00	0.1881	0.7019	1
ENSMUSG00000028059	3	88605966	88648052	ENSGGOG00000005907	1	135034887	135074864	ortholog_one2one	87.0051	83.1232	100	100.00	0.0728	0.6889	1
ENSMUSG00000094735	7	20193710	20194633												
ENSMUSG00000031181	X	65047644	65049014	ENSGGOG00000043272	X	154932278	154934809	ortholog_many2many	21.9178	26.6667	25		0.8055	1.6821	0
ENSMUSG00000031181	X	65047644	65049014	ENSGGOG00000022830	X	154888931	154890943	ortholog_many2many	17.3516	18.3575	0		1.1942	2.183	0
ENSMUSG00000019792	10	30534225	30600749	ENSGGOG00000017016	6	128374512	128427583	ortholog_one2one	92.6087	92.0086	100	99.34	0.0345	0.4134	1
ENSMUSG00000094298	7	20204684	20205607												
ENSMUSG00000033316	5	110544355	110621380	ENSGGOG00000034941	12	132445652	132562679	ortholog_one2one	91.8874	92.0398	75	65.22	0.0334	1.3371	1
ENSMUSG00000094043	5	95590599	95594875												
ENSMUSG00000044968	5	21662901	21701396	ENSGGOG00000008886	7	101932940	101982448	ortholog_one2one	89.1414	89.8219	100	88.09	0.0613	0.6849	1
ENSMUSG00000026068	1	40515362	40551705	ENSGGOG00000005842	2A	7409536	7443838	ortholog_one2one	62.215	63.773	100	100.00	0.2555	0.5574	1
ENSMUSG00000036814	9	123634770	123678885	ENSGGOG00000002101	3	46621713	46662817	ortholog_one2many	92.3987	92.3987	75	45.89	0.037	0.7225	1
ENSMUSG00000031182	X	66303361	66304224												
ENSMUSG00000020282	11	32209585	32222300	ENSGGOG00000041232	16	29393	36933	ortholog_one2many	95.3271	95.4386	25		0.0198	0.8719	0
ENSMUSG00000020282	11	32209585	32222300	ENSGGOG00000037728	16	59591	67131	ortholog_one2many	95.3271	95.4386	50		0.0198	0.8719	0
ENSMUSG00000096139	5	95731789	95736173												
ENSMUSG00000020423	1	134075170	134079120	ENSGGOG00000001857	1	183105619	183109720	ortholog_one2one	93.6709	93.6709	100	45.34	0.0267	0.9632	1
ENSMUSG00000024053	17	71252172	71311978	ENSGGOG00000000329	18	12116433	12182834	ortholog_one2one	68.9944	71.872	100	99.24	0.1786	0.942	1
ENSMUSG00000008813	14	51918425	51920700	ENSGGOG00000005210	14	24359773	24362446	ortholog_one2one	80	79.0698	100	100.00	0.1136	0.7407	1
ENSMUSG00000032324	9	56131725	56165477	ENSGGOG00000014105	15	55775106	55800313	ortholog_one2one	97.2332	97.2332	100	100.00	0.0152	0.3934	1
ENSMUSG00000072934	X	144456581	144477066	ENSGGOG00000040904	X	111955611	111955946	ortholog_one2one	59.0909	58.5586	100		0.2658	0.8123	1
ENSMUSG00000074269	9	58652850	58743964	ENSGGOG00000000741	15	52162013	52268757	ortholog_one2one	67.9537	66.4151	100	95.11	0.2055	0.684	1
ENSMUSG00000050088	17	14943184	14959570	ENSGGOG00000015234	6	172476884	172477459	ortholog_one2one	76.2162	73.822	100		0.134	1.8608	1
ENSMUSG00000068392	14	51921362	51922773												
ENSMUSG00000020359	11	51584757	51604489	ENSGGOG00000012916	5	162282754	162304180	ortholog_one2one	82.0128	85.8744	75	100.00	0.0832	0.5265	1
ENSMUSG00000009471	7	46376474	46379099	ENSGGOG00000008222	11	17593576	17596161	ortholog_one2one	88.6792	88.125	100	100.00	0.0599	0.9658	1
ENSMUSG00000021115	12	106010228	106077426	ENSGGOG00000004089	14	80936680	81027919	ortholog_one2one	82.7273	86.6667	100	93.15	0.0746	0.5691	1
ENSMUSG00000067750	1	21349641	21352200	ENSGGOG00000025471	6	75196677	75198517	ortholog_many2many	33.7349	43.75	50	50.00	0.5121	1.1577	0
ENSMUSG00000067750	1	21349641	21352200	ENSGGOG00000006894	6	75216873	75289391	ortholog_many2many	37.9518	26.5823	50	50.00	0.6314	1.3837	0
ENSMUSG00000067750	1	21349641	21352200	ENSGGOG00000043309	6	75180493	75181478	ortholog_many2many	35.5422	39.0728	50		0.5979	1.3793	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000016102	8	6823457	6824889	ortholog_many2many	36.5591	36.1702	25		0.5768	1.0483	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000004514	8	6764888	6767381	ortholog_many2many	34.4086	34.0426	50		0.6582	0.7852	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000039811	8	6774586	6775492	ortholog_many2many	31.1828	40.2778	50		0.6139	0.9014	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000010900	8	6719957	6722471	ortholog_many2many	35.4839	34.0206	50		0.6615	0.6527	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000040805	8	6806665	6807533	ortholog_many2many	37.6344	37.6344	0		0.5947	0.6684	0
ENSMUSG00000064213	8	21734494	21735471	ENSGGOG00000010901	8	6709128	6710497	ortholog_many2many	36.5591	34	25		0.5891	0.6846	0
