Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSMUSG00000061028	7	19581035	19604486	ENSPTRG00000022583	19	47141365	47173278	ortholog_one2one	84.8802	83.2599	100	100.00	0.0592	0.9648	1
ENSMUSG00000068075	16	89015284	89015846												
ENSMUSG00000028060	3	88685803	88712924	ENSPTRG00000001438	1	134021584	134043290	ortholog_one2one	95.7516	95.4397	100	100.00	0.0205	0.3294	1
ENSMUSG00000045038	17	86167785	86657919	ENSPTRG00000011890	2A	46678190	47214376	ortholog_one2one	97.9647	97.9647	100	91.56	0.0104	0.4684	1
ENSMUSG00000060673	X	81419575	81458121												
ENSMUSG00000056043	7	35578993	35585582	ENSPTRG00000047454	19	34549509	34550216	ortholog_one2one	82.7004	83.4043	100	93.30	0.0816	1.6794	1
ENSMUSG00000040675	10	3973118	4167081	ENSPTRG00000018710	6	154956929	155193916	ortholog_one2one	68.6796	83.354	100	17.63	0.1223	0.762	1
ENSMUSG00000034560	10	83543752	83596473	ENSPTRG00000005383	12	108013324	108074369	ortholog_one2one	96.7604	96.7604	100	100.00	0.0156	0.4719	1
ENSMUSG00000097050	15	102270563	102274121	ENSPTRG00000050981	12	36563511	36564029	ortholog_one2one	68.9655	69.7674	100		0.2103	0.9743	1
ENSMUSG00000059687	17	37445480	37446517												
ENSMUSG00000029999	6	86195223	86275719	ENSPTRG00000012031	2A	71909845	72016761	ortholog_one2one	87.4214	72.0207	100	37.25	0.0829	0.6149	1
ENSMUSG00000039671	2	165784152	165899016	ENSPTRG00000013590	20	48905522	49054107	ortholog_one2one	88.0972	87.6712	100	95.90	0.0556	0.5921	1
ENSMUSG00000036027	9	51289686	51328917	ENSPTRG00000004263	11	111628193	111668531	ortholog_one2one	82.5532	67.8322	100	100.00	0.1022	0.735	1
ENSMUSG00000045665	15	102279454	102281754	ENSPTRG00000005008	12	36551552	36554699	ortholog_one2one	96.2222	77.7379	100	100.00	0.0202	0.5595	1
ENSMUSG00000029184	17	37458916	37471590	ENSPTRG00000047098	6	29611868	29612818	ortholog_one2one	79.2994	78.7975	50	65.21	0.1203	0.7657	0
ENSMUSG00000091657	14	41619286	41624612												
ENSMUSG00000060499	12	66283379	66284401	ENSPTRG00000006310	14	30701473	30702117	ortholog_one2one	95.3271	95.3271	75	50.00	0.0259	1.4591	1
ENSMUSG00000016283	17	37480851	37483552												
ENSMUSG00000052221	12	76417538	76439492	ENSPTRG00000006440	14	48900125	48947259	ortholog_one2one	72.2628	70.3792	50	85.09	0.1656	0.7851	1
ENSMUSG00000056782	7	104914742	104921482	ENSPTRG00000003265	11	5620978	5621943	ortholog_one2many	80.3681	81.6199	50		0.1036	0.5279	0
ENSMUSG00000002006	X	73793359	73824969	ENSPTRG00000022413	X	153469169	153497649	ortholog_one2one	93.2643	92.9032	100	100.00	0.0329	0.8676	1
ENSMUSG00000058172	16	89031699	89032292												
ENSMUSG00000037788	6	57727807	57825159	ENSPTRG00000019198	7	54893122	54994923	ortholog_one2one	89.5349	89.5349	25	74.64	0.0549	0.7641	0
ENSMUSG00000037022	8	79263598	79294937	ENSPTRG00000016486	4	149317641	149359188	ortholog_one2one	80.241	79.6651	100	100.00	0.1161	0.595	1
ENSMUSG00000040389	3	108591279	108645719	ENSPTRG00000001039	1	109474009	109546289	ortholog_one2one	95.4348	94.7141	100	100.00	0.0235	0.4365	1
ENSMUSG00000057770	7	104922291	104928057	ENSPTRG00000003265	11	5620978	5621943	ortholog_one2many	88.9937	88.162	75	0.00	0.0558	0.5647	1
ENSMUSG00000068074	16	89040923	89041472												
ENSMUSG00000024943	19	23206451	23273897												
ENSMUSG00000030350	6	127689011	127769472	ENSPTRG00000004543	12	3571387	3778226	ortholog_one2one	97.7157	97.7157	75	86.38	0.0078	0.3432	1
ENSMUSG00000084128	8	106130319	106136974	ENSPTRG00000008261	16	59132730	59140256	ortholog_one2one	93.5844	93.5844	50	100.00	0.0345	0.4328	1
ENSMUSG00000062400	16	89047289	89047883												
ENSMUSG00000031840	8	70754679	70758677	ENSPTRG00000010697	19	19229363	19236603	ortholog_one2one	99.0909	99.0909	100	0.00	0.0037	1.0814	1
ENSMUSG00000070609	4	144613707	144623398	ENSPTRG00000030826	1	12135046	12157239	ortholog_one2many	65.3563	65.3563	50	84.13	0.2508	0.8206	1
ENSMUSG00000079434	1	87509889	87597845	ENSPTRG00000013049	2B	124097195	124099581	ortholog_one2one	66.9211	69.2105	100	100.00	0.1999	0.9687	1
ENSMUSG00000008958	3	95111022	95123051	ENSPTRG00000001281	1	129142469	129156207	ortholog_one2one	95.9239	94.1333	100	100.00	0.0133	0.634	1
ENSMUSG00000034919	4	106622432	106640189	ENSPTRG00000000777	1	54528022	54550447	ortholog_one2one	84.507	84.3585	100	100.00	0.0781	1.0816	1
ENSMUSG00000090894	17	37492468	37500207	ENSPTRG00000029785	6	29593108	29594073	ortholog_one2many	81.388	80.3738	25	72.81	0.1078	0.7006	0
ENSMUSG00000060738	13	27773495	27780804												
ENSMUSG00000057093	7	27689340	27706484	ENSPTRG00000050602	19	42072879	42090964	ortholog_one2many	55.7099	56.2305	0		0.33	0.9049	0
ENSMUSG00000068073	16	89063412	89064002												
ENSMUSG00000062190	6	57702540	57739439	ENSPTRG00000019197	7	54790399	54856599	ortholog_one2one	89.1111	89.1111	25	87.08	0.055	0.5597	1
ENSMUSG00000061414	6	127561338	127674248	ENSPTRG00000004545	12	3797136	3888447	ortholog_one2one	71.9355	30.4645	75	100.00	0.1831	0.8662	0
ENSMUSG00000095383	7	22522967	22523890												
ENSMUSG00000090675	17	37508030	37532449	ENSPTRG00000029785	6	29593108	29594073	ortholog_one2many	81.388	80.3738	25	26.14	0.1108	0.688	0
ENSMUSG00000046643	1	173197808	173206336												
ENSMUSG00000040524	9	65692391	65827564	ENSPTRG00000007163	15	45343893	45524497	ortholog_one2one	94.2675	94.4011	100	95.95	0.0271	0.3193	1
ENSMUSG00000024184	17	26195999	26199087	ENSPTRG00000051483	AACZ04014971.1	851	2204	ortholog_one2one	45.1613	77.7778	0		0.1376	1.165	0
ENSMUSG00000040554	11	72027963	72037509	ENSPTRG00000008640	17	6651930	6663424	ortholog_one2one	86.8902	74.2188	100	100.00	0.0637	1.1447	1
ENSMUSG00000049907	5	74195286	74199481	ENSPTRG00000016058	4	77852042	77856563	ortholog_one2one	93.9271	93.5484	100	100.00	0.0273	0.9191	1
ENSMUSG00000002565	12	40059769	40134228	ENSPTRG00000018941	7	11602113	11686672	ortholog_one2many	91.4685	91.4685	50	100.00	0.0468	0.5302	1
ENSMUSG00000002565	12	40059769	40134228	ENSPTRG00000051261	KV420917.1	66578	156274	ortholog_one2many	91.6084	91.6084	0	51.90	0.0461	0.5332	0
ENSMUSG00000078505	4	144669937	144686368	ENSPTRG00000030826	1	12135046	12157239	ortholog_one2many	63.6364	63.6364	50	84.13	0.2483	0.9432	1
ENSMUSG00000037640	7	27731389	27753702	ENSPTRG00000050602	19	42072879	42090964	ortholog_one2many	49.2898	54.0498	75		0.3444	0.8906	0
ENSMUSG00000035863	10	79793572	79820896	ENSPTRG00000010163	19	630484	667759	ortholog_one2one	80.6788	79.845	100	0.00	0.1012	1.5449	1
ENSMUSG00000021256	12	86678700	86692091	ENSPTRG00000048893	14	61319377	61342450	ortholog_one2one	91.2	93.6986	100	100.00	0.0302	0.5633	1
ENSMUSG00000078632	11	103451955	103504597	ENSPTRG00000051638	KV421279.1	9996	12354	ortholog_many2many	6.12753	36.5492	0		0.5509	0.9495	0
ENSMUSG00000078632	11	103451955	103504597	ENSPTRG00000041217	10	28118134	28123767	ortholog_many2many	17.4806	36.3519	0		0.5897	0.7855	0
ENSMUSG00000078632	11	103451955	103504597	ENSPTRG00000009573	17	11167195	11211767	ortholog_many2many	17.9471	34.0614	0		0.6018	0.831	0
ENSMUSG00000078632	11	103451955	103504597	ENSPTRG00000051416	17	10671221	10708106	ortholog_many2many	15.0855	30.6574	0		0.6916	0.8986	0
ENSMUSG00000078632	11	103451955	103504597	ENSPTRG00000009256	17	11993884	12032457	ortholog_many2many	15.5521	31.3676	75		0.6675	0.8946	0
ENSMUSG00000021481	13	55105311	55134825	ENSPTRG00000017573	5	177685248	177744845	ortholog_one2one	83.3333	76.8025	100	100.00	0.0894	0.3195	1
ENSMUSG00000047881	5	63908897	63968897	ENSPTRG00000015978	4	37993118	38066974	ortholog_one2one	87.8676	88.1919	100	98.14	0.0662	0.8465	1
ENSMUSG00000025266	X	150983141	151017322	ENSPTRG00000021940	5	53572876	53574426	ortholog_one2many	64.1248	74.1483	0		0.1571	0.5182	0
ENSMUSG00000025266	X	150983141	151017322	ENSPTRG00000050609	X	54278981	54315850	ortholog_one2many	86.8284	85.641	100		0.0717	0.4766	1
ENSMUSG00000028402	4	81278500	81442815	ENSPTRG00000020776	9	13427056	13604241	ortholog_one2one	84.3796	83.2054	100	100.00	0.0898	0.5829	1
ENSMUSG00000072923	X	149594570	149636764												
ENSMUSG00000031902	8	106058840	106130537	ENSPTRG00000008260	16	58974751	59132927	ortholog_one2one	89.0335	89.1163	25	100.00	0.0575	0.329	1
ENSMUSG00000033767	3	83897655	84040175	ENSPTRG00000016527	4	157301177	157479348	ortholog_one2one	76.7063	75.7576	100	61.05	0.1331	0.4917	1
ENSMUSG00000017943	2	163438476	163455324	ENSPTRG00000013515	20	45890698	45923568	ortholog_one2one	97.8202	97.8202	100	100.00	0.0092	0.5277	1
ENSMUSG00000028862	4	133240818	133252929	ENSPTRG00000000404	1	26460302	26471777	ortholog_one2one	86.5995	87.2756	100	95.29	0.0664	0.6828	1
ENSMUSG00000041734	3	87078593	87174747	ENSPTRG00000001495	1	136131059	136231654	ortholog_one2one	91.3815	95.2444	75	90.33	0.0254	0.6792	1
ENSMUSG00000021013	12	98920574	98983238	ENSPTRG00000006610	14	73639653	73693704	ortholog_one2one	93.7864	90.9604	75	100.00	0.023	0.4792	1
ENSMUSG00000021575	13	74211118	74292331	ENSPTRG00000028788	5	285346	449228	ortholog_one2one	59.4864	57.9972	75	99.99	0.271	1.124	1
ENSMUSG00000026024	1	59162926	59237231	ENSPTRG00000012811	2B	92320650	92401138	ortholog_one2one	92.2471	91.9131	100	100.00	0.0415	0.4944	1
ENSMUSG00000035357	6	101149609	101377897	ENSPTRG00000015109	3	74804028	75050953	ortholog_one2one	92.9445	94.5455	25	97.11	0.0237	0.8157	1
ENSMUSG00000073433	17	26196226	26207786	ENSPTRG00000031322	16	289498	291849	ortholog_one2one	79.1111	78.7611	50	100.00	0.1294	0.9034	1
ENSMUSG00000037689	17	86917348	86922374	ENSPTRG00000011892	2A	47527819	47532952	ortholog_one2one	66.8246	62.9464	100	100.00	0.2027	0.8685	1
ENSMUSG00000038578	4	59314683	59438633	ENSPTRG00000021262	9	89977518	90112880	ortholog_one2one	70.3457	69.8811	100	100.00	0.1865	0.538	1
ENSMUSG00000035559	8	70758649	70760946	ENSPTRG00000010696	19	19225457	19229280	ortholog_one2one	79.5	77.1845	100	0.00	0.1236	1.2907	1
ENSMUSG00000079342	19	33775498	33787459												
ENSMUSG00000038776	1	180976210	181020904	ENSPTRG00000002039	1	204810716	204849024	ortholog_one2one	83.0769	83.0769	50	100.00	0.0874	0.6793	1
ENSMUSG00000034239	11	103534577	103621140	ENSPTRG00000051638	KV421279.1	9996	12354	ortholog_many2many	12.6789	34.5084	0		0.6007	0.8899	0
ENSMUSG00000034239	11	103534577	103621140	ENSPTRG00000041217	10	28118134	28123767	ortholog_many2many	29.6524	28.1371	0		0.5587	0.8326	0
ENSMUSG00000034239	11	103534577	103621140	ENSPTRG00000009573	17	11167195	11211767	ortholog_many2many	29.7205	25.7379	0		0.5757	0.9139	0
ENSMUSG00000034239	11	103534577	103621140	ENSPTRG00000051416	17	10671221	10708106	ortholog_many2many	24.2672	22.5032	25		0.674	0.9653	0
ENSMUSG00000034239	11	103534577	103621140	ENSPTRG00000009256	17	11993884	12032457	ortholog_many2many	24.9489	22.9611	50		0.6554	1.005	0
ENSMUSG00000094378	X	149784473	149826694												
ENSMUSG00000019487	17	57249455	57263665	ENSPTRG00000010376	19	7076935	7088826	ortholog_one2one	90.4936	82.3627	100	0.00	0.0487	1.2289	1
ENSMUSG00000044303	4	89274471	89294653												
ENSMUSG00000021706	13	92487108	92530868												
ENSMUSG00000004296	11	44400063	44414033	ENSPTRG00000017481	5	159654583	159665277	ortholog_one2one	66.2687	67.6829	100	100.00	0.2101	0.7678	1
ENSMUSG00000073964	7	102894577	102901710												
ENSMUSG00000018848	11	35808381	35834506	ENSPTRG00000017507	5	169002382	169042637	ortholog_one2one	88.3333	90.528	100	100.00	0.0492	0.5614	1
ENSMUSG00000057855	16	89084015	89084534												
ENSMUSG00000040938	11	70212752	70216417	ENSPTRG00000008658	17	7296623	7298916	ortholog_one2one	87.9195	83.4395	100	100.00	0.0686	0.6099	1
ENSMUSG00000027635	2	156995265	157007154	ENSPTRG00000013464	20	38266023	38296972	ortholog_one2one	70.6897	69.1011	100	0.00	0.1887	0.4186	1
ENSMUSG00000045867	10	95174746	95324133	ENSPTRG00000005300	12	96399801	96616965	ortholog_one2one	90.4523	90.4523	100	82.58	0.0462	0.634	1
ENSMUSG00000068071	16	89140851	89141339												
ENSMUSG00000006304	1	74236084	74268209	ENSPTRG00000012911	2B	109121229	109156878	ortholog_one2one	96.6667	94.7712	100	99.74	0.0242	0.3284	1
ENSMUSG00000026887	2	36136389	36190647	ENSPTRG00000021324	9	100324877	100386404	ortholog_one2one	84.3511	84.3511	100	100.00	0.0928	0.3286	1
ENSMUSG00000073916	7	104934240	104940477	ENSPTRG00000003263	11	5578000	5578976	ortholog_one2one	81.7035	87.7966	50		0.0681	0.6853	0
ENSMUSG00000059113	16	89151086	89151550												
ENSMUSG00000018334	11	79013440	79146407	ENSPTRG00000044922	17	29611195	29779407	ortholog_one2one	86.4834	81.9761	75	9.61	0.066	0.8164	1
ENSMUSG00000033080	2	150680702	150689360	ENSPTRG00000013337	20	25256397	25267891	ortholog_one2one	74.1047	73.6986	100	0.00	0.1442	0.8448	1
ENSMUSG00000040048	17	24722060	24724478	ENSPTRG00000007618	16	2156213	2158494	ortholog_one2one	78.9773	80.814	50	100.00	0.1033	1.4679	1
ENSMUSG00000045827	13	33003250	33017957	ENSPTRG00000017668	6	2785817	2801890	ortholog_one2many	69.5187	69.1489	50	100.00	0.1848	0.5723	1
ENSMUSG00000070852	2	87369895	87373469												
ENSMUSG00000024659	19	20373428	20390944	ENSPTRG00000021024	9	50345445	50364491	ortholog_one2one	87.2832	87.2832	100	98.01	0.0639	0.514	1
ENSMUSG00000078439	10	81393051	81395392	ENSPTRG00000049658	19	3633221	3639767	ortholog_one2one	60	55.3846	100		0.3028	2.005	1
ENSMUSG00000078800	7	13554864	13571067												
ENSMUSG00000052456	8	85017931	85025281	ENSPTRG00000010537	19	13470206	13481785	ortholog_one2one	99.7126	99.7126	100	100.00	0.0012	0.8391	1
ENSMUSG00000023236	2	113776362	113829121	ENSPTRG00000006868	15	12866051	12921721	ortholog_one2one	91.9811	91.9811	75	55.43	0.0402	0.5126	1
ENSMUSG00000036422	14	79766775	79771312	ENSPTRG00000005909	13	37805962	37812138	ortholog_one2one	85.1402	93.628	100	100.00	0.0307	0.7958	1
ENSMUSG00000026309	1	91373861	91398815	ENSPTRG00000013088	2B	129303043	129336531	ortholog_one2one	95.1531	95.1531	100	0.00	0.0283	0.4346	1
ENSMUSG00000069818	11	73782964	73790446												
ENSMUSG00000036718	5	139706696	139736336	ENSPTRG00000046493	7	536507	562356	ortholog_one2one	52.1308	58.0574	50		0.3045	1.1	0
ENSMUSG00000008855	11	102194432	102230166	ENSPTRG00000009263	17	13489103	13533045	ortholog_one2one	90.4549	90.9417	100	84.72	0.0397	0.4714	1
ENSMUSG00000020289	11	32225628	32267707	ENSPTRG00000007529	16	60384	117126	ortholog_one2one	92.2671	94.4245	75	100.00	0.0324	0.6341	1
ENSMUSG00000110324	7	142240344	142241078												
ENSMUSG00000066278	5	124004641	124032270	ENSPTRG00000045750	12	126317411	126349191	ortholog_one2one	83.8596	83.8596	100	100.00	0.0941	0.5538	1
ENSMUSG00000073785	7	142228795	142229971												
ENSMUSG00000073786	7	142211859	142212590												
ENSMUSG00000063661	15	101793308	101802346	ENSPTRG00000004985	12	37196427	37207416	ortholog_one2one	84.0445	83.8889	100	0.00	0.0853	0.7035	1
ENSMUSG00000047443	1	91366430	91374217	ENSPTRG00000042567	2B	129291576	129301503	ortholog_one2one	74.1176	71.3881	100	0.00	0.1656	1.0634	1
ENSMUSG00000032409	9	95857597	95951781	ENSPTRG00000015483	3	145895015	146024684	ortholog_one2one	90.496	90.3933	100	99.01	0.0493	0.4141	1
ENSMUSG00000015880	5	45669919	45700546	ENSPTRG00000015942	4	18140286	18187372	ortholog_one2one	83.0677	80.0384	100	100.00	0.0916	0.408	1
ENSMUSG00000032392	9	65195353	65239224	ENSPTRG00000007178	15	46116541	46145398	ortholog_one2one	90.3727	90.3727	100	100.00	0.0502	0.5536	1
ENSMUSG00000003200	17	56016750	56036635	ENSPTRG00000010308	19	4532171	4572375	ortholog_one2many	94.2935	94.2935	100	100.00	0.0238	1.38	1
ENSMUSG00000003200	17	56016750	56036635	ENSPTRG00000045713	17	67559482	67560791	ortholog_one2many	69.0217	65.974	0		0.0945	1.2628	0
ENSMUSG00000029594	5	120116465	120198981	ENSPTRG00000005494	12	116946255	117093310	ortholog_one2one	82.1429	81.3736	100	99.92	0.1041	0.8814	1
ENSMUSG00000052563	11	51650954	51657681												
ENSMUSG00000022565	15	76170974	76232574	ENSPTRG00000020672	8	146690316	146749460	ortholog_one2one	93.6048	93.7447	100	52.55	0.029	1.5838	1
ENSMUSG00000016946	17	24047734	24073485	ENSPTRG00000045394	KV421252.1	2248	14025	ortholog_one2one	36.7521	90.5263	25		0.055	1.1453	0
ENSMUSG00000016150	X	42527866	43429126	ENSPTRG00000022250	X	124023099	124633506	ortholog_one2one	96.9608	96.9253	100	100.00	0.0145	0.3685	1
ENSMUSG00000042489	4	126556935	126593903	ENSPTRG00000000526	1	35043470	35092714	ortholog_one2one	74.5247	71.7949	100	90.53	0.1518	0.582	1
ENSMUSG00000043155	4	116819904	116821707	ENSPTRG00000000670	1	44873141	44874256	ortholog_one2one	78.9757	78.9757	100	80.92	0.1283	1.0159	1
ENSMUSG00000021611	13	73626911	73649843	ENSPTRG00000044900	5	1243979	1262913	ortholog_one2many	22.1034	68.8889	75	38.23	0.2036	1.1681	0
ENSMUSG00000021611	13	73626911	73649843	ENSPTRG00000016696	5	1311007	1347204	ortholog_one2many	38.7701	57.0866	25	87.52	0.3008	1.6284	0
ENSMUSG00000001827	7	101858331	101870788	ENSPTRG00000004029	11	72095767	72114589	ortholog_one2one	79.2157	78.5992	75	100.00	0.1177	0.878	1
ENSMUSG00000008028	7	44360043	44385820	ENSPTRG00000041077	19	52856554	52866977	ortholog_one2one	79.5918	78.7879	100	96.00	0.1316	1.2529	1
ENSMUSG00000026827	2	57237635	57370719	ENSPTRG00000045738	19	58831099	58833467	ortholog_one2many	62.8611	75.5372	0		0.1457	0.7775	0
ENSMUSG00000026827	2	57237635	57370719	ENSPTRG00000012549	2B	46312789	46490703	ortholog_one2many	93.1224	89.907	75	87.31	0.0359	0.6578	1
ENSMUSG00000029182	5	30466047	30484088	ENSPTRG00000022566	2A	27111544	27128502	ortholog_one2one	69	68.6567	100	95.69	0.1778	0.9848	1
ENSMUSG00000009654	10	59422958	59441778	ENSPTRG00000002617	10	74045257	74091074	ortholog_one2one	89.1941	89.3578	100	60.47	0.0524	0.7314	1
ENSMUSG00000054484	2	120977017	121007852	ENSPTRG00000006986	15	23715319	23771697	ortholog_one2one	83.2037	83.2037	100	74.25	0.0959	0.3855	1
ENSMUSG00000103897	18	37725706	37841873												
ENSMUSG00000031893	8	105827731	105844680	ENSPTRG00000008245	16	58696826	58718313	ortholog_one2one	74.5739	73.736	100	0.00	0.165	0.7562	1
ENSMUSG00000114515	7	126800790	126809108												
ENSMUSG00000042662	2	152940997	152951698	ENSPTRG00000013364	20	33216479	33238719	ortholog_one2one	60	47.7966	100	100.00	0.3175	1.3408	0
ENSMUSG00000064280	5	21292961	21424677	ENSPTRG00000019333	7	79901543	80073170	ortholog_one2many	74.5138	76.2304	50	9.47	0.1488	0.7954	0
ENSMUSG00000064280	5	21292961	21424677	ENSPTRG00000051828	KV420958.1	10541	140337	ortholog_one2many	74.5138	76.2304	25	45.90	0.1488	0.7951	0
ENSMUSG00000038738	7	44310253	44360572	ENSPTRG00000034072	19	52869639	52944795	ortholog_one2one	92.9857	93.2439	100	100.00	0.0335	0.7481	1
ENSMUSG00000061877	7	81494275	81498281												
ENSMUSG00000045314	5	93041123	93045022	ENSPTRG00000016191	4	53608056	53610437	ortholog_one2one	59.3421	56.8726	100		0.304	0.7187	1
ENSMUSG00000050592	2	32050055	32084857	ENSPTRG00000021484	9	109476884	109495563	ortholog_one2one	96.8198	96.8198	100	100.00	0.0128	0.5745	1
ENSMUSG00000028849	4	126232167	126256343	ENSPTRG00000000534	1	35482561	35511338	ortholog_one2one	81.5603	80.0464	100	99.67	0.0972	0.4479	1
ENSMUSG00000025648	9	108991778	109032228	ENSPTRG00000014889	3	49566093	49606000	ortholog_one2one	97.4414	97.4414	100	100.00	0.0124	0.6744	1
ENSMUSG00000114432	13	60895350	60936571												
ENSMUSG00000068877	3	94693556	94704413	ENSPTRG00000001287	1	129340200	129348630	ortholog_one2many	87.2881	80.1556	0	50.00	0.0723	0.5747	0
ENSMUSG00000044258	13	60934155	60936625												
ENSMUSG00000022893	16	85793827	85803113	ENSPTRG00000013813	21	13178285	13187417	ortholog_one2one	81.5083	81.5926	75	0.00	0.1025	0.7258	1
ENSMUSG00000061584	1	37905923	37916493	ENSPTRG00000012276	2A	98146046	98162823	ortholog_one2one	75.1174	75.4717	100	6.22	0.1406	0.7063	1
ENSMUSG00000096010	6	136801553	136804415												
ENSMUSG00000045954	1	51289126	51302960	ENSPTRG00000012755	2B	82386623	82399603	ortholog_one2one	84.689	83.2941	100	100.00	0.0902	0.855	1
ENSMUSG00000004038	3	107963696	107969283												
ENSMUSG00000027079	2	84722104	84727350	ENSPTRG00000047318	11	57419401	57424304	ortholog_one2one	98.5882	98.5882	100		0.0066	0.4918	1
ENSMUSG00000037552	7	28359604	28372599	ENSPTRG00000010969	19	41427484	41440201	ortholog_one2one	73.4526	71.0678	100		0.1715	0.6456	1
ENSMUSG00000060032	6	136808244	136810074	ENSPTRG00000004723	12	15376293	15376682	ortholog_one2one	98.4496	98.4496	100		0.0109	10.8754	1
ENSMUSG00000029189	5	53107083	53213927	ENSPTRG00000015966	4	26166592	26282656	ortholog_one2one	86.7194	87.0256	100	100.00	0.0706	0.4739	1
ENSMUSG00000009647	10	59446984	59616692	ENSPTRG00000022948	10	73850581	74043070	ortholog_one2one	96.2857	95.7386	100	99.24	0.0196	0.4665	1
ENSMUSG00000053194	5	30485583	30545836	ENSPTRG00000011738	2A	27130172	27193409	ortholog_one2one	92.4324	92.4324	100	98.75	0.0433	0.654	1
ENSMUSG00000046716	7	10443331	10449202												
ENSMUSG00000103749	18	37731009	37841873												
ENSMUSG00000046240	9	37367351	37386575	ENSPTRG00000004435	11	125439301	125456473	ortholog_one2one	94.4976	94.9519	100	100.00	0.0224	0.5507	1
ENSMUSG00000096069	7	140628970	140638798												
ENSMUSG00000103255	18	37090013	37187657												
ENSMUSG00000023992	17	48346401	48354147	ENSPTRG00000018149	6	41617310	41622282	ortholog_one2one	51.4056	55.6522	100	100.00	0.3223	1.1391	1
ENSMUSG00000006818	17	13006846	13040063	ENSPTRG00000018757	6	163988643	164002527	ortholog_one2one	82.4324	76.8908	50	0.00	0.0761	0.661	0
ENSMUSG00000031919	8	107061476	107065644	ENSPTRG00000008280	16	60276661	60285849	ortholog_one2one	76.569	76.25	100	100.00	0.1428	0.5983	1
ENSMUSG00000073423	17	33629090	33631779	ENSPTRG00000010427	19	8920683	8924513	ortholog_one2one	79.5987	61.0256	100	100.00	0.1375	0.8836	1
ENSMUSG00000035394	18	74283090	74359986												
ENSMUSG00000038170	3	97689824	97888707	ENSPTRG00000001188	1	112177504	112342327	ortholog_one2one	73.9748	78.5684	25	66.87	0.123	0.5867	0
ENSMUSG00000050803	9	20026959	20028035	ENSPTRG00000048915	19	9710573	9711536	ortholog_one2many	57.6923	65.4545	50		0.2254	0.8048	0
ENSMUSG00000043747	17	23704488	23722783	ENSPTRG00000049969	16	3256496	3269018	ortholog_one2one	34.7826	40.7045	50	1.37	0.5784	1.0884	0
ENSMUSG00000074749	2	146855864	146970097	ENSPTRG00000046348	20	21200857	21331162	ortholog_one2one	65.7554	67.6036	100	70.72	0.1957	0.2957	1
ENSMUSG00000026888	2	64912476	65024987	ENSPTRG00000012587	2B	54580824	54709604	ortholog_one2one	86.0595	85.7407	100	100.00	0.0743	0.4811	1
ENSMUSG00000038668	4	58435255	58553898	ENSPTRG00000021249	9	88785517	88911571	ortholog_one2one	94.2308	93.7158	100	100.00	0.0356	0.5257	1
ENSMUSG00000049972	4	112385969	112433985												
ENSMUSG00000044454	9	20050955	20057562	ENSPTRG00000043821	19	9720297	9721235	ortholog_many2many	68.8822	73.0769	25		0.1674	0.8999	0
ENSMUSG00000044454	9	20050955	20057562	ENSPTRG00000029141	19	9741186	9742178	ortholog_many2many	67.9758	68.1818	50	0.00	0.2191	1.0105	0
ENSMUSG00000003549	7	19344778	19356524	ENSPTRG00000011152	19	47522149	47539138	ortholog_one2one	85.906	86.1953	100	100.00	0.0712	0.8414	1
ENSMUSG00000030393	7	10487229	10495394	ENSPTRG00000011562	19	60170915	60181889	ortholog_one2one	72.7862	71.097	25	0.00	0.1723	0.522	0
ENSMUSG00000018196	1	143716338	143749676												
ENSMUSG00000022432	15	85064689	85131964	ENSPTRG00000014496	22	32120365	32190069	ortholog_one2one	81.7308	82.5911	100	100.00	0.0974	0.4311	1
ENSMUSG00000103677	18	37685210	37841873	ENSPTRG00000048702	AACZ04051561.1	21	9867	ortholog_one2one	72.043	78.9164	0		0.1115	0.6516	0
ENSMUSG00000004843	16	65539128	65562726	ENSPTRG00000015122	3	88971542	89000279	ortholog_one2one	99.5305	99.5305	75	100.00	0.0021	0.7056	1
ENSMUSG00000023993	17	48359916	48367176	ENSPTRG00000018148	6	41608039	41615111	ortholog_one2one	66.1491	68.4887	100	100.00	0.2066	0.6127	1
ENSMUSG00000069227	13	54736671	54749874												
ENSMUSG00000030091	6	91013068	91116829	ENSPTRG00000014640	3	13618931	13722790	ortholog_one2one	84.6235	84.5787	75	61.24	0.0884	0.7402	1
ENSMUSG00000004415	5	136741759	136883209	ENSPTRG00000046924	KV420964.1	234756	430856	ortholog_one2many	87.5	87.6993	75	9.08	0.069	0.8957	1
ENSMUSG00000004415	5	136741759	136883209	ENSPTRG00000050773	7	104425188	104621218	ortholog_one2many	87.9545	87.7551	100	26.57	0.0686	0.8832	1
ENSMUSG00000042303	15	80977765	81012290	ENSPTRG00000014408	22	26993161	27032454	ortholog_one2one	93.7333	93.8585	100	100.00	0.0318	0.6376	1
ENSMUSG00000060969	13	71957921	71963723	ENSPTRG00000016709	5	3720644	3726248	ortholog_one2one	91.4583	91.4583	100	100.00	0.0428	1.0536	1
