Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0015436	10	93030086	93058463	ENSG00000066405	3	137998735	138033655	ortholog_one2one	87.8788	88.8889	100	64.53	0.0535	0.5097	1
MGP_PahariEiJ_G0022922	20	9390722	9424193	ENSG00000105613	19	12833951	12874951	ortholog_one2one	94.1401	94.1401	100	68.33	0.0293	0.8525	1
MGP_PahariEiJ_G0018392	14	70281300	70283473	ENSG00000131097	17	44846353	44850480	ortholog_one2one	76.5306	75.7576	100	100.00	0.1232	0.5338	1
MGP_PahariEiJ_G0020503	18	3054431	3057390	ENSG00000204444	6	31652416	31658210	ortholog_one2one	80.5263	81.383	100	62.63	0.0987	0.4482	1
MGP_PahariEiJ_G0030080	8	22290150	22296476	ENSG00000163938	3	52681156	52694492	ortholog_one2one	72.8625	71.4025	100	69.91	0.185	0.5323	1
MGP_PahariEiJ_G0023049	20	28145306	28150689	ENSG00000172840	16	66878589	66895754	ortholog_one2one	83.9925	84.31	100	100.00	0.0853	0.6577	1
MGP_PahariEiJ_G0020732	18	20972835	21077979	ENSG00000114166	3	20040023	20154404	ortholog_one2one	92.7429	90.625	75	99.11	0.0408	0.5561	1
MGP_PahariEiJ_G0030024	8	13465527	13468735	ENSG00000165644	10	75233969	75236030	ortholog_one2one	85.8779	85.8779	100	100.00	0.0749	0.9602	1
MGP_PahariEiJ_G0024945	3	23431300	23450993	ENSG00000119446	9	122237624	122264839	ortholog_one2one	98.9474	98.9474	100	100.00	0.0048	0.3118	1
MGP_PahariEiJ_G0022242	2	90460776	90479487	ENSG00000042493	2	85394748	85418432	ortholog_one2one	92.5501	92.8161	100	50.31	0.0339	0.5822	1
MGP_PahariEiJ_G0017610	14	29547731	29611203	ENSG00000072134	17	19215615	19336715	ortholog_one2one	88.2812	88.1435	100	71.51	0.0606	0.4589	1
MGP_PahariEiJ_G0029575	7	65746054	65849083	ENSG00000100505	14	50975262	51096061	ortholog_one2one	85.4061	94.7887	75	100.00	0.0114	0.573	1
MGP_PahariEiJ_G0029448	7	31625485	31849563	ENSG00000146776	7	105605067	105876604	ortholog_one2one	83.1766	92.4506	75	100.00	0.0343	0.2164	1
MGP_PahariEiJ_G0027122	4	125570778	125591137												
MGP_PahariEiJ_G0017942	14	46133328	46159720	ENSG00000007216	17	28473293	28497781	ortholog_one2one	74.9147	68.4867	100	68.53	0.1513	0.9341	1
MGP_PahariEiJ_G0012741	1	3185775	3187180	ENSG00000105258	19	36113710	36115346	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_PahariEiJ_G0025018	3	43810289	43949899	ENSG00000115159	2	156435290	156613735	ortholog_one2one	73.8544	75.3783	100	89.79			1
MGP_PahariEiJ_G0025165	3	69149114	69231581	ENSG00000138448	2	186590065	186680901	ortholog_one2one	92.3298	91.8893	100	100.00	0.0409	0.5117	1
MGP_PahariEiJ_G0018709	15	1533561	1719819	ENSG00000197321	10	29457338	29736781	ortholog_one2one	76.739	78.2294	50	51.48	0.1222	0.8218	0
MGP_PahariEiJ_G0028495	6	41614324	41627848	ENSG00000176399	9	22446841	22455740	ortholog_one2one	68.5714	66.6667	100	100.00	0.2023	0.5354	1
MGP_PahariEiJ_G0031985	X	118619632	118679433	ENSG00000133131	X	106813871	107000244	ortholog_one2one	83.1897	82.3906	0	100.00	0.097	0.3407	1
MGP_PahariEiJ_G0018758	15	15724292	15763755	ENSG00000134762	18	30990008	31042815	ortholog_one2one	79.1061	79.0179	100	100.00	0.1201	0.6847	1
MGP_PahariEiJ_G0021313	19	32272769	32278362	ENSG00000172301	17	31851864	31859337	ortholog_one2one	75.1445	70.6522	0	41.13	0.1679	0.5963	0
MGP_PahariEiJ_G0026156	3	150261471	150292190	ENSG00000042062	20	50586108	50691528	ortholog_one2one	76.8657	76.2156	100	100.00	0.13	0.9304	1
MGP_PahariEiJ_G0012974	1	18559743	18571149	ENSG00000105438	19	48382570	48391553	ortholog_one2one	99.5283	99.5283	100	100.00	0.002	0.5859	1
MGP_PahariEiJ_G0026850	4	88011288	88032130	ENSG00000265808	1	120150898	120176515	ortholog_one2one	100	100	50	100.00	0	0	1
MGP_PahariEiJ_G0031832	X	87860045	88103904	ENSG00000204131	X	71910818	72161750	ortholog_one2one	84.4828	84	100	100.00	0.0896	0.3615	1
MGP_PahariEiJ_G0022960	20	13035599	13090781	ENSG00000083799	16	50742050	50801935	ortholog_one2one	94.8691	94.7699	100	100.00	0.0246	0.463	1
MGP_PahariEiJ_G0031636	X	47992803	48006541	ENSG00000102241	X	136497079	136512346	ortholog_one2one	83.7696	21.1921	100	100.00	0.0916	0.7259	0
MGP_PahariEiJ_G0017357	14	11958106	11963818	ENSG00000164611	5	160421822	160428744	ortholog_one2many	69.8492	68.8119	75	73.96	0.1961	0.515	1
MGP_PahariEiJ_G0017357	14	11958106	11963818	ENSG00000250254	4	37960435	37961125	ortholog_one2many	58.794	61.2565	0		0.2629	0.5594	0
MGP_PahariEiJ_G0013355	1	74112441	74113355												
MGP_PahariEiJ_G0021904	2	44579676	44589508	ENSG00000106304	7	123925237	123971414	ortholog_one2many	53.3203	53.4247	100	3.01	0.3637	0.7535	1
MGP_PahariEiJ_G0016426	12	32007809	32095833	ENSG00000051341	3	121431427	121546641	ortholog_one2one	73.1115	72.1236	100	100.00	0.1693	0.537	1
MGP_PahariEiJ_G0018580	14	83808912	83823842												
MGP_PahariEiJ_G0025477	3	90034879	90086119	ENSG00000148950	11	31432401	31509645	ortholog_one2one	93.9759	93.9759	100	100.00	0.0245	0.3958	1
MGP_PahariEiJ_G0025309	3	73536352	73537281												
MGP_PahariEiJ_G0020310	17	65867234	65888026	ENSG00000167767	12	52168996	52192000	ortholog_one2one	85.2097	85.3982	100	100.00	0.0739	0.7113	1
MGP_PahariEiJ_G0027088	4	119336018	119350141	ENSG00000155016	4	107931369	107953457	ortholog_one2one	80.7547	78.6765	100	100.00	0.119	0.8026	1
MGP_PahariEiJ_G0023868	22	4835156	4999193	ENSG00000137573	8	69466624	69660915	ortholog_one2one	93.3333	93.2262	100	95.19	0.0334	0.6135	1
MGP_PahariEiJ_G0031606	X	41685204	41779697	ENSG00000076770	X	132369317	132489968	ortholog_one2one	78.9474	76.2712	100	100.00	0.1107	0.3287	1
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000259384	17	63917200	63918838	ortholog_one2many	67.1296	66.8203	25	100.00	0.2006	1.2423	1
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000204414	17	63909597	63918838	ortholog_one2many	59.2593	57.6577	50	98.29	0.2812	0.9428	1
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000136488	17	63894909	63896661	ortholog_one2many	61.5741	61.2903	50	100.00	0.2439	1.0185	1
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000136487	17	63880215	63881935	ortholog_one2many	49.0741	41.4062	75	100.00	0.4184	1.2133	0
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000285947	17	63917203	63931385	ortholog_one2many	65.7407	45.8064	50	100.00	0.2159	1.2771	0
MGP_PahariEiJ_G0018449	14	73605418	73607069	ENSG00000213218	17	63872012	63873766	ortholog_one2many	61.5741	61.2903	100	100.00	0.246	1.1343	1
MGP_PahariEiJ_G0020687	18	14961489	14968957	ENSG00000112599	6	42184401	42194916	ortholog_one2one	87.0647	87.5	75	100.00	0.066	1.1783	1
MGP_PahariEiJ_G0013331	1	73733251	73734295												
MGP_PahariEiJ_G0027052	4	112642485	112646270	ENSG00000174599	4	117083554	117085576	ortholog_one2one	75.4821	74.2547	100	100.00	0.1447	1.1306	1
MGP_PahariEiJ_G0024531	23	32491446	32556042	ENSG00000164916	7	4682309	4771443	ortholog_one2one	89.847	88.131	100	100.00	0.0549	0.9591	1
MGP_PahariEiJ_G0031671	X	59995936	60103663	ENSG00000171100	X	150568619	150673322	ortholog_one2one	92.3715	92.3715	100	100.00	0.0368	0.4422	1
MGP_PahariEiJ_G0028307	5	166882400	166921951	ENSG00000197721	1	207645113	207738416	ortholog_one2one	46.4692	35.8524	75	50.82	0.4858	1.0153	0
MGP_PahariEiJ_G0023380	21	8463610	8467355	ENSG00000176381	6	166305300	166308448	ortholog_one2one	59.4156	62.0339	75	100.00	0.2159	1.1655	1
MGP_PahariEiJ_G0020923	18	51365041	51369146	ENSG00000170577	2	45005161	45009430	ortholog_one2one	97.2973	98.9691	100	100.00	0.004	0.712	1
MGP_PahariEiJ_G0030826	9	32682922	32687233	ENSG00000181915	10	62804857	62808483	ortholog_one2one	86.9231	83.7037	100	68.35	0.0524	0.8864	1
MGP_PahariEiJ_G0013984	1	115497502	115499318	ENSG00000167797	11	67506497	67508649	ortholog_one2one	96.8504	97.619	100	100.00	0.0111	0.5635	1
MGP_PahariEiJ_G0031187	9	49586989	49589127	ENSG00000185633	12	57234903	57240715	ortholog_one2one	95.4023	95.4023	100	100.00	0.02	0.5676	1
MGP_PahariEiJ_G0016279	12	15849460	15947919	ENSG00000114770	3	183919934	184018015	ortholog_one2one	95.0557	94.9896	100	100.00	0.0264	0.4668	1
MGP_PahariEiJ_G0024673	3	8308933	8427647	ENSG00000107863	10	24583609	24723668	ortholog_one2one	86.0798	85.904	100	100.00	0.075	0.6101	1
MGP_PahariEiJ_G0019741	17	2912839	2926185												
MGP_PahariEiJ_G0028465	6	36902483	37152768	ENSG00000044459	9	17134982	17503923	ortholog_one2one	77.0057	76.458	100	99.97	0.142	0.5244	1
MGP_PahariEiJ_G0027008	4	104821079	104840701	ENSG00000162692	1	100719742	100739045	ortholog_one2one	76.9959	76.9959	100	80.59	0.1343	0.5806	1
MGP_PahariEiJ_G0019084	15	59463592	59480638	ENSG00000166562	18	59139477	59158836	ortholog_one2one	97.9167	97.9167	100	100.00	0.0098	0.2987	1
MGP_PahariEiJ_G0016074	11	70766098	70779634	ENSG00000173545	5	16451519	16465792	ortholog_one2one	79.1139	78.6164	100	100.00	0.1178	0.6849	1
MGP_PahariEiJ_G0030575	8	87644975	87655227	ENSG00000204899	13	72708357	72727687	ortholog_one2one	82.1429	84.1463	100	100.00	0.0899	0.4566	1
MGP_PahariEiJ_G0025913	3	135054569	135055480												
MGP_PahariEiJ_G0015885	11	27760598	27783360	ENSG00000113161	5	75336329	75362104	ortholog_one2one	92.7847	92.6802	100	75.41	0.0399	0.5782	1
MGP_PahariEiJ_G0027449	5	43819677	43979153	ENSG00000178385	2	207821288	208025560	ortholog_one2one	92.2368	92.1156	50	100.00	0.0395	0.4593	1
MGP_PahariEiJ_G0016090	11	76404169	76405174	ENSG00000169777	5	9628997	9712378	ortholog_one2one	44.9102	50.1672	75	77.70	0.4408	0.9289	0
MGP_PahariEiJ_G0020120	17	49591475	49596510	ENSG00000188636	22	44492572	44498298	ortholog_one2one	90.9465	92.4686	100	100.00	0.0359	1.3774	1
MGP_PahariEiJ_G0014190	1	122508088	122540391	ENSG00000167992	11	61258286	61295424	ortholog_one2one	79.0323	76.9633	100	100.00	0.129	0.5512	1
MGP_PahariEiJ_G0021161	19	15165441	15199333	ENSG00000104853	19	44954585	44993341	ortholog_one2one	95.0301	94.3199	100	73.62	0.025	0.6845	1
MGP_PahariEiJ_G0020573	18	5267202	5268228												
MGP_PahariEiJ_G0014137	1	118894071	118904012	ENSG00000168004	11	63461404	63491194	ortholog_one2one	50.2645	34.0502	100	100.00	0.3303	0.5773	0
MGP_PahariEiJ_G0030649	9	661711	720468	ENSG00000111817	6	116254173	116444860	ortholog_one2one	93.6326	93.6326	75	93.15	0.0324	0.4836	1
MGP_PahariEiJ_G0029708	7	79837205	79859531	ENSG00000183379	14	74405893	74426102	ortholog_one2one	87.3418	86.9748	100	100.00	0.0647	0.5412	1
MGP_PahariEiJ_G0029198	6	103084520	103088273	ENSG00000069812	1	6412418	6424670	ortholog_one2one	72.6115	65.896	100	54.89	0.1701	0.8596	1
MGP_PahariEiJ_G0024385	23	24529073	24555740	ENSG00000106609	7	66921225	66958551	ortholog_one2one	94.9045	94.9045	100	54.80	0.0261	0.8467	1
MGP_PahariEiJ_G0012668	1	1120301	1123041												
MGP_PahariEiJ_G0025589	3	102973468	103008772	ENSG00000187446	15	41230839	41281890	ortholog_one2one	98.9744	98.9744	100	100.00	0.0043	0.4393	1
MGP_PahariEiJ_G0017097	13	66791761	66834895	ENSG00000090989	4	55853616	55905034	ortholog_one2one	96.0044	96.7561	100	100.00	0.015	0.5563	1
MGP_PahariEiJ_G0021330	19	37043637	37047412												
MGP_PahariEiJ_G0021184	19	19914467	19937180	ENSG00000105771	19	43727992	43754990	ortholog_one2one	96.7308	96.7308	100	100.00	0.0161	0.7096	1
MGP_PahariEiJ_G0022968	20	15597490	15949698	ENSG00000140718	16	53701692	54158512	ortholog_one2one	87.6494	87.1287	100	96.79	0.0672	0.575	1
MGP_PahariEiJ_G0022359	2	104904055	104930603	ENSG00000181789	3	129249606	129277773	ortholog_one2one	96.9108	96.9108	100	100.00	0.0146	0.6104	1
MGP_PahariEiJ_G0015320	10	72326082	72351569	ENSG00000124743	6	53647901	53665708	ortholog_one2one	92.2713	92.2713	100	100.00	0.037	0.593	1
MGP_PahariEiJ_G0029628	7	72067082	72229353	ENSG00000257365	14	64986720	65062652	ortholog_one2one	79.4055	85.5835	0	92.56	0.1022	0.5902	1
MGP_PahariEiJ_G0027096	4	120883028	120981440	ENSG00000138780	4	105708778	105847728	ortholog_one2one	82.8076	82.9384	100	62.40	0.0981	0.5276	1
MGP_PahariEiJ_G0029019	6	89257932	89265387	ENSG00000244038	1	20651767	20661544	ortholog_one2one	94.7846	91.6667	100	100.00	0.0265	0.6537	1
MGP_PahariEiJ_G0018579	14	83801015	83809713	ENSG00000161544	17	76527356	76551175	ortholog_one2one	94.7368	94.7368	100	100.00	0.0238	0.7104	1
MGP_PahariEiJ_G0018247	14	66921704	66931500	ENSG00000171431	17	40875941	40885227	ortholog_one2one	78.0886	79.0094	100	100.00	0.1272	0.7004	1
MGP_PahariEiJ_G0014036	1	116671696	116692108	ENSG00000087365	11	66050729	66069308	ortholog_one2one	97.4943	95.6425	100	59.81	0.0122	0.4691	1
MGP_PahariEiJ_G0014909	10	34297665	34319157												
MGP_PahariEiJ_G0016723	13	103068	111172	ENSG00000119737	2	53852913	53859989	ortholog_one2one	87.037	87.037	100	100.00	0.071	0.5853	1
MGP_PahariEiJ_G0024311	23	13520712	13631953	ENSG00000130779	12	122271432	122422632	ortholog_one2one	89.8438	87.9694	100	95.72	0.0539	0.553	1
MGP_PahariEiJ_G0016677	12	83315894	83322595	ENSG00000159197	21	34364024	34371389	ortholog_one2one	84.5528	84.5528	100	100.00	0.0758	1.1735	1
MGP_PahariEiJ_G0028676	6	67962812	67964608	ENSG00000186603	1	45326905	45328533	ortholog_one2one	79.7844	79.7844	100	100.00	0.1268	0.9774	1
MGP_PahariEiJ_G0027233	5	2403596	2411096	ENSG00000112116	6	52236681	52244537	ortholog_one2one	57.764	57.0552	100	100.00	0.2753	0.6358	1
MGP_PahariEiJ_G0017011	13	49484745	49892548	ENSG00000169851	4	30720415	31146805	ortholog_one2one	80.3984	94.1231	100	100.00	0.0327	0.5333	1
MGP_PahariEiJ_G0029893	7	105698750	105701730	ENSG00000166165	14	103519659	103523111	ortholog_one2one	96.5879	96.5879	100	100.00	0.0183	0.803	1
MGP_PahariEiJ_G0020803	18	24490022	24585815	ENSG00000174837	19	6887566	6940459	ortholog_one2one	65.1288	68.5102	50	85.50	0.206	0.6938	1
MGP_PahariEiJ_G0024639	3	333646	413746	ENSG00000148481	10	15778170	15860520	ortholog_one2one	96.3964	96.1798	75	100.00	0.0183	0.2718	1
MGP_PahariEiJ_G0030167	8	36218445	36240218	ENSG00000100519	14	52707172	52728587	ortholog_one2one	99.7519	99.7519	100	100.00	0.0011	0.3251	1
MGP_PahariEiJ_G0016016	11	52109287	52111905	ENSG00000145592	5	40825262	40835335	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_PahariEiJ_G0018237	14	66635256	66646285	ENSG00000126353	17	40553769	40565472	ortholog_one2one	87.5661	87.5661	100	100.00	0.0611	1.043	1
MGP_PahariEiJ_G0016518	12	50421024	50494496	ENSG00000181458	3	100492619	100577444	ortholog_one2many	64.8352	64.3636	100	97.59	0.248	0.6365	1
MGP_PahariEiJ_G0029528	7	54323348	54328804	ENSG00000129514	14	37589984	37596059	ortholog_one2one	95.7265	94.9153	100	100.00	0.0202	0.5822	1
MGP_PahariEiJ_G0014564	1	165042302	165082125	ENSG00000150593	10	110871795	110900006	ortholog_one2one	97.0149	97.0149	100	100.00	0.0125	0.5101	1
MGP_PahariEiJ_G0031763	X	74329364	75635856	ENSG00000169306	X	28587399	29956723	ortholog_one2one	98.8506	98.8506	100	82.38	0.0052	0.3837	1
MGP_PahariEiJ_G0027210	4	142186221	142194843	ENSG00000254685	1	74198212	74234086	ortholog_one2one	75.8037	73.8056	100	52.24	0.154	0.6297	1
MGP_PahariEiJ_G0017899	14	44405238	44406405	ENSG00000205899	17	1270559	1271460	ortholog_one2one	66.2338	65.1064	75	100.00	0.2	0.8282	1
MGP_PahariEiJ_G0019000	15	44764675	44769483	ENSG00000164334	5	119629559	119635822	ortholog_one2one	69.0691	69.9088	100	100.00	0.1582	0.416	1
MGP_PahariEiJ_G0014072	1	117288866	117304627	ENSG00000133884	11	65333754	65353249	ortholog_one2one	98.7654	98.7654	100	57.17	0.0055	0.447	1
MGP_PahariEiJ_G0013092	1	50291149	50300535	ENSG00000181991	15	88467453	88480773	ortholog_one2one	73.2984	72.1649	75	100.00	0.1736	0.5157	1
MGP_PahariEiJ_G0015380	10	83737901	83745812	ENSG00000166557	15	79311062	79427432	ortholog_one2one	88.6878	90.3226	75	52.97	0.0437	0.643	1
MGP_PahariEiJ_G0017202	13	81658038	81742097	ENSG00000138758	4	76949703	77040384	ortholog_one2one	97.1765	94.0774	100	100.00	0.0182	0.7581	1
MGP_PahariEiJ_G0032099	X	142254982	142320403	ENSG00000102010	X	15464246	15556529	ortholog_one2one	84.8875	78.2222	100	70.48	0.069	0.4281	1
MGP_PahariEiJ_G0014620	10	895740	899069	ENSG00000170903	11	105995623	106022403	ortholog_one2one	95.0725	95.0725	100	54.95	0.0212	1.2219	1
MGP_PahariEiJ_G0013780	1	100999597	101010893	ENSG00000154473	10	123154277	123170467	ortholog_one2one	99.3865	98.7805	100	100.00	0.0027	0.527	1
MGP_PahariEiJ_G0026536	4	71896106	72058964	ENSG00000145431	4	156760454	156971394	ortholog_one2one	86.3768	86.3768	100	100.00	0.0794	0.5553	1
MGP_PahariEiJ_G0020166	17	54295377	54297919	ENSG00000100253	22	50486784	50490648	ortholog_one2one	89.4737	89.4737	100	100.00	0.0558	1.1326	1
MGP_PahariEiJ_G0013749	1	97709115	97716637	ENSG00000140691	16	31458080	31467166	ortholog_one2one	86.2851	77.5728	100	100.00	0.0811	0.567	1
MGP_PahariEiJ_G0024953	3	24104581	24105522	ENSG00000136834	9	122476958	122477926	ortholog_one2one	77.6358	75.4658	100	96.57	0.1258	0.6146	1
MGP_PahariEiJ_G0026699	4	82556659	82559494												
MGP_PahariEiJ_G0017844	14	41746849	41761394												
MGP_PahariEiJ_G0017553	14	26980153	26989311	ENSG00000162931	1	228407940	228416861	ortholog_one2one	76.9392	76.9392	100	96.22	0.1269	1.3132	1
MGP_PahariEiJ_G0016575	12	64829303	65201221	ENSG00000169855	3	78597240	79767815	ortholog_one2one	94.4789	92.2471	75	51.72	0.0304	0.5592	1
MGP_PahariEiJ_G0024485	23	28353351	28357697	ENSG00000146826	7	100154420	100158715	ortholog_one2one	96.3793	96.3793	100	100.00	0.0177	0.4122	1
MGP_PahariEiJ_G0025051	3	51552622	51597155	ENSG00000169507	2	164896186	164955525	ortholog_one2one	74.1722	82.7586	100	100.00	0.0859	0.5801	1
MGP_PahariEiJ_G0031157	9	48829334	48831735	ENSG00000175336	12	56360569	56362823	ortholog_one2one	61.6129	58.589	100	100.00	0.2932	0.6738	1
MGP_PahariEiJ_G0030124	8	25249740	25259605	ENSG00000265203	10	47348371	47357875	ortholog_one2one	85.5637	84.6031	100	100.00	0.0798	0.8756	1
MGP_PahariEiJ_G0012851	1	16125209	16144591	ENSG00000105379	19	51345169	51366418	ortholog_one2many	80.9955	51.7341	100	49.79	0.1344	1.1059	1
MGP_PahariEiJ_G0012995	1	19468813	19497877	ENSG00000110768	11	18322295	18367044	ortholog_one2one	94.7559	95.6204	100	100.00	0.019	0.3755	1
MGP_PahariEiJ_G0019100	15	61220561	61250193	ENSG00000101624	18	12661833	12702777	ortholog_one2one	97.651	88.3156	75	100.00	0.011	0.46	1
MGP_PahariEiJ_G0020669	18	14213945	14218326	ENSG00000112651	6	43054029	43059806	ortholog_one2one	85.2941	85.5738	75	100.00	0.0848	0.5369	1
MGP_PahariEiJ_G0014773	10	17781833	17805190	ENSG00000164610	7	33094797	33109401	ortholog_one2one	92.0188	88.6878	50	19.16	0.0371	0.5809	0
MGP_PahariEiJ_G0020296	17	65136292	65141636	ENSG00000183283	12	51238292	51271362	ortholog_one2one	67.2619	54.5894	100	100.00	0.2911	0.6075	1
MGP_PahariEiJ_G0030469	8	59026242	59068384	ENSG00000104722	8	24913012	24919098	ortholog_one2one	82.8808	76.6376	75	100.00	0.0984	0.8257	1
MGP_PahariEiJ_G0029996	8	11869448	11875926	ENSG00000095981	6	39314698	39322968	ortholog_one2one	72.2603	65.528	50	76.47	0.1808	0.8307	1
MGP_PahariEiJ_G0021740	2	8081260	8555770	ENSG00000075213	7	83955777	84492724	ortholog_one2one	95.5959	95.7198	100	64.28	0.0202	0.5965	1
MGP_PahariEiJ_G0017867	14	42907152	42912264												
MGP_PahariEiJ_G0020998	19	1729366	1733583	ENSG00000233493	19	55379245	55384598	ortholog_one2one	86.3636	86.3636	100	100.00	0.0775	0.5578	1
MGP_PahariEiJ_G0013991	1	115558883	115565465	ENSG00000175634	11	67428460	67435408	ortholog_one2one	91.3402	91.9087	100	89.45	0.0348	0.5121	1
MGP_PahariEiJ_G0029937	7	109652193	109720126	ENSG00000106018	7	159028175	159144957	ortholog_one2one	85.3547	85.1598	50	100.00	0.0706	0.8663	1
MGP_PahariEiJ_G0027640	5	66836637	67277804	ENSG00000157985	2	235494089	236131800	ortholog_one2one	97.4329	97.4329	100	100.00	0.0106	0.6747	1
MGP_PahariEiJ_G0013216	1	67560718	67568442	ENSG00000135617	2	73228006	73233238	ortholog_one2one	69.0266	82.9787	0	8.79	0.1084	0.8776	0
MGP_PahariEiJ_G0021373	19	40827290	40911634	ENSG00000083168	8	41929479	42052026	ortholog_one2one	88.5886	88.3234	100	100.00	0.0561	0.5262	1
MGP_PahariEiJ_G0029332	7	2516830	2578659	ENSG00000084733	2	26034107	26137454	ortholog_one2one	100	100	100	96.72	0	0	1
MGP_PahariEiJ_G0017329	14	2144829	2147650	ENSG00000164438	5	171309284	171312134	ortholog_one2one	99.6564	99.6564	100	100.00	0.0014	0.3903	1
MGP_PahariEiJ_G0028908	6	83727981	83745268	ENSG00000130775	1	27872543	27886685	ortholog_one2one	63.9098	66.0964	100	86.96	0.2038	0.8774	1
MGP_PahariEiJ_G0025710	3	110914322	110967261	ENSG00000144061	2	110122311	110205066	ortholog_one2one	77.6812	73.1241	75	100.00	0.1343	0.693	1
MGP_PahariEiJ_G0017278	13	95428080	95466604	ENSG00000174842	1	92246402	92298987	ortholog_one2one	84.7315	85.0168	100	100.00	0.0879	0.4542	1
MGP_PahariEiJ_G0028873	6	81212815	81223189	ENSG00000142910	1	31576485	31587686	ortholog_one2one	88.412	88.2227	100	59.72	0.0591	0.8999	1
MGP_PahariEiJ_G0018277	14	67325874	67326590												
MGP_PahariEiJ_G0025401	3	76769310	76782342	ENSG00000180210	11	46719180	46739506	ortholog_one2one	79.9353	79.4212	100	56.78	0.1247	0.6761	1
MGP_PahariEiJ_G0018120	14	62060629	62067451	ENSG00000108826	17	50367857	50373214	ortholog_one2one	81.2081	81.7568	100	100.00	0.1058	0.5186	1
MGP_PahariEiJ_G0013492	1	77400245	77401546												
MGP_PahariEiJ_G0021829	2	25795307	25799905	ENSG00000127920	7	93921699	93928610	ortholog_one2one	100	100	75	100.00	0	0	1
MGP_PahariEiJ_G0027595	5	63521326	63534556	ENSG00000135914	2	231108230	231125118	ortholog_one2one	84.3424	83.9917	75	100.00	0.0862	0.4284	1
MGP_PahariEiJ_G0027558	5	58474240	58496134	ENSG00000124019	2	224378698	224402085	ortholog_one2one	62.9386	63.0769	100	100.00	0.2373	0.6712	1
MGP_PahariEiJ_G0025086	3	56547353	56581561	ENSG00000204334	2	170783786	170798971	ortholog_one2one	20.9503	62.1795	100	67.80	0.2748	0.9209	0
MGP_PahariEiJ_G0026369	4	27593321	27793498	ENSG00000114757	3	179794958	180037053	ortholog_one2one	92.3077	95.8466	100	100.00	0.0229	0.5531	1
MGP_PahariEiJ_G0016987	13	38116139	38217145	ENSG00000047662	4	17629306	17781512	ortholog_one2one	75.2654	66.8868	100	100.00	0.1407	0.8014	1
MGP_PahariEiJ_G0026186	3	155315457	155329807	ENSG00000132819	20	57391407	57409333	ortholog_one2one	90.7173	89.9582	100	100.00	0.0513	0.8546	1
MGP_PahariEiJ_G0015404	10	89408043	89514754	ENSG00000114127	3	142306607	142448062	ortholog_one2one	86.787	87.3974	100	100.00	0.0614	0.393	1
MGP_PahariEiJ_G0016886	13	26034350	26077986	ENSG00000184708	22	31436977	31496108	ortholog_one2one	90.3357	90.1523	100	100.00	0.0535	0.3473	1
MGP_PahariEiJ_G0027729	5	83261207	83267724	ENSG00000206073	18	63637259	63644298	ortholog_many2many	24.4582	20.2564	50	50.00			0
MGP_PahariEiJ_G0027729	5	83261207	83267724	ENSG00000057149	18	63655197	63661963	ortholog_many2many	24.4582	20.2564	50	99.96			0
MGP_PahariEiJ_G0026314	4	14828412	14862131	ENSG00000104442	8	65602456	65634217	ortholog_one2one	98.227	98.227	100	100.00	0.0082	0.3837	1
MGP_PahariEiJ_G0017406	14	17686284	17687369	ENSG00000174339	5	180739042	180740099	ortholog_one2many	79.4212	79.4212	50	50.00	0.1261	0.642	0
MGP_PahariEiJ_G0025084	3	56092984	56470461	ENSG00000071909	2	170178145	170655171	ortholog_one2one	84.9325	84.4892	100	76.58	0.0741	0.5541	1
MGP_PahariEiJ_G0021745	2	12439303	12590602	ENSG00000075223	7	80742538	80922359	ortholog_one2one	96.2716	96.2716	75	100.00	0.0179	0.6059	1
MGP_PahariEiJ_G0016173	12	9657191	9687962	ENSG00000103429	16	14632815	14669236	ortholog_one2one	90	90	75	100.00	0.0514	0.5929	1
MGP_PahariEiJ_G0025924	3	135432464	135448907	ENSG00000101331	20	32010450	32032180	ortholog_one2one	75.9174	76.4434	100	97.60	0.132	0.7045	1
MGP_PahariEiJ_G0016757	13	7687125	7778186	ENSG00000173163	2	61888724	62147247	ortholog_one2many	52.2822	66.3158	75	81.12	0.2663	0.8564	1
MGP_PahariEiJ_G0021624	19	85365123	85367985	ENSG00000130522	19	18279760	18281622	ortholog_one2one	78.5924	77.2334	100	100.00	0.0983	1.9761	1
MGP_PahariEiJ_G0015808	11	7779310	7787698	ENSG00000173221	5	95751319	95823005	ortholog_one2one	87.8505	88.6792	100	100.00	0.062	0.5473	1
MGP_PahariEiJ_G0017584	14	28441298	28459160	ENSG00000171953	17	17977409	18039209	ortholog_one2one	85.2349	87.8893	100	100.00	0.0648	0.4829	1
