Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0029837	7	68786009	68804306												
MGP_CAROLIEiJ_G0018251	13	14306055	14496162	ENSG00000078053	7	38383704	38631567	ortholog_one2one	72.7848	33.0935	100	100.00	0.1788	0.6151	0
MGP_CAROLIEiJ_G0026620	4	124015013	124043392	ENSG00000158008	1	26019884	26036464	ortholog_one2one	74.4395	73.6686	100	61.90	0.1551	0.7464	1
MGP_CAROLIEiJ_G0015909	10	120114091	120119657	ENSG00000139547	12	56951431	56959374	ortholog_one2many	74.7634	74.7634	75	57.73	0.1656	0.6592	1
MGP_CAROLIEiJ_G0016034	11	1171081	1266804	ENSG00000176635	22	30080174	30177075	ortholog_one2one	80.7692	27.3616	100	87.15	0.1285	0.6664	0
MGP_CAROLIEiJ_G0031731	8	118045579	118060053	ENSG00000173726	1	235109336	235128936	ortholog_one2one	99.3103	99.3103	75	100.00	0.0032	0.3609	1
MGP_CAROLIEiJ_G0031343	8	77165525	77350862	ENSG00000102893	16	47461123	47701523	ortholog_one2one	91.2442	90.5764	100	100.00	0.0484	0.5643	1
MGP_CAROLIEiJ_G0021018	17	427529	466288	ENSG00000029639	6	155257509	155314493	ortholog_one2one	84.058	83.815	100	100.00	0.0968	0.4741	1
MGP_CAROLIEiJ_G0026311	4	105984935	105987035												
MGP_CAROLIEiJ_G0025084	3	72211287	72320430	ENSG00000052795	4	158769138	158908049	ortholog_one2one	74.8682	76.4811	100	54.99	0.1479	0.6069	1
MGP_CAROLIEiJ_G0023650	2	66533461	66832361	ENSG00000091428	2	172735274	173052893	ortholog_one2one	97.2305	97.2305	100	100.00	0.0136	0.3619	1
MGP_CAROLIEiJ_G0023262	2	21166573	21167987	ENSG00000176101	9	137188647	137190370	ortholog_one2one	97.479	97.479	100	80.07	0.0108	1.5303	1
MGP_CAROLIEiJ_G0017671	12	27345381	27389627	ENSG00000035115	2	217730	266398	ortholog_one2one	85.5978	92.1053	75	97.86	0.0409	0.701	1
MGP_CAROLIEiJ_G0028560	6	79808581	79820546	ENSG00000152672	2	70808643	70820600	ortholog_one2one	49.2701	45.8404	50	100.00	0.4009	0.8668	0
MGP_CAROLIEiJ_G0023762	2	80021859	80022791	ENSG00000172459	11	56663662	56664687	ortholog_one2one	93.2258	93.2258	100	100.00	0.0348	0.639	1
MGP_CAROLIEiJ_G0031040	8	41065127	41108094	ENSG00000168538	4	183659267	183713594	ortholog_one2one	93.4687	93.4687	100	90.13	0.0319	0.5772	1
MGP_CAROLIEiJ_G0018407	13	28436010	28452193	ENSG00000124570	6	2948159	2972165	ortholog_one2many	71.618	68.3544	50	3.47	0.1696	0.7358	0
MGP_CAROLIEiJ_G0015012	1	173362861	173381897	ENSG00000143512	1	222522258	222548103	ortholog_one2one	82.4268	81.6298	100	100.00	0.1038	0.5115	1
MGP_CAROLIEiJ_G0019518	14	66723031	66727125												
MGP_CAROLIEiJ_G0023466	2	30565678	30644767	ENSG00000165219	9	125261794	125367207	ortholog_one2one	95.7576	95.6288	100	56.90	0.0117	0.4263	1
MGP_CAROLIEiJ_G0024745	2	164972043	164984986	ENSG00000132819	20	57391407	57409333	ortholog_one2one	91.5612	90.795	100	100.00	0.0489	0.8622	1
MGP_CAROLIEiJ_G0031259	8	72809185	73554612	ENSG00000109452	4	142023160	142847432	ortholog_one2one	90.7545	91.0448	100	52.72	0.0497	0.4957	1
MGP_CAROLIEiJ_G0032583	9	98253404	98327426	ENSG00000163785	3	134065303	134250744	ortholog_one2one	93.0976	90.6557	100	100.00	0.0347	0.434	1
MGP_CAROLIEiJ_G0025312	3	88620013	88627956	ENSG00000143436	1	151759643	151763564	ortholog_one2one	78.4906	77.9026	100	100.00	0.1154	0.4469	1
MGP_CAROLIEiJ_G0022364	18	63926783	63947854	ENSG00000154889	18	11882622	11909223	ortholog_one2one	73.2998	73.4848	75	100.00	0.1625	0.7689	1
MGP_CAROLIEiJ_G0020425	16	1511783	1522891	ENSG00000033011	16	5033923	5087379	ortholog_one2many	77.0355	79.5259	75	100.00	0.1297	0.6034	1
MGP_CAROLIEiJ_G0020425	16	1511783	1522891	ENSG00000251287	3	130081831	130113227	ortholog_one2many	32.5678	72.5581	0	81.76	0.2036	0.7986	0
MGP_CAROLIEiJ_G0020425	16	1511783	1522891	ENSG00000189366	3	125929275	125937039	ortholog_one2many	27.1399	62.8019	0	80.86			0
MGP_CAROLIEiJ_G0029144	7	1705428	1709180	ENSG00000261221	19	55605405	55617269	ortholog_one2many	85.9788	61.3787	100	100.00	0.0654	1.5766	1
MGP_CAROLIEiJ_G0015221	10	29317233	29418774	ENSG00000146352	6	122995971	123072927	ortholog_one2one	98.1651	98.1651	50	51.70	0.0086	0.4507	0
MGP_CAROLIEiJ_G0033396	X	123391129	123396973	ENSG00000126945	X	101408295	101414133	ortholog_one2one	99.1091	99.1091	75	100.00	0.0041	0.2862	1
MGP_CAROLIEiJ_G0033348	X	104392779	104395725	ENSG00000196767	X	83508261	83512127	ortholog_one2one	98.892	98.892	100	100.00	0.0051	0.3558	1
MGP_CAROLIEiJ_G0031745	9	1753575	1775182	ENSG00000204403	11	104885718	104898670	ortholog_one2one	47.9714	59.1176	75	96.28	0.3068	0.6287	0
MGP_CAROLIEiJ_G0031394	8	85668422	85669644												
MGP_CAROLIEiJ_G0019423	14	56503910	56544528	ENSG00000186918	8	28345585	28402701	ortholog_one2one	82.4803	81.6764	100	52.58	0.1019	0.6187	1
MGP_CAROLIEiJ_G0029894	7	82746121	82785915	ENSG00000185033	15	90160604	90229679	ortholog_one2one	83.9806	82.6762	100	100.00	0.0898	0.805	1
MGP_CAROLIEiJ_G0015099	10	4235972	4247858	ENSG00000120253	6	149724315	149749665	ortholog_one2one	93.6842	93.6842	100	52.47	0.031	0.5053	1
MGP_CAROLIEiJ_G0028754	6	110704836	110724684	ENSG00000075975	3	12557014	12583713	ortholog_one2one	87.9808	87.9808	100	100.00	0.0616	0.6122	1
MGP_CAROLIEiJ_G0028103	6	7924479	8099592	ENSG00000106443	7	10973336	11169630	ortholog_one2one	95.0413	25.9009	100	100.00	0.0366	0.5514	0
MGP_CAROLIEiJ_G0022648	19	5929271	5933882	ENSG00000133316	11	62832342	62841809	ortholog_one2one	88.5417	88.3117	100	50.70	0.059	0.5333	1
MGP_CAROLIEiJ_G0031079	8	54063757	54446694	ENSG00000129116	4	168497066	168928457	ortholog_one2one	69.6023	87.2663	100	72.37	0.0734	0.5625	1
MGP_CAROLIEiJ_G0027074	5	25543499	25549813	ENSG00000138085	2	27212027	27217178	ortholog_one2one	78.0269	61.2676	100	100.00	0.1359	0.4629	1
MGP_CAROLIEiJ_G0024770	2	169553858	169564083	ENSG00000149657	20	62122461	62135378	ortholog_one2one	85.6132	94.2857	100	100.00	0.0258	0.4784	1
MGP_CAROLIEiJ_G0014705	1	143698732	143862747	ENSG00000157064	1	183248237	183418602	ortholog_one2one	98.6971	98.6971	100	100.00	0.0058	0.4352	1
MGP_CAROLIEiJ_G0028893	6	122714615	122727207	ENSG00000111241	12	4428155	4445614	ortholog_one2one	92.7885	92.7885	100	100.00	0.0382	0.5371	1
MGP_CAROLIEiJ_G0032687	9	103746536	103770813	ENSG00000173421	3	49198428	49258104	ortholog_one2one	57.8397	55.8923	100	85.40	0.2927	0.4606	1
MGP_CAROLIEiJ_G0028742	6	109240155	109359793	ENSG00000132164	3	10816200	10940733	ortholog_one2one	94.2584	93.5127	100	100.00	0.0295	0.8328	1
MGP_CAROLIEiJ_G0024897	3	23944885	23946878	ENSG00000163584	3	170864875	170870483	ortholog_one2one	90.9836	90.9836	50	100.00	0.0197	0.3412	1
MGP_CAROLIEiJ_G0018186	12	113697963	113704192	ENSG00000164651	7	20782283	20786886	ortholog_one2one	98.1481	93.8976	100	100.00	0.0087	1.109	1
MGP_CAROLIEiJ_G0020526	16	14289716	14300691	ENSG00000244486	22	20424815	20437826	ortholog_one2one	82.9736	79.4489	50	100.00	0.094	0.9906	1
MGP_CAROLIEiJ_G0032441	9	72393972	72438640	ENSG00000069956	15	51952106	52067372	ortholog_one2one	95.1389	95.0069	100	84.10	0.0234	0.5114	1
MGP_CAROLIEiJ_G0025319	3	88920549	88966375	ENSG00000143442	1	151402724	151459465	ortholog_one2one	93.8254	93.7589	100	51.34	0.0319	0.3651	1
MGP_CAROLIEiJ_G0027592	5	107212689	107232948	ENSG00000139445	12	109277979	109309220	ortholog_one2one	80.4223	81.0445	100	100.00	0.0989	0.75	1
MGP_CAROLIEiJ_G0026691	4	128075469	128077905	ENSG00000183114	1	20552439	20555010	ortholog_one2one	91.5408	92.0973	100	59.16	0.0311	0.6637	1
MGP_CAROLIEiJ_G0029886	7	82298843	82341220	ENSG00000140527	15	89690797	89743638	ortholog_one2one	62.7338	63.5569	100	99.42	0.257	0.5116	1
MGP_CAROLIEiJ_G0019445	14	58123547	58147199	ENSG00000104765	8	26382898	26505636	ortholog_one2one	96.789	96.347	100	50.97	0.0195	0.4059	1
MGP_CAROLIEiJ_G0021539	17	32668659	32673116	ENSG00000204564	6	30647039	30653210	ortholog_one2one	80.6349	51.2097	100	100.00	0.1176	0.4385	1
MGP_CAROLIEiJ_G0021813	17	53876708	53926647	ENSG00000141968	19	6772714	6857366	ortholog_one2one	93.0178	93.0178	75	100.00	0.0347	0.9411	1
MGP_CAROLIEiJ_G0017187	11	96636469	96641103	ENSG00000167925	17	42188799	42194532	ortholog_one2one	73.0697	73.2076	100	100.00	0.1716	0.5172	1
MGP_CAROLIEiJ_G0023804	2	81144424	81146496	ENSG00000181693	11	56288462	56292254	ortholog_many2many	68.8213	58.1994	75	50.00	0.1957	0.6191	1
MGP_CAROLIEiJ_G0023804	2	81144424	81146496	ENSG00000181767	11	56103687	56107658	ortholog_many2many	67.3004	56.7308	0	8.95	0.2035	0.6963	0
MGP_CAROLIEiJ_G0023804	2	81144424	81146496	ENSG00000181761	11	56122373	56123311	ortholog_many2many	66.1597	55.7692	25	50.00	0.2082	0.7267	0
MGP_CAROLIEiJ_G0026432	4	112963657	112975437	ENSG00000116983	1	39678648	39691689	ortholog_one2one	99.4764	99.4764	100	64.01	0.0021	1.082	1
MGP_CAROLIEiJ_G0025918	4	35739133	35741335	ENSG00000168913	9	34521040	34523041	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0025970	4	39357846	39375060	ENSG00000165275	9	37753803	37778972	ortholog_one2one	78.2334	78.481	100	100.00	0.1273	0.4771	1
MGP_CAROLIEiJ_G0022884	19	30658522	30675736	ENSG00000204020	10	88761406	88778242	ortholog_one2one	82	82.4121	100	100.00	0.0991	0.4812	1
MGP_CAROLIEiJ_G0032959	X	13592268	13636664	ENSG00000102218	X	46836940	46882358	ortholog_one2one	88.1844	87.4286	100	100.00	0.0648	0.4787	1
MGP_CAROLIEiJ_G0030780	8	533907	536573	ENSG00000183019	19	7676628	7679826	ortholog_one2one	39.5122	43.3155	100	100.00	0.4818	1.0598	0
MGP_CAROLIEiJ_G0030756	7	146757506	146917598	ENSG00000131620	11	70078302	70189528	ortholog_one2one	86.9223	89.6552	100	46.04	0.0384	1.267	1
MGP_CAROLIEiJ_G0026073	4	56246043	56264259	ENSG00000136866	9	113038380	113056759	ortholog_one2one	72.8956	67.1318	100	100.00	0.1631	0.6345	1
MGP_CAROLIEiJ_G0018310	13	19024377	19025498												
MGP_CAROLIEiJ_G0014503	1	103157403	103231442	ENSG00000071991	18	66501083	66604138	ortholog_one2one	75.3247	75.1295	75	100.00	0.1479	0.7934	1
MGP_CAROLIEiJ_G0024735	2	164300258	164314724	ENSG00000087586	20	56369389	56392337	ortholog_one2one	84.0506	82.3821	100	100.00	0.0862	0.9302	1
MGP_CAROLIEiJ_G0030486	7	129128727	129131414	ENSG00000185905	16	29742463	29746006	ortholog_one2one	71.1111	71.4286	100	59.14	0.1778	0.7826	1
MGP_CAROLIEiJ_G0021841	17	62791050	63473151	ENSG00000173482	18	7566782	8406861	ortholog_one2one	97.4518	96.587	100	68.36	0.0121	0.6279	1
MGP_CAROLIEiJ_G0021148	17	19464503	19480058	ENSG00000008516	16	3046681	3060726	ortholog_one2one	68.7296	75.089	100	50.99	0.1459	1.0683	1
MGP_CAROLIEiJ_G0017778	12	54495618	54513476	ENSG00000182400	14	39147811	39170532	ortholog_one2one	98.7342	98.7342	100	100.00	0.0057	0.2838	1
MGP_CAROLIEiJ_G0017370	11	109572082	109597066	ENSG00000179604	17	73283624	73312175	ortholog_one2one	78.51	76.9663	100	100.00	0.1156	1.1391	1
MGP_CAROLIEiJ_G0030136	7	106030168	106031118												
MGP_CAROLIEiJ_G0032320	9	59130002	59200477	ENSG00000137819	15	69298947	69407780	ortholog_one2one	91.2121	91.2121	100	100.00	0.0424	0.5462	1
MGP_CAROLIEiJ_G0021785	17	53261668	53300410	ENSG00000031823	19	5916139	5978142	ortholog_one2one	80.8554	70.0176	50	99.85	0.111	1.0457	1
MGP_CAROLIEiJ_G0024532	2	147566576	147590180	ENSG00000078814	20	34975403	35002437	ortholog_one2one	96.136	94.0998	100	100.00	0.0163	0.9925	1
MGP_CAROLIEiJ_G0030214	7	107517163	107518110	ENSG00000184478	11	5938751	5951347	ortholog_one2many	84.127	84.127	100	50.00	0.0768	0.7327	1
MGP_CAROLIEiJ_G0029213	7	13486811	13514747	ENSG00000105398	19	47870466	47886397	ortholog_one2many	60.1504	56.1404	25	51.37	0.3093	1.1034	0
MGP_CAROLIEiJ_G0031915	9	20603237	20657190	ENSG00000164532	7	35202430	35254147	ortholog_one2one	97.0787	96.6443	100	100.00	0.0105	0.4879	1
MGP_CAROLIEiJ_G0028365	6	43643041	43662896												
MGP_CAROLIEiJ_G0021374	17	27723394	27734856	ENSG00000142178	21	43414483	43427189	ortholog_one2many	81.1538	80.8429	75	100.00	0.1009	0.9731	1
MGP_CAROLIEiJ_G0021374	17	27723394	27734856	ENSG00000275993	21	6111134	6123739	ortholog_one2many	81.1538	80.8429	0	63.84	0.1016	0.9742	0
MGP_CAROLIEiJ_G0017143	11	95724782	95725627												
MGP_CAROLIEiJ_G0032539	9	92155513	92235537	ENSG00000155903	3	141487047	141615342	ortholog_one2one	89.2958	74.6761	100	58.55	0.0567	0.3584	1
MGP_CAROLIEiJ_G0022931	19	35569149	35604766	ENSG00000108242	10	94683621	94736190	ortholog_one2many	76.1225	76.1225	100	52.46	0.145	0.511	1
MGP_CAROLIEiJ_G0022931	19	35569149	35604766	ENSG00000276490	10	94688154	94853073	ortholog_one2many	49.3878	72.4551	75	92.71	0.1785	0.5479	0
MGP_CAROLIEiJ_G0025207	3	82131269	82133074	ENSG00000163352	1	154993586	154994315	ortholog_one2one	77.0492	77.0492	100	100.00	0.144	0.7056	1
MGP_CAROLIEiJ_G0014905	1	163145351	163146431	ENSG00000132703	1	159587825	159588865	ortholog_one2one	67.8571	68.1614	100	100.00	0.2455	0.7381	1
MGP_CAROLIEiJ_G0028298	6	37095644	37096695												
MGP_CAROLIEiJ_G0017939	12	78732199	78748132	ENSG00000156050	14	73931501	73950414	ortholog_one2one	75.8913	62.9577	100	100.00	0.1378	0.5275	1
MGP_CAROLIEiJ_G0024822	2	171372041	171393962	ENSG00000203880	20	64255695	64287821	ortholog_one2one	89.1892	82.2715	50	96.58	0.0654	0.783	1
MGP_CAROLIEiJ_G0026041	4	50401249	50433889	ENSG00000260230	9	109130293	109167295	ortholog_one2one	92.4915	78.7791	100	100.00	0.0431	0.4754	1
MGP_CAROLIEiJ_G0020202	15	89525412	89711621	ENSG00000177119	12	45215987	45440404	ortholog_one2one	90.2305	88.2922	100	100.00	0.0522	0.9101	1
MGP_CAROLIEiJ_G0020087	15	76767410	76774815	ENSG00000205702	22	42140203	42144577	ortholog_many2many	53.3835	13.7864	50	50.00	0.2248	0.9124	0
MGP_CAROLIEiJ_G0020087	15	76767410	76774815	ENSG00000100197	22	42126499	42130906	ortholog_many2many	57.1429	15.2918	25	50.00	0.1949	0.933	0
MGP_CAROLIEiJ_G0027188	5	36405802	36460950	ENSG00000038219	4	13568738	13627723	ortholog_one2one	68.7768	68.371	100	100.00	0.1892	0.6462	1
MGP_CAROLIEiJ_G0019739	15	31406262	31457675	ENSG00000174226	8	100572882	100663415	ortholog_one2one	76.082	75.9091	75	100.00	0.1475	0.6033	1
MGP_CAROLIEiJ_G0025848	4	17007172	17034284	ENSG00000132423	6	99369400	99394204	ortholog_one2one	72.4324	72.6287	100	100.00	0.1816	0.4938	1
MGP_CAROLIEiJ_G0024622	2	155571153	155594952	ENSG00000196839	20	44619522	44652233	ortholog_one2one	83.2386	80.7163	100	100.00	0.0887	1.1043	1
MGP_CAROLIEiJ_G0031718	8	116150146	116168024	ENSG00000116918	1	231528653	231566524	ortholog_one2one	90.3448	90.3448	75	98.65	0.0508	0.6584	1
MGP_CAROLIEiJ_G0026369	4	108377784	108582482	ENSG00000126091	1	43705824	43931165	ortholog_one2one	95.9893	80.8559	100	65.48	0.0186	0.3733	1
MGP_CAROLIEiJ_G0031997	9	34081709	34082770	ENSG00000280090	11	124423904	124424893	ortholog_one2one	84.345	85.4369	75	100.00	0.0879	0.5655	1
MGP_CAROLIEiJ_G0026460	4	114837447	114845317	ENSG00000163877	1	37534449	37554344	ortholog_one2one	86.423	83.5859	100	100.00	0.0768	0.6454	1
MGP_CAROLIEiJ_G0019228	14	43923890	43932174	ENSG00000165795	14	21016763	21070872	ortholog_one2one	95.2381	91.6442	100	55.61	0.0238	0.4049	1
MGP_CAROLIEiJ_G0019744	15	32106514	32238701	ENSG00000083307	8	101492432	101669726	ortholog_one2one	94.4	94.4	75	100.00	0.0301	0.6669	1
MGP_CAROLIEiJ_G0017772	12	53101095	53106542	ENSG00000129514	14	37589984	37596059	ortholog_one2one	95.5128	94.7034	100	100.00	0.0203	0.6457	1
MGP_CAROLIEiJ_G0025542	3	103103955	103112967												
MGP_CAROLIEiJ_G0015296	10	40602367	40698736	ENSG00000085377	6	105277565	105403084	ortholog_one2one	95.9155	95.9155	50	100.00	0.019	0.6357	1
MGP_CAROLIEiJ_G0030281	7	110331867	110332836												
MGP_CAROLIEiJ_G0014477	1	90331740	90351038	ENSG00000145723	5	103086000	103120151	ortholog_one2one	86.1004	85.4406	100	51.63	0.0746	0.5513	1
MGP_CAROLIEiJ_G0023389	2	26141917	26163894												
MGP_CAROLIEiJ_G0024518	2	146706179	146706959												
MGP_CAROLIEiJ_G0025521	3	102359714	102366466	ENSG00000156097	1	109539872	109548406	ortholog_one2one	96.6592	96.2306	100	54.68	0.017	0.3922	1
MGP_CAROLIEiJ_G0022221	18	38922013	38995372	ENSG00000186314	5	145471799	145835369	ortholog_one2one	87.5706	82.0106	100	100.00	0.0622	0.392	1
MGP_CAROLIEiJ_G0033436	X	127744736	127750748	ENSG00000123561	X	106032442	106038738	ortholog_one2one	74.6479	76.6265	100	100.00	0.1467	0.42	1
MGP_CAROLIEiJ_G0031941	9	27627658	27694844	ENSG00000043039	11	129375940	129452279	ortholog_one2one	87.2792	88.5305	100	100.00	0.0626	0.4853	1
MGP_CAROLIEiJ_G0025119	3	77595038	77755817	ENSG00000109670	4	152320544	152536063	ortholog_one2one	95.6338	96.0396	100	53.01	0.0173	0.3794	1
MGP_CAROLIEiJ_G0014860	1	161512054	161522799	ENSG00000158859	1	161184308	161199056	ortholog_one2one	89.3491	90.2031	100	100.00	0.0477	0.4415	1
MGP_CAROLIEiJ_G0021554	17	33852921	33859525	ENSG00000204610	6	30163206	30172696	ortholog_one2one	73.2877	46.0215	100	100.00	0.1637	1.0523	0
MGP_CAROLIEiJ_G0027926	5	131915397	131962707	ENSG00000164828	7	816615	896435	ortholog_one2one	59.3443	69.172	100	99.81	0.2025	0.8561	1
MGP_CAROLIEiJ_G0015048	1	180967378	181016824	ENSG00000162772	1	212565334	212620777	ortholog_one2one	95.0276	95.0276	100	81.10	0.0231	0.5365	1
MGP_CAROLIEiJ_G0023148	2	1821220	1844999	ENSG00000065328	10	13161554	13211104	ortholog_one2one	75.1693	76.1143	100	53.80	0.1381	0.685	1
MGP_CAROLIEiJ_G0019244	14	44433978	44435155	ENSG00000255582	14	21633836	21634940	ortholog_one2many	88.0503	90.3226	100	100.00	0.0528	0.4617	1
MGP_CAROLIEiJ_G0018750	13	79384681	79418671	ENSG00000134480	5	87318416	87413019	ortholog_one2one	96.2848	96.2848	100	100.00	0.0171	0.386	1
MGP_CAROLIEiJ_G0018572	13	51017667	51026010	ENSG00000164615	5	134738501	134752160	ortholog_one2one	89.7959	89.1892	50	100.00	0.0642	0.6435	1
MGP_CAROLIEiJ_G0017280	11	99324114	99373548	ENSG00000225190	17	45435900	45490749	ortholog_one2one	83.5383	83.6174	50	100.00	0.0839	0.6028	1
MGP_CAROLIEiJ_G0028803	6	115541462	115546274	ENSG00000183307	22	17116299	17121367	ortholog_one2one	88.4615	87.5433	75	100.00	0.0507	0.7274	1
MGP_CAROLIEiJ_G0023072	19	49877421	49888687	ENSG00000119953	10	110290730	110304951	ortholog_one2one	99.1597	99.1597	100	100.00	0.0038	0.6901	1
MGP_CAROLIEiJ_G0014559	1	122378275	122392170	ENSG00000162897	1	206957965	206970625	ortholog_one2one	52.1495	48.3536	100	100.00	0.377	0.4932	0
MGP_CAROLIEiJ_G0025661	3	128844668	128953853	ENSG00000109320	4	102501329	102617302	ortholog_one2one	86.4058	86.5841	100	77.21	0.0772	0.5776	1
MGP_CAROLIEiJ_G0021727	17	45154189	45167763	ENSG00000124701	6	41053304	41064511	ortholog_one2one	90.625	90.625	75	53.46	0.0438	0.6348	1
MGP_CAROLIEiJ_G0016817	11	73771288	73792345	ENSG00000266202	17	27798806	27893365	ortholog_one2many	84.6154	41.5094	75	53.33	0.1014	0.4125	0
MGP_CAROLIEiJ_G0016817	11	73771288	73792345	ENSG00000232859	17	27878314	27894752	ortholog_one2many	87.1795	87.1795	100	56.35	0.0618	0.3363	1
MGP_CAROLIEiJ_G0016497	11	57524260	57554513	ENSG00000141040	17	16551387	16569206	ortholog_one2one	82.8084	82.9172	50	100.00	0.0924	0.5864	1
MGP_CAROLIEiJ_G0026127	4	77542277	77778518	ENSG00000044459	9	17134982	17503923	ortholog_one2one	77.81	76.3158	100	100.00	0.1361	0.5395	1
MGP_CAROLIEiJ_G0014800	1	155570351	155590738	ENSG00000143178	1	168281040	168314426	ortholog_one2one	92.8251	92.4107	100	63.08	0.0354	0.4333	1
MGP_CAROLIEiJ_G0030473	7	128905795	128946477	ENSG00000149932	16	29940885	29973052	ortholog_one2one	74.2647	84.1667	100	100.00	0.1002	0.388	1
MGP_CAROLIEiJ_G0028482	6	68108319	68215175	ENSG00000115593	2	88067780	88113387	ortholog_one2one	94.2857	94.2857	75	100.00	0.0246	0.6499	1
MGP_CAROLIEiJ_G0019841	15	58589806	58808950	ENSG00000155897	8	130780301	131042426	ortholog_one2one	96.9624	96.9624	100	100.00	0.0136	0.4981	1
MGP_CAROLIEiJ_G0028439	6	52287174	52288141	ENSG00000197617	1	247255972	247257210	ortholog_one2many	9.12162	7.58427	25	44.52	4.2386	2.933	0
MGP_CAROLIEiJ_G0025990	4	40584579	40639529	ENSG00000106789	9	98120975	98192640	ortholog_one2one	82.3748	84.5714	100	100.00	0.0756	0.7188	1
MGP_CAROLIEiJ_G0023242	2	20844589	20855110	ENSG00000165724	9	137582079	137590490	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0014288	1	68675032	68682288	ENSG00000163516	2	219229757	219236669	ortholog_one2one	76.8407	79.0634	100	100.00	0.1282	0.3856	1
MGP_CAROLIEiJ_G0029523	7	29733637	29746420	ENSG00000250799	19	35799988	35813299	ortholog_one2one	80.0439	68.097	100	95.44	0.1194	0.7776	1
MGP_CAROLIEiJ_G0015215	10	26625733	26636236	ENSG00000135547	6	125747664	125761269	ortholog_one2one	93.5103	94.0653	100	100.00	0.0339	0.5668	1
MGP_CAROLIEiJ_G0022579	19	2725326	2726337	ENSG00000176198	14	20239286	20244349	ortholog_one2many	83.0671	80.2469	0	52.13	0.1	0.4935	0
MGP_CAROLIEiJ_G0015044	1	180849738	180867611	ENSG00000203705	1	212791828	212816626	ortholog_one2one	78.9116	82.5623	100	85.17	0.0861	0.478	1
MGP_CAROLIEiJ_G0020994	16	89857673	89902080	ENSG00000157551	21	38155549	38307357	ortholog_one2one	89.5522	96	100	100.00	0.0195	0.889	1
MGP_CAROLIEiJ_G0030908	8	17935006	17973327	ENSG00000104332	8	41261958	41309497	ortholog_one2one	94.4444	86.6242	100	100.00	0.0236	0.5567	1
MGP_CAROLIEiJ_G0033164	X	68899379	68929491	ENSG00000089820	X	153907367	153934999	ortholog_one2one	80.6618	79.1075	75	100.00	0.0983	0.941	1
MGP_CAROLIEiJ_G0021827	17	61443951	61683111	ENSG00000186952	5	110289233	110738956	ortholog_one2one	64.095	65.7534	50	100.00	0.2305	0.6175	1
MGP_CAROLIEiJ_G0014457	1	85952381	85984167	ENSG00000168385	2	241315100	241354027	ortholog_one2one	98.615	89.899	100	100.00	0.0051	0.5597	1
MGP_CAROLIEiJ_G0018749	13	78473927	78544351	ENSG00000164180	5	88189633	88269476	ortholog_one2one	86.4476	83.8645	100	100.00	0.0717	0.4082	1
MGP_CAROLIEiJ_G0026578	4	122543357	122568963	ENSG00000009780	1	27725979	27763122	ortholog_one2one	97.3941	87.6833	100	62.60	0.0116	0.4662	1
MGP_CAROLIEiJ_G0029404	7	26458138	26480915	ENSG00000086544	19	40717103	40740860	ortholog_one2one	76.8437	76.2811	100	67.45	0.1359	0.5301	1
MGP_CAROLIEiJ_G0030745	7	145838008	145850386												
MGP_CAROLIEiJ_G0025853	4	19566898	19797025	ENSG00000186231	6	96924620	97140754	ortholog_one2one	98.3871	98.3871	100	99.87	0.0077	0.3609	1
MGP_CAROLIEiJ_G0020236	15	92233837	92270327	ENSG00000129315	12	48688458	48716998	ortholog_one2one	90.2069	90.0826	100	100.00	0.0497	0.5221	1
MGP_CAROLIEiJ_G0021355	17	26460678	26485386	ENSG00000124767	6	38675925	38703141	ortholog_one2one	91.3043	91.3043	100	100.00	0.0489	1.0562	1
MGP_CAROLIEiJ_G0019179	14	41496974	41597157	ENSG00000139971	14	57999735	58298139	ortholog_one2one	56.3307	56.3307	50	100.00	0.3087	0.5924	1
MGP_CAROLIEiJ_G0026559	4	121750110	121785323	ENSG00000116329	1	28812142	28871267	ortholog_one2one	93.2796	93.2796	100	92.31	0.0302	1.0173	1
MGP_CAROLIEiJ_G0020766	16	41198470	41241042	ENSG00000285943	3	113361901	113515151	ortholog_one2many	75.2028	75.9064	75	100.00	0.1422	0.5913	1
MGP_CAROLIEiJ_G0020766	16	41198470	41241042	ENSG00000163611	3	113442718	113515187	ortholog_one2many	75.2028	75.9064	100	99.90	0.1422	0.5913	1
MGP_CAROLIEiJ_G0019984	15	72436681	72466167	ENSG00000187045	22	37065436	37109713	ortholog_one2one	83.2306	81.9175	100	100.00	0.0799	0.8069	1
MGP_CAROLIEiJ_G0023015	19	42017219	42187671	ENSG00000166167	10	101354033	101557321	ortholog_one2one	98.5124	98.5124	75	100.00	0.0069	0.4279	1
MGP_CAROLIEiJ_G0031904	9	18299505	18328644	ENSG00000081386	9	96755865	96778129	ortholog_one2many	44.6855	30.1611	25		0.5232	1.2691	0
