Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSRNOG00000025679	5	144114012	144150647	ENSG00000196182	1	36339624	36385896	ortholog_one2one	97.2414	96.1364	100	100.00	0.0142	0.6378	1
ENSRNOG00000009792	2	173453670	173563273	ENSG00000169064	3	167240287	167381346	ortholog_one2one	58.9542	53.7545	50	98.22	0.2686	0.6028	1
ENSRNOG00000010209	7	120161091	120167020	ENSG00000100101	22	37686414	37726503	ortholog_one2many	82.4074	86.4078	100	100.00	0.0699	0.7938	1
ENSRNOG00000010209	7	120161091	120167020	ENSG00000273899	22	37681673	37693478	ortholog_one2many	85.6481	86.8545	100	100.00	0.067	0.7976	1
ENSRNOG00000013035	2	140541619	140552220	ENSG00000172007	4	139453232	139476609	ortholog_one2one	95.6332	95.6332	100	100.00	0.022	0.6451	1
ENSRNOG00000020482	15	34493138	34504326	ENSG00000100968	14	24365673	24379604	ortholog_one2one	90.899	84.9585	100	100.00	0.0514	0.4702	1
ENSRNOG00000006966	5	116420690	116751416	ENSG00000162599	1	60865259	61462793	ortholog_one2one	98.2283	90.0722	75	100.00	0.0088	0.2985	1
ENSRNOG00000006445	3	78234647	78235760	ENSG00000181958	11	55367884	55368918	ortholog_one2many	81.759	72.9651	75	50.00	0.1042	0.6416	1
ENSRNOG00000030404	1	164502389	164593139	ENSG00000137486	11	75264182	75351705	ortholog_one2one	99.0431	99.0431	100	100.00	0.0043	0.568	1
ENSRNOG00000049529	1	66774431	66775384												
ENSRNOG00000007957	10	75055020	75076434	ENSG00000005379	17	58301228	58328760	ortholog_one2one	80.4336	79.9138	100	100.00	0.1158	0.4978	1
ENSRNOG00000028908	3	161041727	161050557	ENSG00000101448	20	45540626	45547752	ortholog_one2many	61.9403	62.406	75	100.00	0.2608	0.7375	1
ENSRNOG00000028908	3	161041727	161050557	ENSG00000249139	20	45536986	45547426	ortholog_one2many	61.9403	46.3687	75	100.00	0.2716	0.7932	0
ENSRNOG00000018712	18	56193978	56295869	ENSG00000070808	5	150219491	150290291	ortholog_one2one	97.4737	94.683	100	100.00	0.0073	0.4431	1
ENSRNOG00000046254	9	9431860	9585865	ENSG00000174837	19	6887566	6940459	ortholog_one2one	63.9485	67.2686	50	93.91	0.2158	0.7114	1
ENSRNOG00000015622	2	53797954	53811134	ENSG00000151876	5	41925254	41941743	ortholog_one2one	79.1183	88.1137	100	100.00	0.0583	0.546	1
ENSRNOG00000048525	1	172283255	172284199												
ENSRNOG00000000130	5	58393233	58401870	ENSG00000137094	9	34989641	34998900	ortholog_one2one	95.9524	87.2294	100	100.00	0.0245	0.3127	1
ENSRNOG00000052267	15	35789428	35790372												
ENSRNOG00000042059	1	142109252	142114634	ENSG00000166965	15	90954870	90963125	ortholog_one2one	74.6032	75	100	100.00	0.1618	0.5956	1
ENSRNOG00000003370	X	13524607	13601069	ENSG00000036473	X	38352545	38421450	ortholog_one2one	91.8079	91.8079	0	88.71	0.0432	0.3794	1
ENSRNOG00000045795	1	213951759	213957535	ENSG00000177225	11	767220	777488	ortholog_one2many	92.2727	92.2727	50	90.98	0.0378	0.9311	1
ENSRNOG00000038957	18	55666027	55667668												
ENSRNOG00000014765	9	113300832	113331319												
ENSRNOG00000055421	1	11873206	11873466												
ENSRNOG00000007142	8	27777179	27804515	ENSG00000109956	11	134378504	134411918	ortholog_one2one	94.8127	98.503	50	84.83	0.0065	0.9371	1
ENSRNOG00000011341	2	56052643	56101803	ENSG00000164327	5	38937919	39074408	ortholog_one2one	94.1662	92.2633	100	100.00	0.0332	0.5756	1
ENSRNOG00000020653	8	21984914	21995806	ENSG00000267534	19	10221433	10231331	ortholog_one2one	90.3409	90.085	100	100.00	0.05	1.588	1
ENSRNOG00000007332	7	119760888	119768082	ENSG00000278195	22	37204238	37212322	ortholog_one2one	82.9439	84.9282	100	100.00	0.063	1.2688	1
ENSRNOG00000059443	2	78407414	78421024	ENSG00000173545	5	16451519	16465792	ortholog_one2many	85.1064	83.8574	75	100.00	0.0839	0.6134	1
ENSRNOG00000030683	20	32086746	32115357	ENSG00000122958	10	69123512	69172861	ortholog_one2one	98.7768	98.7768	100	100.00	0.0056	0.4769	1
ENSRNOG00000009239	3	2288667	2302782	ENSG00000188833	9	137434364	137441816	ortholog_one2one	75.3036	75.1515	100	52.03	0.1414	0.8411	1
ENSRNOG00000028804	1	149439312	149441437												
ENSRNOG00000004516	15	110114148	110378969	ENSG00000198542	13	101452593	101720856	ortholog_one2one	91.2955	91.2955	75	100.00	0.0478	0.458	1
ENSRNOG00000013564	17	9639330	9644090	ENSG00000146094	5	177501907	177511274	ortholog_one2one	77.027	68.9516	100	100.00	0.1432	0.8144	1
ENSRNOG00000025005	13	88265331	88272906	ENSG00000185860	1	162824458	162868815	ortholog_one2one	56.5972	53.9735	100	99.22	0.3394	0.6411	1
ENSRNOG00000003439	19	23542889	23554594	ENSG00000164136	4	141636599	141733987	ortholog_one2one	72.2222	72.2222	50	100.00	0.1706	0.5639	1
ENSRNOG00000011427	15	52241801	52261276	ENSG00000168453	8	22114415	22133384	ortholog_one2one	77.879	79.058	100	100.00	0.1242	0.5755	1
ENSRNOG00000000580	20	27575533	27578244	ENSG00000164451	6	116529013	116558868	ortholog_one2one	41.9048	77.193	50	100.00	0.1566	0.5506	0
ENSRNOG00000003269	10	16769666	16792909	ENSG00000113732	5	172983757	173035445	ortholog_one2one	53.6842	62.963	100	100.00	0.3303	1.6854	1
ENSRNOG00000056482	9	117484041	117484262												
ENSRNOG00000018873	1	165724451	165878652	ENSG00000054965	11	73400487	73598189	ortholog_one2one	99.5902	99.5902	100	51.40	0.002	0.1886	1
ENSRNOG00000048308	14	2463643	2474780	ENSG00000117505	1	93345888	93369498	ortholog_one2many	99.4318	99.4318	50	100.00	0.0026	0.3759	1
ENSRNOG00000005286	6	72359791	72373695	ENSG00000100473	14	30874514	30895065	ortholog_one2one	93.8406	94.1818	100	100.00	0.0297	0.485	1
ENSRNOG00000014915	16	62197617	62241361	ENSG00000104687	8	30678061	30727999	ortholog_one2one	85.6115	68.3908	100	100.00	0.0841	0.8429	1
ENSRNOG00000023334	11	68105369	68137535	ENSG00000173193	3	122680618	122730840	ortholog_one2one	63.6821	63.1871	100	100.00	0.2521	0.7001	1
ENSRNOG00000050264	12	10973194	10973689	ENSG00000162244	3	51993522	51995942	ortholog_one2many	60.7595	60.3774	0		0.2661	0.5239	0
ENSRNOG00000009240	14	107349414	107349945	ENSG00000108107	19	55385345	55403250	ortholog_one2many	68.75	58.5799	0		0.1448	1.4214	0
ENSRNOG00000011713	4	100209951	100212122	ENSG00000168887	2	85606654	85612066	ortholog_one2one	86.747	86.747	75	100.00	0.0694	0.4186	1
ENSRNOG00000010708	15	46386712	46432965	ENSG00000136574	8	11676959	11760002	ortholog_one2one	94.0909	93.4537	100	100.00	0.0262	0.5437	1
ENSRNOG00000006063	3	81134505	81271849	ENSG00000135365	11	45929323	46121178	ortholog_one2one	93.9481	95.8824	100	100.00	0.0211	0.1953	1
ENSRNOG00000007752	3	2158995	2168370	ENSG00000165724	9	137582079	137590490	ortholog_one2one	100	100	100	100.00	0	0	1
ENSRNOG00000009821	2	170452702	170460754	ENSG00000121871	3	165186720	165197109	ortholog_one2one	96.0163	96.2129	75	100.00	0.0189	0.4701	1
ENSRNOG00000061337	8	77035147	77089097	ENSG00000128923	15	58771192	58861900	ortholog_one2one	84.3072	81.3204	75	70.82	0.0895	0.5816	1
ENSRNOG00000028640	6	137210052	137214388	ENSG00000184990	14	104753100	104768494	ortholog_one2one	74.0113	74.8571	100	100.00	0.1544	1.0666	1
ENSRNOG00000002238	11	68306659	68349238	ENSG00000082684	3	122909082	123028605	ortholog_one2one	90.4762	81.9917	100	100.00	0.0428	0.6246	1
ENSRNOG00000011133	2	143475323	143604972	ENSG00000133107	13	37636636	37870425	ortholog_one2one	97.1341	96.6395	100	100.00	0.0135	0.6088	1
ENSRNOG00000003977	10	16970626	16973418	ENSG00000120129	5	172768090	172771195	ortholog_one2one	97.0027	97.0027	100	100.00	0.0129	0.702	1
ENSRNOG00000011550	5	169572517	169658875	ENSG00000069424	1	5991466	6101193	ortholog_one2one	89.295	82.4096	100	100.00	0.0545	0.758	1
ENSRNOG00000018944	1	253119112	253185533	ENSG00000152782	10	89579497	89645572	ortholog_one2one	96.5147	60.2007	100	100.00	0.0201	0.3926	1
ENSRNOG00000047124	1	197856903	197858016	ENSG00000196296	16	28878405	28904509	ortholog_one2one	93.3702	16.8831	100	92.53	0.0329	0.6245	0
ENSRNOG00000024930	16	74408183	74422215	ENSG00000176209	8	42541155	42555193	ortholog_one2one	83.1776	83.1776	50	100.00	0.0962	0.6333	1
ENSRNOG00000034119	1	86362432	86363340												
ENSRNOG00000031046	5	107039347	107039925	ENSG00000147873	9	21304326	21305312	ortholog_many2many	58.3333	59.2593	50	50.00	0.2574	0.6017	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000137080	9	21165637	21166660	ortholog_many2many	56.7708	57.672	50	50.00	0.2767	0.5276	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000147885	9	21216373	21217311	ortholog_many2many	57.2917	58.2011	75	50.00	0.2838	0.5266	1
ENSRNOG00000031046	5	107039347	107039925	ENSG00000233816	9	21367424	21368962	ortholog_many2many	60.9375	61.5789	100	6.63	0.2645	0.4908	1
ENSRNOG00000031046	5	107039347	107039925	ENSG00000188379	9	21384254	21385388	ortholog_many2many	57.8125	59.0426	25	50.00	0.2578	0.4843	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000197919	9	21440454	21441316	ortholog_many2many	60.9375	61.9048	25	4.64	0.269	0.4898	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000120242	9	21409147	21410185	ortholog_many2many	59.375	60.3175	25	12.56	0.2747	0.4766	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000236637	9	21186694	21187671	ortholog_many2many	58.3333	59.2593	50	50.00	0.2616	0.5778	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000234829	9	21227243	21228222	ortholog_many2many	56.7708	57.672	100	50.00	0.2802	0.5414	1
ENSRNOG00000031046	5	107039347	107039925	ENSG00000214042	9	21201469	21202205	ortholog_many2many	57.2917	58.2011	0	50.00	0.2821	0.5872	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000186803	9	21206181	21207143	ortholog_many2many	57.2917	58.2011	50	100.00	0.2734	0.5844	1
ENSRNOG00000031046	5	107039347	107039925	ENSG00000228083	9	21239002	21239991	ortholog_many2many	57.8125	58.7302	0	50.00	0.2704	0.519	0
ENSRNOG00000031046	5	107039347	107039925	ENSG00000120235	9	21349835	21351378	ortholog_many2many	58.3333	59.2593	0	4.54	0.277	0.5093	0
ENSRNOG00000008897	7	120106901	120119737	ENSG00000100083	22	37608475	37633564	ortholog_one2one	90.9253	79.9687	100	100.00	0.0448	0.635	1
ENSRNOG00000052492	4	87758181	87759098	ENSG00000197617	1	247255972	247257210	ortholog_one2many	7.86885	6.74157	50	43.86	3.8162	2.7146	0
ENSRNOG00000061646	4	1584083	1585015												
ENSRNOG00000014460	17	22278798	22311392	ENSG00000095951	6	12008762	12164999	ortholog_one2one	68.91	53.4952	75	99.92	0.2099	0.757	1
ENSRNOG00000014771	3	161058217	161067358	ENSG00000158901	20	45551153	45579326	ortholog_one2one	56.962	56.0166	100	100.00	0.3096	1.4527	1
ENSRNOG00000031320	2	87957363	87970337												
ENSRNOG00000045862	1	258476697	258477481	ENSG00000147059	X	57134530	57137625	ortholog_many2many	60.2679	52.3256	0		0.2906	0.9205	0
ENSRNOG00000045862	1	258476697	258477481	ENSG00000186787	X	57118551	57121546	ortholog_many2many	60.7143	52.7132	0		0.2869	0.9217	0
ENSRNOG00000000560	20	31096214	31202514	ENSG00000172731	10	70298970	70382650	ortholog_one2one	89.6739	89.6739	100	100.00	0.0466	1.1435	1
ENSRNOG00000010535	2	74360622	74693341	ENSG00000145526	5	19472951	20575873	ortholog_one2one	96.7089	96.7089	50	100.00	0.0158	0.4694	1
ENSRNOG00000007288	4	113782206	113863224	ENSG00000159374	2	74557883	74648338	ortholog_one2one	73.4615	72.0755	100	100.00	0.1668	0.5163	1
ENSRNOG00000007462	10	38877422	38906482	ENSG00000164402	5	132750817	132807241	ortholog_one2one	97.7226	97.7226	100	100.00	0.0088	0.597	1
ENSRNOG00000019490	16	74317899	74408030	ENSG00000168575	8	42416475	42541926	ortholog_one2one	91.9207	92.4847	75	96.71	0.0386	1.0547	1
ENSRNOG00000038597	11	72163749	72378895	ENSG00000075711	3	197042560	197299300	ortholog_one2one	91.9302	91.0367	75	100.00	0.0357	0.4856	1
ENSRNOG00000023112	5	169632527	169637356												
ENSRNOG00000020916	10	90230441	90234873	ENSG00000168591	17	44186970	44191731	ortholog_one2one	86.5204	85.9813	100	100.00	0.0726	0.351	1
ENSRNOG00000059597	3	139735024	139735397												
ENSRNOG00000059604	2	191984773	191986170												
ENSRNOG00000008222	6	93549484	93562314	ENSG00000100575	14	58408494	58427614	ortholog_one2one	98.8764	98.8764	100	100.00	0.0105	0.2457	1
ENSRNOG00000053631	6	136536736	136649859	ENSG00000156414	14	103928462	104052667	ortholog_one2one	85.7659	85.89	50	97.87	0.0779	0.6552	1
ENSRNOG00000033733	1	154064256	154111725	ENSG00000149201	11	86374736	86423109	ortholog_one2one	71.4286	71.319	100	100.00	0.1846	0.6801	1
ENSRNOG00000014590	1	173872736	174047572	ENSG00000130413	11	8391868	8594289	ortholog_one2one	68.5039	67.7043	100	100.00	0.2018	0.5634	1
ENSRNOG00000017197	7	121214628	121232741	ENSG00000100311	22	39223359	39244751	ortholog_one2one	87.9668	87.9668	100	100.00	0.0618	0.6948	1
ENSRNOG00000003794	10	11046024	11055158	ENSG00000153406	16	4461680	4495763	ortholog_one2one	84.2623	85.9532	100	100.00	0.0816	0.9173	1
ENSRNOG00000052393	1	225037737	225046040	ENSG00000168000	11	62690275	62709845	ortholog_one2one	72.4138	59.0909	100	100.00	0.1885	0.9565	1
ENSRNOG00000047091	15	33271015	33271920	ENSG00000222028	14	23042167	23044276	ortholog_one2one	82.0598	82.3333	100	100.00	0.1141	0.5254	1
ENSRNOG00000024338	6	42306788	42312935	ENSG00000150873	2	11133053	11146790	ortholog_one2one	65.5405	59.8765	100	100.00	0.2306	1.006	1
ENSRNOG00000010655	2	243366181	243407608	ENSG00000138823	4	99563761	99623999	ortholog_one2one	83.9286	81.6504	100	99.76	0.0887	0.5869	1
ENSRNOG00000004537	13	85818427	85868552	ENSG00000143171	1	165400917	165445355	ortholog_one2one	90.9457	97.6242	100	100.00	0.0107	0.5007	1
ENSRNOG00000014805	5	171441560	171455650	ENSG00000116213	1	3630767	3652761	ortholog_one2one	78.7746	78.2609	100	98.51	0.1338	0.9856	1
ENSRNOG00000012749	5	155246447	155252003	ENSG00000173369	1	22652762	22661538	ortholog_one2one	77.8656	77.8656	100	89.63	0.1326	0.929	1
ENSRNOG00000020656	8	117737117	117775386	ENSG00000114268	3	48517684	48562015	ortholog_one2many	97.2281	97.2281	100	100.00	0.0142	0.6938	1
ENSRNOG00000021731	10	34997008	35005287	ENSG00000145911	5	178113443	178126087	ortholog_one2many	92.1788	90.9926	50	36.20	0.0369	0.6822	0
ENSRNOG00000059093	2	198418691	198424443												
ENSRNOG00000009465	2	182723854	182731764	ENSG00000145423	4	153780592	153789120	ortholog_one2one	97.6271	97.6271	75	100.00	0.0096	0.4358	1
ENSRNOG00000020883	1	101466677	101476867	ENSG00000104808	19	48933682	48944969	ortholog_one2one	76.8769	76.6467	75	99.72	0.1422	0.8477	1
ENSRNOG00000036964	3	140468701	140728129	ENSG00000188559	20	20389552	20712488	ortholog_one2one	91.1718	90.977	100	100.00	0.0458	0.4304	1
ENSRNOG00000014614	18	70192493	70197867	ENSG00000154832	18	50282343	50288304	ortholog_one2one	96.2121	96.2121	100	100.00	0.0157	0.523	1
ENSRNOG00000001128	12	44141422	44174583	ENSG00000088992	12	117038923	117099479	ortholog_one2many	96.729	96.729	75	100.00	0.0137	0.8762	1
ENSRNOG00000048775	7	5593735	5594670												
ENSRNOG00000002388	10	34155515	34166599	ENSG00000146063	5	181222499	181235809	ortholog_one2one	94.1083	93.8095	75	71.93	0.027	0.4578	1
ENSRNOG00000010533	2	183504330	183582553	ENSG00000164144	4	152779937	152918463	ortholog_one2one	92.2252	92.2252	100	100.00	0.0379	0.3542	1
ENSRNOG00000036958	2	238385027	238468435	ENSG00000236699	4	105552620	105708093	ortholog_one2many	85.8447	24.1956	100	79.03	0.0682	0.698	0
ENSRNOG00000050146	X	158350347	158376783	ENSG00000156504	X	134769566	134797232	ortholog_one2many	83.0709	79.3233	50	50.00	0.0794	0.3616	0
ENSRNOG00000036830	7	145056693	145062956												
ENSRNOG00000010047	2	242882306	242885131	ENSG00000145358	4	100185870	100190782	ortholog_one2one	92.7461	92.7461	75	100.00	0.0343	0.5118	1
ENSRNOG00000016031	17	15673650	15718035	ENSG00000185963	9	92711363	92764812	ortholog_one2one	94.4771	94.0351	100	100.00	0.0239	0.9289	1
ENSRNOG00000030093	16	75338052	75340360	ENSG00000206047	8	6977649	6980080	ortholog_many2many	35.1064	35.1064	50	100.00	0.541	0.7012	0
ENSRNOG00000030093	16	75338052	75340360	ENSG00000164822	8	6924693	6926076	ortholog_many2many	41.4894	39	50	100.00	0.4993	0.9096	0
ENSRNOG00000030093	16	75338052	75340360	ENSG00000164816	8	7055304	7056734	ortholog_many2many	50	50	50	52.69	0.3675	0.7475	0
ENSRNOG00000030093	16	75338052	75340360	ENSG00000164821	8	6935822	6938338	ortholog_many2many	41.4894	40.2062	50	100.00	0.5546	0.8984	0
ENSRNOG00000030093	16	75338052	75340360	ENSG00000239839	8	7015869	7018301	ortholog_many2many	35.1064	35.1064	50	42.99	0.55	0.7028	0
ENSRNOG00000030093	16	75338052	75340360	ENSG00000240247	8	6996766	6999195	ortholog_many2many	35.1064	35.1064	50	43.06	0.541	0.7012	0
ENSRNOG00000029485	1	79236392	79259492	ENSG00000007129	19	41549518	41586844	ortholog_many2many	20.9402	33.4471	50	45.16	0.5812	0.8979	0
ENSRNOG00000029485	1	79236392	79259492	ENSG00000105352	19	41618971	41627074	ortholog_many2many	12.8205	24.5902	50	50.00	0.5819	0.9362	0
ENSRNOG00000004146	10	11090314	11143881	ENSG00000262246	16	4354542	4425705	ortholog_one2many	80.2817	80.1081	75	63.54	0.1311	0.8978	1
ENSRNOG00000004146	10	11090314	11143881	ENSG00000103426	16	4340251	4420494	ortholog_one2many	80.1733	70.6107	75	98.08	0.1317	0.8957	1
ENSRNOG00000047258	15	47433566	47442664	ENSG00000184647	8	10525546	10554166	ortholog_one2one	58.567	53.4091	100	77.46	0.3098	0.7686	1
ENSRNOG00000047877	6	87426080	87427153												
ENSRNOG00000047516	9	114022137	114079089	ENSG00000135341	6	90513573	90587045	ortholog_one2many	99.0099	99.0099	0	88.21	0.0046	0.3834	1
ENSRNOG00000042620	1	261389804	261393736												
ENSRNOG00000043460	4	107443393	107443853	ENSG00000089009	12	112405190	112418838	ortholog_one2one	75.1724	37.8472	0		0.1391	0.7273	0
ENSRNOG00000023172	9	95289918	95290931												
ENSRNOG00000017900	1	175634551	175657485	ENSG00000110315	11	10511678	10541230	ortholog_one2one	98.2609	98.2609	100	100.00	0.0079	0.3573	1
ENSRNOG00000008859	3	47439076	47515700	ENSG00000136560	2	161136908	161236221	ortholog_one2one	80.8717	78.5882	100	100.00	0.1021	0.3203	1
ENSRNOG00000038126	16	75589530	75599534	ENSG00000177257	8	7414860	7416863	ortholog_many2many	50.7937	50	75	50.00	0.4696	2.6899	1
ENSRNOG00000038126	16	75589530	75599534	ENSG00000171711	8	7894629	7896711	ortholog_many2many	50.7937	50	25	36.64	0.4707	2.8079	0
ENSRNOG00000014874	14	81725513	81811142	ENSG00000159733	4	2269582	2418663	ortholog_one2one	79.8895	81.5107	100	62.29	0.099	0.8935	1
ENSRNOG00000043061	15	57505449	57568743	ENSG00000215475	13	45777243	45851736	ortholog_one2one	89.5522	89.2193	100	100.00	0.0507	0.9389	1
ENSRNOG00000027175	12	19328957	19335119	ENSG00000166997	7	100119613	100125511	ortholog_one2one	82.5911	82.2581	100	100.00	0.0875	0.5903	1
ENSRNOG00000009266	5	62071346	62094633	ENSG00000136938	9	97983361	98015943	ortholog_one2one	80.0738	86.4542	100	82.31	0.0672	0.4984	1
ENSRNOG00000025422	18	45379707	45380730	ENSG00000130021	X	7048920	7148190	ortholog_one2one	69.6581	64.9402	0	46.81	0.1929	0.9529	0
ENSRNOG00000009318	6	109710781	109879607	ENSG00000119685	14	75633625	75955078	ortholog_one2one	85.0406	81.655	75	99.92	0.0614	0.3543	1
ENSRNOG00000036696	10	109638767	109657456	ENSG00000185359	17	81683326	81703138	ortholog_one2one	79.2123	93.1789	100	100.00	0.033	0.8919	1
ENSRNOG00000050828	1	199337138	199341302	ENSG00000167397	16	31090842	31095980	ortholog_one2one	83.2298	82.2086	100	100.00	0.0899	0.6723	1
ENSRNOG00000017781	10	88498238	88533829	ENSG00000168259	17	41976433	42021376	ortholog_one2one	82.9016	97.166	100	100.00	0.0128	0.4222	1
ENSRNOG00000009658	7	75058758	75098331	ENSG00000034677	8	100257060	100336218	ortholog_one2one	92.8571	93.0788	100	100.00	0.0364	0.4927	1
ENSRNOG00000053623	19	38643108	38643502												
ENSRNOG00000006370	7	97889517	97944151	ENSG00000189376	8	123219957	123241398	ortholog_one2many	67.9144	66.8421	100	88.65	0.1912	0.5479	1
ENSRNOG00000006370	7	97889517	97944151	ENSG00000259305	8	123226189	123274284	ortholog_one2many	50.2674	64.3836	100	100.00	0.2276	0.6606	1
ENSRNOG00000022210	10	55744588	55756566	ENSG00000179477	17	8072636	8087716	ortholog_one2one	86.7332	86.7332	100	100.00	0.0669	0.8099	1
ENSRNOG00000043007	1	101076898	101086198	ENSG00000142552	19	49527618	49546962	ortholog_one2one	90.5044	92.9878	100	100.00	0.032	1.0143	1
ENSRNOG00000020531	1	226251518	226255886	ENSG00000168496	11	61792637	61797244	ortholog_one2one	96.3158	96.3158	75	100.00	0.0168	0.5764	1
ENSRNOG00000008648	4	113948514	113951847	ENSG00000115275	2	74461057	74465410	ortholog_one2many	86.7123	75.6272	100	100.00	0.0782	0.5576	1
ENSRNOG00000010593	5	73561450	73621070	ENSG00000119326	9	108942569	109013529	ortholog_one2one	86.7305	86.376	100	73.23	0.0714	0.6048	1
ENSRNOG00000019222	16	81089292	81127257	ENSG00000198176	13	113584721	113641470	ortholog_one2one	94.8781	94.8781	75	100.00	0.023	0.803	1
ENSRNOG00000017392	2	124081072	124134681	ENSG00000138685	4	122826708	122898236	ortholog_one2one	96.7533	51.7361	100	100.00	0.0147	0.5552	1
ENSRNOG00000008790	3	159823878	159842278	ENSG00000124194	20	44247099	44280917	ortholog_one2one	97.8142	92.7461	100	100.00	0.0105	0.6168	1
ENSRNOG00000049799	10	44174086	44175030	ENSG00000196944	1	248361581	248362627	ortholog_many2many	73.5669	66.3793	25	47.51	0.1698	0.6085	0
ENSRNOG00000049799	10	44174086	44175030	ENSG00000182783	1	248556912	248562772	ortholog_many2many	73.8854	73.6508	50	50.00	0.1458	0.6771	0
ENSRNOG00000049799	10	44174086	44175030	ENSG00000203661	1	248488589	248491113	ortholog_many2many	73.5669	73.3333	25	50.00	0.1472	0.6681	0
ENSRNOG00000030183	8	99977334	100059736	ENSG00000152952	3	146069440	146163653	ortholog_one2one	90.6332	90.6332	100	63.42	0.0509	0.5731	1
ENSRNOG00000008668	13	90943255	90951443	ENSG00000243284	1	159854316	159862657	ortholog_one2one	87.2902	87.9227	75	100.00	0.0638	0.4817	1
ENSRNOG00000021867	2	100955041	100955793	ENSG00000198015	12	93467488	93516213	ortholog_one2many	69.2308	69.7183	0		0.1722	0.8115	0
ENSRNOG00000014923	1	213744796	213745748	ENSG00000206013	11	298200	299526	ortholog_one2one	79.8507	81.0606	100	100.00	0.0957	0.7648	1
ENSRNOG00000045799	8	41657566	41661238												
ENSRNOG00000014006	18	83471342	83584357	ENSG00000166342	18	72742314	72868146	ortholog_one2one	95.4972	95.4972	75	100.00	0.0213	0.3852	1
ENSRNOG00000050294	11	43394618	43395538												
ENSRNOG00000002802	14	18743685	18745457												
ENSRNOG00000060654	4	103524324	103525051												
ENSRNOG00000007177	8	57964988	57982600	ENSG00000178202	11	108472105	108498432	ortholog_one2one	86.2205	86.3905	100	100.00	0.0731	0.5209	1
ENSRNOG00000011820	8	112834707	112884077	ENSG00000014257	3	132317367	132368298	ortholog_one2one	78.4173	78.2297	100	77.32	0.1308	0.5344	1
ENSRNOG00000037567	3	91086186	91195981	ENSG00000166352	11	36594493	36659290	ortholog_one2one	53.6885	59.276	100	81.65	0.2756	0.7344	1
ENSRNOG00000016733	2	189581644	189586338	ENSG00000285641	1	153975850	153986246	ortholog_one2many	92.1182	92.1182	75	100.00	0.0365	0.344	1
ENSRNOG00000016733	2	189581644	189586338	ENSG00000143545	1	153981617	153986358	ortholog_one2many	92.1182	92.1182	100	100.00	0.0365	0.344	1
ENSRNOG00000006119	6	33728107	33738825												
ENSRNOG00000020095	18	30381322	30383876	ENSG00000113205	5	141100473	141103827	ortholog_one2one	79.4643	78.2663	75	90.09	0.1177	0.6639	1
ENSRNOG00000008049	6	99984260	100011388	ENSG00000125952	14	65006174	65102695	ortholog_one2one	98.75	98.75	100	100.00	0.0059	0.1512	1
ENSRNOG00000055726	7	32193086	32193418												
ENSRNOG00000043502	2	148993072	149014838	ENSG00000214237	3	150871045	150905439	ortholog_one2one	75.6302	58.6957	100	100.00	0.1502	0.5629	1
ENSRNOG00000047007	3	173371325	173371835												
ENSRNOG00000005034	7	70469312	70476340	ENSG00000240771	12	57610180	57619379	ortholog_one2one	86.7012	81.0985	100	97.13	0.0732	0.4548	1
ENSRNOG00000061108	8	49051246	49075892	ENSG00000095139	11	118572390	118603033	ortholog_one2one	98.6301	98.6301	100	100.00	0.0055	0.3327	1
ENSRNOG00000054954	1	63734135	63741982	ENSG00000239961	19	54333185	54339150	ortholog_one2many	30.2405	35.2705	25	50.00	0.6291	1.3605	0
ENSRNOG00000017035	18	48658495	48720472	ENSG00000168944	5	123344885	123423592	ortholog_one2one	90.3943	90.6694	100	100.00	0.0521	0.5357	1
ENSRNOG00000029289	10	44347878	44348795	ENSG00000187080	1	247965233	247966386	ortholog_one2many	76.7213	69.8507	25	100.00	0.147	0.9949	1
ENSRNOG00000047514	11	43309759	43310679	ENSG00000196578	3	98087173	98088102	ortholog_one2many	68.9542	68.2848	75	100.00	0.2096	1.1831	1
ENSRNOG00000002625	13	35678240	35858390	ENSG00000088179	2	119759631	119983818	ortholog_one2one	95.5724	95.5724	100	97.76	0.02	0.3346	1
ENSRNOG00000011842	2	180936688	180964365	ENSG00000256394	4	155829729	155866273	ortholog_one2one	78.5859	77.0297	100	100.00	0.1279	0.6197	1
ENSRNOG00000048145	6	79254339	79258611	ENSG00000139874	14	38207999	38213067	ortholog_one2one	97.4425	97.4425	100	100.00	0.0111	0.8674	1
ENSRNOG00000001756	11	72786730	72814850	ENSG00000163960	3	196347662	196432474	ortholog_one2many	93.7173	73.2106	0	50.00	0.0289	0.4356	0
ENSRNOG00000015426	16	62481685	62483137	ENSG00000172733	8	30995802	31033715	ortholog_one2one	89.1738	90.2017	100	100.00	0.0426	0.288	1
