Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0028970	6	130003940	130004857												
MGP_CAROLIEiJ_G0022320	18	57925622	57971740	ENSMMUG00000011554	6	148133307	148185999	ortholog_one2one	89.075	72.9588	75	36.46	0.0587	0.4108	1
MGP_CAROLIEiJ_G0026843	4	141910207	141918912	ENSMMUG00000018181	1	5735476	5745344	ortholog_one2one	83.7521	93.985	100	100.00	0.0406	1.3825	1
MGP_CAROLIEiJ_G0029167	7	3157732	3158725												
MGP_CAROLIEiJ_G0016355	11	49191657	49193624	ENSMMUG00000016912	6	129757039	129759086	ortholog_one2one	23.6364	27.2727	100		0.917	1.5069	0
MGP_CAROLIEiJ_G0027300	5	66581754	66609884	ENSMMUG00000018943	5	82665838	82712757	ortholog_one2one	71.4286	71.5613	100	100.00	0.1761	0.6481	1
MGP_CAROLIEiJ_G0014421	1	83818107	83825841	ENSMMUG00000018907	12	120891299	120901760	ortholog_one2one	71.6374	69.4051	100	41.08	0.1779	1.1285	1
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSMMUG00000016685	16	58366273	58396295	ortholog_one2many	85.4442	87.0906	0		0.0602	0.5772	0
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSMMUG00000039525	5	54376691	54378359	ortholog_one2many	63.8941	77.5229	0		0.1224	0.4834	0
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSMMUG00000018256	16	61540771	61554565	ortholog_one2many	93.5728	93.5728	50		0.0304	0.5623	0
MGP_CAROLIEiJ_G0019926	15	70320070	70323053												
MGP_CAROLIEiJ_G0026198	4	92191190	92539811	ENSMMUG00000004668	1	63446858	63858687	ortholog_one2one	96.905	96.905	100	79.61	0.0144	0.4808	1
MGP_CAROLIEiJ_G0021123	17	16464850	16484735	ENSMMUG00000021986	19	47419023	47456161	ortholog_one2one	99.8302	99.8302	0		0.0008	0.5953	0
MGP_CAROLIEiJ_G0019559	14	89329354	89356781	ENSMMUG00000000784	17	53850427	53877518	ortholog_one2one	71.4286	57.2755	100	100.00	0.16	0.7165	1
MGP_CAROLIEiJ_G0026618	4	123974212	123988345	ENSMMUG00000009452	1	24855005	24871976	ortholog_one2one	90.9604	85.6383	100	98.47	0.039	0.967	1
MGP_CAROLIEiJ_G0026363	4	108313648	108318514	ENSMMUG00000015156	1	43495291	43499953	ortholog_one2one	67.2355	64.1694	100	100.00	0.2259	0.5729	1
MGP_CAROLIEiJ_G0027195	5	38218063	38236071	ENSMMUG00000015294	5	15004681	15041339	ortholog_one2one	69.0852	68.652	100	72.85	0.1982	0.736	1
MGP_CAROLIEiJ_G0017211	11	97197056	97204116	ENSMMUG00000012685	16	48689979	48700907	ortholog_one2one	95.6693	91.6981	100	96.95	0.0323	0.4163	1
MGP_CAROLIEiJ_G0024475	2	144800380	144812732	ENSMMUG00000000968	10	32249500	32262362	ortholog_one2one	62.766	80.8219	100	100.00	0.1099	0.541	1
MGP_CAROLIEiJ_G0020017	15	73529389	73549504	ENSMMUG00000004304	10	80462733	80485605	ortholog_one2one	98.4663	88.0658	100	100.00	0.0057	0.4537	1
MGP_CAROLIEiJ_G0031210	8	64199894	64217909	ENSMMUG00000014009	JSUE03236091.1	16	642	ortholog_one2many	79.8387	95.1923	0		0.0223	0.5914	0
MGP_CAROLIEiJ_G0031210	8	64199894	64217909	ENSMMUG00000038933	18	37374937	37375699	ortholog_one2many	82.6613	91.1111	0		0.0383	0.6602	0
MGP_CAROLIEiJ_G0025335	3	89332303	89340276	ENSMMUG00000010074	1	125526667	125535298	ortholog_one2one	97.5	98.7342	100	100.00	0.0058	0.4537	1
MGP_CAROLIEiJ_G0021790	17	53359510	53361480												
MGP_CAROLIEiJ_G0016731	11	70105161	70108136												
MGP_CAROLIEiJ_G0020112	15	78322279	78341429	ENSMMUG00000014203	10	86333046	86359327	ortholog_one2one	78.852	71.9008	100	46.19	0.1289	0.7841	1
MGP_CAROLIEiJ_G0015881	10	119463181	119490970	ENSMMUG00000020710	11	56498013	56528047	ortholog_one2one	79.3155	74.4413	100	96.11	0.1036	0.5902	1
MGP_CAROLIEiJ_G0033511	X	142164807	142168142	ENSMMUG00000042087	X	56084440	56086314	ortholog_one2one	81.9749	89.0971	100		0.0526	0.4508	1
MGP_CAROLIEiJ_G0018762	13	85277345	85518686	ENSMMUG00000017583	6	78193282	78521101	ortholog_one2one	99.446	97.29	100	90.64	0.0039	0.1995	1
MGP_CAROLIEiJ_G0031517	8	97395312	97421455	ENSMMUG00000019496	20	52743220	52836236	ortholog_one2one	90.9924	90.9924	100	18.15	0.0448	0.695	1
MGP_CAROLIEiJ_G0024015	2	96720686	96761816	ENSMMUG00000002432	14	31394899	31428560	ortholog_one2one	95.2569	94.5098	100	100.00	0.0249	0.6416	1
MGP_CAROLIEiJ_G0029563	7	30332703	30358563	ENSMMUG00000001538	19	30906691	30940799	ortholog_one2one	92.2545	81.941	100	5.03	0.0377	0.8836	1
MGP_CAROLIEiJ_G0014811	1	156268187	156408614	ENSMMUG00000008155	1	200258896	200447570	ortholog_one2one	87.8941	92.3179	100	26.45	0.0453	0.3137	1
MGP_CAROLIEiJ_G0015171	10	19815471	19817524	ENSMMUG00000006463	7	82373034	82373432	ortholog_one2one	100	100	0		0	0	0
MGP_CAROLIEiJ_G0018967	14	9221864	9233019	ENSMMUG00000014798	2	182597289	182611592	ortholog_one2one	67.3203	81.9629	100	94.77	0.1111	0.6238	1
MGP_CAROLIEiJ_G0028076	6	1078924	1123246	ENSMMUG00000016393	3	119861281	119908210	ortholog_one2one	93.9774	93.9774	100	99.40	0.0315	0.4501	1
MGP_CAROLIEiJ_G0017894	12	74609716	74703413	ENSMMUG00000010767	7	131033927	131141942	ortholog_one2one	99.1094	85.2298	100	40.57	0.0039	0.5979	1
MGP_CAROLIEiJ_G0021096	17	11107681	11137371	ENSMMUG00000019917	4	171961058	171980321	ortholog_one2one	97.4843	95.092	75	72.13	0.0167	0.5172	1
MGP_CAROLIEiJ_G0015003	1	172561225	172628265	ENSMMUG00000042038	1	142604007	142727328	ortholog_one2one	76.5292	76.4205	100	65.56	0.1472	0.6899	1
MGP_CAROLIEiJ_G0020650	16	27996885	28118769	ENSMMUG00000013091	2	201890737	202089633	ortholog_one2one	93.1122	92.8753	75	100.00	0.0318	0.8079	1
MGP_CAROLIEiJ_G0030699	7	143660419	143665955	ENSMMUG00000020625	14	674055	674963	ortholog_one2one	26.9547	66.4975	100		0.0766	1.7291	0
MGP_CAROLIEiJ_G0016705	11	68913605	68914543												
MGP_CAROLIEiJ_G0030498	7	129387770	129390575	ENSMMUG00000016879	20	28136643	28140944	ortholog_one2one	80.3922	89.8406	50		0.0461	0.6499	0
MGP_CAROLIEiJ_G0016533	11	62644235	62686276	ENSMMUG00000009399	16	9616828	9692872	ortholog_one2one	84.6774	91.7832	100	65.09	0.0468	0.5917	1
MGP_CAROLIEiJ_G0014988	1	170842563	170887301	ENSMMUG00000005782	1	140457996	140497328	ortholog_one2one	79.7802	76.4211	50		0.119	0.7214	0
MGP_CAROLIEiJ_G0020713	16	33162203	33173724												
MGP_CAROLIEiJ_G0019393	14	53812725	53898780	ENSMMUG00000017085	6	40208995	40213781	ortholog_one2many	74.1789	85.733	0		0.0719	0.335	0
MGP_CAROLIEiJ_G0019393	14	53812725	53898780	ENSMMUG00000013191	17	30724987	30817016	ortholog_one2many	96.376	95.9414	100	88.16	0.0179	0.2742	1
MGP_CAROLIEiJ_G0027580	5	106686623	106719053	ENSMMUG00000017124	11	108428249	108465008	ortholog_one2one	87.6299	85.9327	100	100.00	0.0659	0.9101	1
MGP_CAROLIEiJ_G0026160	4	84576451	84579363	ENSMMUG00000015397	15	59469484	59472008	ortholog_one2one	29.9625	65.5738	0		0.2541	0.5695	0
MGP_CAROLIEiJ_G0018872	13	100326283	100339595	ENSMMUG00000000400	6	60314947	60328407	ortholog_one2one	94.8882	94.8882	100		0.0227	0.5416	1
MGP_CAROLIEiJ_G0030516	7	129760889	129769323	ENSMMUG00000039545	20	28713534	28717484	ortholog_one2one	82.3529	84	100	100.00	0.084	0.54	1
MGP_CAROLIEiJ_G0020690	16	30543417	30695708	ENSMMUG00000048732	2	46307183	46439136	ortholog_one2one	80.5949	79.8036	100	77.89	0.1127	0.6375	1
MGP_CAROLIEiJ_G0017933	12	78485555	78496440	ENSMMUG00000029276	7	135963989	135972339	ortholog_one2one	35.3222	71.4976	100		0.1706	0.4945	0
MGP_CAROLIEiJ_G0021794	17	53484376	53531295	ENSMMUG00000005697	19	6378164	6483460	ortholog_one2one	87.5686	85.8423	100	34.52	0.059	1.0247	1
MGP_CAROLIEiJ_G0016285	11	45102602	45127573	ENSMMUG00000012374	6	178456913	178466817	ortholog_one2one	92.5182	88.4817	100		0.0469	0.9794	1
MGP_CAROLIEiJ_G0020758	16	40725664	40787162	ENSMMUG00000001953	2	35032958	35112484	ortholog_one2one	86.087	69.555	100	81.67	0.0887	0.3918	1
MGP_CAROLIEiJ_G0030072	7	104620203	104643301												
MGP_CAROLIEiJ_G0028524	6	74986301	74988862												
MGP_CAROLIEiJ_G0018084	12	99658000	99665433												
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSMMUG00000021391	1	169493546	169493809	ortholog_one2many	58.6207	70.8333	0		0.1266	0.893	0
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSMMUG00000030177	JSUE03279433.1	784	1047	ortholog_one2many	89.6552	89.6552	0		0.046	0.8565	0
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSMMUG00000038856	9	121184612	121184873	ortholog_one2many	67.8161	77.6316	0		0.1221	0.9291	0
MGP_CAROLIEiJ_G0020813	16	52514743	52629685	ENSMMUG00000011363	2	22272064	22472758	ortholog_one2one	70.7411	70	50	49.17	0.1818	0.4619	0
MGP_CAROLIEiJ_G0029838	7	68801182	68816773	ENSMMUG00000011826	7	80038798	80056260	ortholog_one2one	98.0392	98.0392	100	100.00	0.0086	0.442	1
MGP_CAROLIEiJ_G0022860	19	26546454	26632707	ENSMMUG00000009020	15	78671866	78825703	ortholog_one2one	92.5457	92.5457	100	72.37	0.0371	0.4126	1
MGP_CAROLIEiJ_G0018708	13	68416714	68469344	ENSMMUG00000019441	6	952842	1006531	ortholog_one2one	88.3657	91.3168	100	76.67	0.0468	1.2301	1
MGP_CAROLIEiJ_G0032082	9	38833633	38989547	ENSMMUG00000014880	14	114324759	114504242	ortholog_one2one	93.0926	93.1346	100	58.96	0.0345	0.6144	1
MGP_CAROLIEiJ_G0019840	15	58001948	58292917	ENSMMUG00000012145	8	129338479	129767963	ortholog_one2one	93.374	95.4545	100	100.00	0.0261	0.4259	1
MGP_CAROLIEiJ_G0020662	16	29086909	29103427	ENSMMUG00000003774	2	203386162	203408763	ortholog_one2one	54	32.0158	100	17.38	0.3186	0.8596	0
MGP_CAROLIEiJ_G0032541	9	92446109	92515260	ENSMMUG00000019697	2	160609524	160645123	ortholog_one2one	88.125	88.125	100	100.00	0.0648	0.677	1
MGP_CAROLIEiJ_G0025152	3	80819567	80831303	ENSMMUG00000002624	1	131218926	131229468	ortholog_one2one	52.5301	49.3213	100	100.00	0.4171	0.9374	0
MGP_CAROLIEiJ_G0014434	1	85051100	85052190												
MGP_CAROLIEiJ_G0014707	1	143960579	144077462	ENSMMUG00000015084	1	184230607	184270055	ortholog_one2one	76.229	93.2268	100	66.39	0.0364	0.6292	1
MGP_CAROLIEiJ_G0026994	5	16807457	16866786	ENSMMUG00000003433	3	128486474	128623820	ortholog_one2one	95.5645	95.5645	100	100.00	0.025	0.4762	1
MGP_CAROLIEiJ_G0020727	16	34571523	34602329	ENSMMUG00000001596	2	41907504	41942961	ortholog_one2one	45.8333	45.1025	100	69.18			0
MGP_CAROLIEiJ_G0026307	4	105689119	105700871												
MGP_CAROLIEiJ_G0029368	7	24649615	24668724	ENSMMUG00000017916	19	38213359	38239970	ortholog_one2one	67.8472	69.4657	50		0.2046	0.6661	0
MGP_CAROLIEiJ_G0019944	15	70647940	70650645												
MGP_CAROLIEiJ_G0028834	6	118038892	118044177	ENSMMUG00000039118	11	8080873	8101903	ortholog_one2many	55.3957	36.3208	50		0.3293	1.0547	0
MGP_CAROLIEiJ_G0018383	13	23574663	23574923												
MGP_CAROLIEiJ_G0019681	15	8579141	8644600	ENSMMUG00000001317	6	33016391	33106716	ortholog_one2one	98.324	98.324	75	69.73	0.008	0.3045	1
MGP_CAROLIEiJ_G0031587	8	103189225	103213707	ENSMMUG00000005751	20	59908919	59934863	ortholog_one2one	78.8546	71.3147	75	100.00	0.1317	0.4877	1
MGP_CAROLIEiJ_G0026781	4	135053704	135086676	ENSMMUG00000021447	1	11463897	11505944	ortholog_one2one	61.8143	63.4199	100	46.42	0.2563	0.7729	1
MGP_CAROLIEiJ_G0021196	17	20520958	20525740	ENSMMUG00000007960	20	1967010	1977961	ortholog_one2one	93.0131	93.0131	100		0.0313	1.5695	1
MGP_CAROLIEiJ_G0018290	13	16928150	16928629												
MGP_CAROLIEiJ_G0024354	2	128692067	128709819	ENSMMUG00000003276	10	42465757	42481329	ortholog_one2one	88.2143	88.2143	100	100.00	0.0682	0.4754	1
MGP_CAROLIEiJ_G0028889	6	122551068	122572284	ENSMMUG00000020812	11	4770653	4808984	ortholog_one2one	73.9282	74.4457	75		0.1453	0.6147	1
MGP_CAROLIEiJ_G0020089	15	76810586	76911534	ENSMMUG00000002656	10	84259016	84372375	ortholog_one2many	91.2846	92.449	75	26.50	0.0371	0.3524	1
MGP_CAROLIEiJ_G0013961	1	11117971	11536481												
MGP_CAROLIEiJ_G0029656	7	46304138	46328434												
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSMMUG00000015336	8	84023011	84023992	ortholog_one2many	80.3681	90.3448	0		0.0423	0.5083	0
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSMMUG00000003092	9	119127622	119140813	ortholog_one2many	99.6933	99.0854	75		0.0014	0.5718	1
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSMMUG00000039858	3	134406408	134407410	ortholog_one2many	68.4049	81.0909	0		0.0996	0.6006	0
MGP_CAROLIEiJ_G0017861	12	70794088	70858568	ENSMMUG00000049034	X	56936546	56939321	ortholog_one2many	70.1604	79.8054	0		0.1312	0.6517	0
MGP_CAROLIEiJ_G0017861	12	70794088	70858568	ENSMMUG00000001319	7	126326995	126401947	ortholog_one2many	88.7701	83	50	71.47	0.0609	0.637	0
MGP_CAROLIEiJ_G0018894	13	105926795	106007831	ENSMMUG00000010466	6	56552439	56626072	ortholog_one2one	83.7209	93.9759	75	94.56	0.0339	0.3929	1
MGP_CAROLIEiJ_G0015508	10	72451623	72463938	ENSMMUG00000012304	3	2916524	2932461	ortholog_one2one	55.668	59.7826	100		0.2542	1.2215	1
MGP_CAROLIEiJ_G0031874	9	17520923	17523717	ENSMMUG00000012041	19	10870226	10874066	ortholog_one2one	96.0352	96.0352	100	100.00	0.0174	0.891	1
MGP_CAROLIEiJ_G0032192	9	47511280	47587435	ENSMMUG00000017565	14	104809269	104910231	ortholog_one2one	85.7747	89.1654	75	85.01	0.0618	0.4881	1
MGP_CAROLIEiJ_G0015610	10	74902918	74904423	ENSMMUG00000038861	19	2314423	2315816	ortholog_one2one	92.6316	92.6316	100		0.0299	1.2453	1
MGP_CAROLIEiJ_G0025762	3	149441915	150201214	ENSMMUG00000017314	1	71283492	72169327	ortholog_one2one	94.5402	92.9379	50	95.33	0.029	0.4601	1
MGP_CAROLIEiJ_G0021436	17	30350374	30354292	ENSMMUG00000003863	4	34051827	34057637	ortholog_one2one	96.798	96.798	50	98.24	0.0151	0.5169	1
MGP_CAROLIEiJ_G0017323	11	102278517	102288819	ENSMMUG00000014656	16	57617121	57640178	ortholog_one2one	59.9278	60.3636	100	100.00	0.2647	0.7717	1
MGP_CAROLIEiJ_G0018003	12	86638478	86667446	ENSMMUG00000022122	7	143680038	143725187	ortholog_one2many	94.4149	95.9459	100	100.00	0.0177	0.4298	1
MGP_CAROLIEiJ_G0030040	7	102842835	102844823	ENSMMUG00000013094	14	66577289	66578914	ortholog_one2one	83.1169	83.1169	100		0.0898	0.6073	1
MGP_CAROLIEiJ_G0024421	2	141902861	142077410	ENSMMUG00000015852	10	57452425	57695325	ortholog_one2one	93.4109	93.4109	100	100.00	0.0293	0.7042	1
MGP_CAROLIEiJ_G0020507	16	13644284	13660302	ENSMMUG00000018996	10	63126962	63128223	ortholog_one2one	41.9355	87.2483	75	100.00	0.0755	1.0043	0
MGP_CAROLIEiJ_G0031019	8	38975895	39025639	ENSMMUG00000039058	5	186645926	186680046	ortholog_one2one	41.9314	68.4647	100	21.47	0.2079	0.8015	0
MGP_CAROLIEiJ_G0031388	8	85499656	85518411	ENSMMUG00000038955	20	40558393	40578334	ortholog_one2one	99.5595	99.5595	100	100.00	0.0021	0.2389	1
MGP_CAROLIEiJ_G0017990	12	81667311	81697062	ENSMMUG00000013551	7	139862872	139895014	ortholog_one2one	95.9267	90.7514	100	100.00	0.0201	0.4501	1
MGP_CAROLIEiJ_G0027453	5	93447448	93480949	ENSMMUG00000022312	5	51273234	51314839	ortholog_one2one	93.5961	87.7598	100	32.35	0.044	0.6071	1
MGP_CAROLIEiJ_G0029700	7	47076815	47090398	ENSMMUG00000022117	19	44832400	44854219	ortholog_one2one	77.5561	80.0515	100	99.43	0.1291	0.7044	1
MGP_CAROLIEiJ_G0024384	2	136730527	136788365	ENSMMUG00000004139	10	51544094	51641190	ortholog_one2one	76.38	76.5766	75	100.00	0.1431	0.3862	1
MGP_CAROLIEiJ_G0024905	3	25791320	25813195												
MGP_CAROLIEiJ_G0019390	14	53535026	53601517	ENSMMUG00000045517	17	30356631	30384184	ortholog_one2one	53.6465	74.3151	100		0.1515	0.6288	1
MGP_CAROLIEiJ_G0029916	7	83679569	83736314	ENSMMUG00000016772	7	63039319	63105109	ortholog_one2one	82.5617	82.5617	75	100.00	0.0999	0.6517	1
MGP_CAROLIEiJ_G0022207	18	35377106	35403325	ENSMMUG00000008710	6	139635246	139659541	ortholog_one2one	97.6787	84.4302	100		0.0103	0.5615	1
MGP_CAROLIEiJ_G0015349	10	54430040	54432126	ENSMMUG00000045565	9	60094592	60098688	ortholog_one2one	92.5764	90.9871	100		0.0328	0.7268	1
MGP_CAROLIEiJ_G0018163	12	107306414	107317189	ENSMMUG00000007517	7	167419036	167435759	ortholog_one2one	67.0157	67.3684	100	100.00	0.1985	1.0938	1
MGP_CAROLIEiJ_G0018074	12	98860602	98867373	ENSMMUG00000011218	7	156863586	156876366	ortholog_one2many	58.3732	54.4643	75		0.3119	1.0692	1
MGP_CAROLIEiJ_G0015459	10	69989687	70043893												
MGP_CAROLIEiJ_G0018779	13	87136820	87199641	ENSMMUG00000046325	6	75948663	76037036	ortholog_one2one	87.6531	86.7677	100	63.69	0.0654	0.52	1
MGP_CAROLIEiJ_G0018934	13	112737512	112738297												
MGP_CAROLIEiJ_G0017555	11	117047566	117049739												
MGP_CAROLIEiJ_G0031012	8	37417481	37419767												
MGP_CAROLIEiJ_G0025428	3	95112615	95152738	ENSMMUG00000016904	1	118075127	118108406	ortholog_one2one	70.0483	69.9807	100	90.69	0.1811	0.5544	1
MGP_CAROLIEiJ_G0022915	19	34015555	34020514												
MGP_CAROLIEiJ_G0021193	17	20463399	20469527	ENSMMUG00000002807	20	2028895	2037370	ortholog_one2one	79	75.9615	100		0.1261	0.8304	1
MGP_CAROLIEiJ_G0031197	8	63721007	63734987	ENSMMUG00000000198	19	17498970	17530523	ortholog_one2one	88.4927	89.0701	75	100.00	0.0604	0.9696	1
MGP_CAROLIEiJ_G0029833	7	68042867	68276034	ENSMMUG00000017878	7	6314596	6587503	ortholog_one2one	55.5556	5.38549	50	100.00	0.0402	0.457	0
MGP_CAROLIEiJ_G0025797	4	4856621	5033485	ENSMMUG00000011584	8	58740810	58889212	ortholog_one2one	95.077	94.6965	100	57.22	0.0242	0.4088	1
MGP_CAROLIEiJ_G0015454	10	69928148	69930678	ENSMMUG00000009101	10	65789568	65793979	ortholog_one2one	91.2281	88.5106	50		0.0477	1.0831	0
MGP_CAROLIEiJ_G0029711	7	47273013	47276684	ENSMMUG00000007537	19	44549757	44554302	ortholog_one2one	48.248	47.7971	100		0.4547	2.1626	0
MGP_CAROLIEiJ_G0022848	19	25864344	25943742	ENSMMUG00000000135	15	79899588	79989178	ortholog_one2one	91.0134	90.8397	75	83.84	0.054	0.6196	1
MGP_CAROLIEiJ_G0022090	18	31798594	31804516	ENSMMUG00000022937	6	135790027	135797013	ortholog_one2one	74.0113	77.5148	100		0.1276	0.6863	1
MGP_CAROLIEiJ_G0020267	15	93174533	93179785	ENSMMUG00000022911	11	48123555	48133466	ortholog_one2one	78.9474	77.5862	100	92.54	0.1394	0.5477	1
MGP_CAROLIEiJ_G0018747	13	76140489	76154327	ENSMMUG00000020180	6	87299702	87315521	ortholog_one2one	98.8024	86.3874	100	100.00	0.0051	0.8098	1
MGP_CAROLIEiJ_G0032496	9	83099334	83117323	ENSMMUG00000012589	4	81346925	81374273	ortholog_one2one	59.1255	51.9199	100	100.00			1
MGP_CAROLIEiJ_G0029874	7	81606438	81668590	ENSMMUG00000000554	7	66828888	66867985	ortholog_one2one	76.4071	71.2598	100	99.82	0.1284	0.4719	1
MGP_CAROLIEiJ_G0030610	7	140946096	140984095	ENSMMUG00000022443	9	128111373	128161789	ortholog_one2one	97.5717	97.5717	100		0.012	0.5171	1
MGP_CAROLIEiJ_G0033051	X	42119440	42155516	ENSMMUG00000011154	X	124954016	124985533	ortholog_one2one	74.4108	82.6168	75	11.67	0.0955	0.3952	1
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSMMUG00000019542	1	194174246	194176022	ortholog_one2many	86.6907	90.7721	0		0.0438	0.4621	0
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSMMUG00000042750	3	65937653	65944771	ortholog_one2many	79.4964	85.6589	0		0.0709	0.4525	0
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSMMUG00000045287	11	20850867	20852530	ortholog_one2many	66.7266	83.3708	0		0.0917	0.479	0
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSMMUG00000012846	4	160882161	160906973	ortholog_one2many	97.1223	97.1223	0	73.67	0.0139	0.4439	0
MGP_CAROLIEiJ_G0033083	X	51280004	51300127	ENSMMUG00000008108	X	129342587	129361865	ortholog_one2one	89.9614	89.9614	75		0.047	0.4523	1
MGP_CAROLIEiJ_G0024175	2	113564877	113689317	ENSMMUG00000010036	7	19175539	19354889	ortholog_one2one	80.1527	65.9134	75	96.78	0.0802	0.3961	1
MGP_CAROLIEiJ_G0033162	X	68796214	68826756	ENSMMUG00000003377	X	147274694	147300332	ortholog_one2one	92.6166	92.2581	100	100.00	0.0357	0.8189	1
MGP_CAROLIEiJ_G0032326	9	59952758	59971893	ENSMMUG00000008311	7	45200753	45213820	ortholog_one2one	87.5598	99.2767	100	100.00	0.0034	0.4353	1
MGP_CAROLIEiJ_G0022936	19	36808615	36833885												
MGP_CAROLIEiJ_G0017043	11	92784823	92795871	ENSMMUG00000003011	16	42068466	42073489	ortholog_one2one	96.2766	96.2766	75		0.0141	0.5301	1
MGP_CAROLIEiJ_G0023754	2	79883990	79884931												
MGP_CAROLIEiJ_G0016653	11	65608892	65705021	ENSMMUG00000010465	16	5186618	5290353	ortholog_one2one	95.5916	93.424	100	92.77	0.027	0.4593	1
MGP_CAROLIEiJ_G0023204	2	14524334	14681870	ENSMMUG00000023648	9	21728266	21945123	ortholog_one2one	92.0412	91.9551	75	89.20	0.0382	0.379	1
MGP_CAROLIEiJ_G0014914	1	163542183	163576161	ENSMMUG00000001297	1	133877030	133908830	ortholog_one2one	94.186	94.186	100	72.17	0.028	0.4365	1
MGP_CAROLIEiJ_G0029682	7	46830164	46834692	ENSMMUG00000011614	19	45236101	45242733	ortholog_one2one	85.0602	84.4498	100		0.0799	0.8917	1
MGP_CAROLIEiJ_G0016977	11	90013522	90047766	ENSMMUG00000010117	16	38797966	38829984	ortholog_one2one	95.9267	96.319	100		0.0223	0.4337	1
MGP_CAROLIEiJ_G0018550	13	50441068	50509525	ENSMMUG00000022838	6	175416914	175616566	ortholog_one2one	74.8281	75.766	100	42.58	0.1401	0.2351	1
MGP_CAROLIEiJ_G0031998	9	34158990	34159937												
MGP_CAROLIEiJ_G0020590	16	17886238	17895593	ENSMMUG00000007525	2	108669623	108674479	ortholog_one2one	71.6292	72.238	100		0.1937	0.3459	1
MGP_CAROLIEiJ_G0033144	X	67943683	67969557	ENSMMUG00000013176	X	146509447	146547250	ortholog_one2one	85.6354	76.7327	100	81.47	0.0757	0.5274	1
MGP_CAROLIEiJ_G0023623	2	64195932	64210790	ENSMMUG00000020510	12	56417456	56463907	ortholog_one2one	94.8845	94.8845	100	8.77	0.0246	0.5302	1
MGP_CAROLIEiJ_G0028508	6	69431703	69466159	ENSMMUG00000002673	13	87074006	87139178	ortholog_one2one	79.5732	59.3182	75	86.47	0.1482	0.6833	1
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSMMUG00000022258	7	19688367	19688848	ortholog_many2many	65.8385	76.8116	0		0.1455	0.9324	0
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSMMUG00000046039	5	140900763	140901248	ortholog_many2many	66.4596	77.5362	0		0.1464	0.7957	0
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSMMUG00000011647	16	68710859	68715713	ortholog_many2many	80.7453	80.7453	75		0.117	0.8114	1
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSMMUG00000046904	14	127017538	127017951	ortholog_many2many	52.1739	73.6842	0		0.1721	0.6496	0
MGP_CAROLIEiJ_G0021500	17	31818460	31820339	ENSMMUG00000039268	4	32580457	32582244	ortholog_one2one	35.503	59.4059	100	100.00	0.2692	0.8664	0
MGP_CAROLIEiJ_G0025433	3	95936211	95972461	ENSMMUG00000000431	1	117190710	117213869	ortholog_one2one	64.5688	76.5193	50	100.00	0.144	0.7595	1
MGP_CAROLIEiJ_G0016856	11	77790266	77813383	ENSMMUG00000004794	16	28965701	28986301	ortholog_one2one	87.574	88.0079	100	98.56	0.0646	0.3914	1
MGP_CAROLIEiJ_G0024886	3	21839583	22145771	ENSMMUG00000040869	2	120574489	120880830	ortholog_one2one	78.9842	79.2619	75	75.91	0.1209	0.5959	1
MGP_CAROLIEiJ_G0032053	9	36584304	36585333	ENSMMUG00000020499	14	116892184	116893119	ortholog_one2many	85.8521	85.8521	75	40.81	0.075	0.8011	1
MGP_CAROLIEiJ_G0026340	4	107149263	107198827												
MGP_CAROLIEiJ_G0019000	14	13507589	13567066	ENSMMUG00000021393	9	58503590	58565872	ortholog_one2one	94.518	87.7193	100	84.95	0.0115	0.2628	1
MGP_CAROLIEiJ_G0014123	1	41289321	41322658	ENSMMUG00000007288	12	77882643	77911530	ortholog_one2one	80.0505	79.4486	100		0.1124	0.8342	1
MGP_CAROLIEiJ_G0015712	10	82555596	82568703	ENSMMUG00000031610	11	101336201	101350753	ortholog_one2one	92.6702	97.7901	100	100.00	0.0077	0.4322	1
MGP_CAROLIEiJ_G0026951	5	3514749	4057490	ENSMMUG00000015685	3	104688667	104703220	ortholog_one2one	61.848	64.5914	100	52.31	0.2355	0.6331	1
