Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSPTRG00000049080	KV420888.1	801491	803035	ortholog_one2many	63.8941	76.644	0		0.1362	0.6935	0
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSPTRG00000044971	7	91424410	91425786	ortholog_one2many	52.3629	77.591	0		0.1381	0.6155	0
MGP_CAROLIEiJ_G0017332	11	102889255	102900278	ENSPTRG00000039382	17	67456358	67468420	ortholog_one2many	93.9509	93.9509	50		0.0309	0.532	0
MGP_CAROLIEiJ_G0019926	15	70320070	70323053												
MGP_CAROLIEiJ_G0026198	4	92191190	92539811	ENSPTRG00000024245	1	63676079	64083447	ortholog_one2one	93.81	93.0159	100	86.08	0.0345	0.5653	1
MGP_CAROLIEiJ_G0021123	17	16464850	16484735	ENSPTRG00000011406	19	54459790	54492653	ortholog_one2one	99.6604	92.1507	50		0.0016	0.5877	0
MGP_CAROLIEiJ_G0019559	14	89329354	89356781	ENSPTRG00000005925	13	57991579	58020019	ortholog_one2one	72.2008	58.9905	100	100.00	0.1506	0.7401	1
MGP_CAROLIEiJ_G0026618	4	123974212	123988345	ENSPTRG00000000373	1	25133066	25148697	ortholog_one2one	90.678	84.6966	100	98.47	0.0414	0.8793	1
MGP_CAROLIEiJ_G0026363	4	108313648	108318514	ENSPTRG00000000650	1	43478059	43483319	ortholog_one2one	65.8703	61.2698	100	100.00	0.245	0.5909	1
MGP_CAROLIEiJ_G0027195	5	38218063	38236071	ENSPTRG00000015929	4	16020406	16048528	ortholog_one2one	70.347	70.1258	100	71.24	0.1852	0.714	1
MGP_CAROLIEiJ_G0017211	11	97197056	97204116	ENSPTRG00000009225	17	14721999	14732397	ortholog_one2many	95.6693	91.6981	100	98.29	0.0324	0.3878	1
MGP_CAROLIEiJ_G0017211	11	97197056	97204116	ENSPTRG00000049975	KV421272.1	20362	30762	ortholog_one2many	95.6693	91.6981	75	92.62	0.0324	0.3878	1
MGP_CAROLIEiJ_G0024475	2	144800380	144812732	ENSPTRG00000013361	20	33187420	33202837	ortholog_one2one	74.4681	82.2148	100	100.00	0.1005	0.5517	1
MGP_CAROLIEiJ_G0020017	15	73529389	73549504	ENSPTRG00000014369	22	25041308	25069366	ortholog_one2one	94.6319	83.9456	100	100.00	0.0283	0.5396	1
MGP_CAROLIEiJ_G0031210	8	64199894	64217909	ENSPTRG00000046887	KV420753.1	11706	12446	ortholog_one2many	93.1452	93.9024	0		0.0286	0.5366	0
MGP_CAROLIEiJ_G0031210	8	64199894	64217909	ENSPTRG00000052468	8	70323171	70324573	ortholog_one2many	82.2581	87.5536	0		0.0681	0.6047	0
MGP_CAROLIEiJ_G0031210	8	64199894	64217909	ENSPTRG00000044197	3	28216267	28222078	ortholog_one2many	87.5	90.0415	0		0.0506	0.5858	0
MGP_CAROLIEiJ_G0025335	3	89332303	89340276	ENSPTRG00000023156	1	129013673	129022352	ortholog_one2one	97.5	98.7342	100	100.00	0.0058	0.4932	1
MGP_CAROLIEiJ_G0021790	17	53359510	53361480	ENSPTRG00000032573	19	6036110	6038086	ortholog_one2one	57.7566	57.346	50		0.2837	1.8216	0
MGP_CAROLIEiJ_G0016731	11	70105161	70108136												
MGP_CAROLIEiJ_G0020112	15	78322279	78341429	ENSPTRG00000014484	22	30948123	30977158	ortholog_one2one	80.0604	80.0604	100	44.71	0.1195	0.7452	1
MGP_CAROLIEiJ_G0015881	10	119463181	119490970	ENSPTRG00000005144	12	32088772	32118468	ortholog_one2one	79.1667	72.8767	100	94.83	0.1119	0.6362	1
MGP_CAROLIEiJ_G0033511	X	142164807	142168142	ENSPTRG00000048553	X	56375922	56377796	ortholog_one2one	76.9593	89.1107	100		0.0513	0.484	1
MGP_CAROLIEiJ_G0018762	13	85277345	85518686	ENSPTRG00000017049	5	33928824	34251746	ortholog_one2one	99.446	97.29	100	74.90	0.0039	0.1998	1
MGP_CAROLIEiJ_G0031517	8	97395312	97421455	ENSPTRG00000008267	16	59263737	59293990	ortholog_one2one	90.9924	90.9924	100	17.66	0.0448	0.6253	1
MGP_CAROLIEiJ_G0024015	2	96720686	96761816	ENSPTRG00000003497	11	34574217	34607225	ortholog_one2one	96.0474	91.6981	100	28.78	0.0194	0.5942	1
MGP_CAROLIEiJ_G0029563	7	30332703	30358563	ENSPTRG00000010824	19	36943176	36973689	ortholog_one2one	92.2545	82.1429	100		0.0354	0.8809	1
MGP_CAROLIEiJ_G0014811	1	156268187	156408614	ENSPTRG00000048706	1	145460818	145655630	ortholog_one2one	90.5422	93.7337	100	91.23	0.0336	0.2913	1
MGP_CAROLIEiJ_G0015171	10	19815471	19817524	ENSPTRG00000048311	2A	62234312	62234716	ortholog_one2many	83.3333	85.2713	0		0.0716	0.3257	0
MGP_CAROLIEiJ_G0015171	10	19815471	19817524	ENSPTRG00000046088	17	4900198	4904521	ortholog_one2many	84.8485	78.3217	0		0.0492	0.3803	0
MGP_CAROLIEiJ_G0015171	10	19815471	19817524	ENSPTRG00000018618	6	136720497	136723502	ortholog_one2many	100	100	100	87.42	0	0	1
MGP_CAROLIEiJ_G0015171	10	19815471	19817524	ENSPTRG00000052079	2A	42778806	42779281	ortholog_one2many	88.6364	82.3944	0		0.0675	0.3475	0
MGP_CAROLIEiJ_G0018967	14	9221864	9233019	ENSPTRG00000014701	3	26356327	26364441	ortholog_one2one	85.6209	85.6209	100	92.87	0.0853	0.5684	1
MGP_CAROLIEiJ_G0028076	6	1078924	1123246	ENSPTRG00000019410	7	97384695	97432218	ortholog_one2one	94.1029	80.3858	100	99.39	0.0309	0.4546	1
MGP_CAROLIEiJ_G0017894	12	74609716	74703413	ENSPTRG00000006477	14	53261765	53376409	ortholog_one2one	87.1501	78.7356	100	39.87	0.0434	0.7025	1
MGP_CAROLIEiJ_G0021096	17	11107681	11137371	ENSPTRG00000018827	6	175338490	175356901	ortholog_one2one	97.7987	92.5595	75	87.45	0.0152	0.524	1
MGP_CAROLIEiJ_G0015003	1	172561225	172628265	ENSPTRG00000043346	1	202691909	202765510	ortholog_one2one	82.788	82.788	100	33.17	0.0936	0.59	1
MGP_CAROLIEiJ_G0020650	16	27996885	28118769	ENSPTRG00000015761	3	199442030	199642363	ortholog_one2one	93.1122	92.8753	100	8.95	0.0308	0.8313	1
MGP_CAROLIEiJ_G0030699	7	143660419	143665955	ENSPTRG00000003138	11	772904	782185	ortholog_one2one	85.3909	83.8384	100		0.0769	1.0284	1
MGP_CAROLIEiJ_G0016705	11	68913605	68914543												
MGP_CAROLIEiJ_G0030498	7	129387770	129390575	ENSPTRG00000046318	16	29419226	29423197	ortholog_one2one	85.3832	87.5686	100		0.0588	0.6179	1
MGP_CAROLIEiJ_G0016533	11	62644235	62686276	ENSPTRG00000008755	17	47012270	47074454	ortholog_one2one	90.6452	90.6452	100	100.00	0.0521	0.5508	1
MGP_CAROLIEiJ_G0014988	1	170842563	170887301	ENSPTRG00000002039	1	204810716	204849024	ortholog_one2one	83.956	83.956	50		0.0841	0.7268	0
MGP_CAROLIEiJ_G0020713	16	33162203	33173724												
MGP_CAROLIEiJ_G0019393	14	53812725	53898780	ENSPTRG00000005890	13	36415528	36498539	ortholog_one2many	96.376	95.9414	75	88.01	0.0173	0.283	1
MGP_CAROLIEiJ_G0019393	14	53812725	53898780	ENSPTRG00000052510	5	74518935	74521208	ortholog_one2many	72.3669	87.7747	0		0.0597	0.3782	0
MGP_CAROLIEiJ_G0027580	5	106686623	106719053	ENSPTRG00000005404	12	111504432	111543579	ortholog_one2one	86.9023	85.2192	100	100.00	0.0685	0.907	1
MGP_CAROLIEiJ_G0026160	4	84576451	84579363	ENSPTRG00000029308	9	25105942	25108630	ortholog_one2one	63.6704	71.1297	100		0.1935	0.58	1
MGP_CAROLIEiJ_G0018872	13	100326283	100339595	ENSPTRG00000016914	5	52073689	52089122	ortholog_one2one	94.8882	94.8882	100		0.0227	0.4916	1
MGP_CAROLIEiJ_G0030516	7	129760889	129769323	ENSPTRG00000032521	16	29802343	29809188	ortholog_one2one	83.3333	82.1256	100	100.00	0.0933	0.6008	1
MGP_CAROLIEiJ_G0020690	16	30543417	30695708	ENSPTRG00000015317	3	128326530	128457387	ortholog_one2one	81.0198	80.112	100	77.89	0.1119	0.6238	1
MGP_CAROLIEiJ_G0017933	12	78485555	78496440	ENSPTRG00000030702	14	58134382	58137037	ortholog_one2one	34.1289	70.098	100		0.1796	0.482	0
MGP_CAROLIEiJ_G0021794	17	53484376	53531295	ENSPTRG00000010356	19	6488349	6559956	ortholog_one2one	88.2998	86.4043	100	24.87	0.0536	0.9334	1
MGP_CAROLIEiJ_G0016285	11	45102602	45127573	ENSPTRG00000017625	5	180357632	180366950	ortholog_one2one	98.3577	98.3577	100	97.67	0.007	0.7355	1
MGP_CAROLIEiJ_G0020758	16	40725664	40787162	ENSPTRG00000015240	3	117175652	117207291	ortholog_one2one	87.5362	70.726	100	78.20	0.0781	0.4024	1
MGP_CAROLIEiJ_G0030072	7	104620203	104643301												
MGP_CAROLIEiJ_G0028524	6	74986301	74988862												
MGP_CAROLIEiJ_G0018084	12	99658000	99665433												
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSPTRG00000048290	1	176135431	176135694	ortholog_one2many	73.5632	83.1169	0		0.0679	0.9995	0
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSPTRG00000034372	1	128223273	128237919	ortholog_one2many	91.954	91.954	100		0.0355	0.8787	1
MGP_CAROLIEiJ_G0025355	3	89942858	89951859	ENSPTRG00000050946	10	127079550	127079780	ortholog_one2many	65.5172	75	0		0.1351	8.1516	0
MGP_CAROLIEiJ_G0020813	16	52514743	52629685	ENSPTRG00000015168	3	104036078	104235163	ortholog_one2one	71.4148	70.6667	75	48.78	0.173	0.4249	1
MGP_CAROLIEiJ_G0029838	7	68801182	68816773	ENSPTRG00000048322	KV421361.1	128428	129259	ortholog_one2many	89.0196	87.3077	0		0.0209	0.4037	0
MGP_CAROLIEiJ_G0029838	7	68801182	68816773	ENSPTRG00000007513	15	82352455	82366642	ortholog_one2many	98.0392	98.0392	100	100.00	0.0086	0.4	1
MGP_CAROLIEiJ_G0029838	7	68801182	68816773	ENSPTRG00000029388	22	37785309	37786140	ortholog_one2many	89.0196	87.3077	0		0.0209	0.4037	0
MGP_CAROLIEiJ_G0022860	19	26546454	26632707	ENSPTRG00000020757	9	5667505	5821573	ortholog_one2one	92.6864	92.6212	100	99.51	0.0368	0.4092	1
MGP_CAROLIEiJ_G0018708	13	68416714	68469344	ENSPTRG00000016692	5	1035926	1091808	ortholog_one2one	86.4266	88.4688	100	60.82	0.0648	1.3411	1
MGP_CAROLIEiJ_G0032082	9	38833633	38989547	ENSPTRG00000004398	11	121938214	122117983	ortholog_one2one	93.5892	93.6314	100	50.32	0.0315	0.6132	1
MGP_CAROLIEiJ_G0019840	15	58001948	58292917	ENSPTRG00000020587	8	132465313	132816598	ortholog_one2one	95.0305	96.5456	100	100.00	0.0175	0.3965	1
MGP_CAROLIEiJ_G0020662	16	29086909	29103427	ENSPTRG00000015786	3	201059741	201083379	ortholog_one2one	76	41.3043	100		0.1351	0.5268	0
MGP_CAROLIEiJ_G0032541	9	92446109	92515260	ENSPTRG00000015469	3	144669148	144731874	ortholog_one2one	88.125	88.125	100	98.03	0.066	0.6836	1
MGP_CAROLIEiJ_G0025152	3	80819567	80831303	ENSPTRG00000001464	1	134721654	134729961	ortholog_one2one	51.3253	48.0813	100	100.00	0.4438	1.0284	0
MGP_CAROLIEiJ_G0014434	1	85051100	85052190												
MGP_CAROLIEiJ_G0014707	1	143960579	144077462	ENSPTRG00000001761	1	161613793	161736045	ortholog_one2one	93.2172	93.1013	100	64.34	0.0355	0.5824	1
MGP_CAROLIEiJ_G0026994	5	16807457	16866786	ENSPTRG00000019554	7	107622206	107690494	ortholog_one2one	95.4301	95.4301	100	100.00	0.0251	0.4919	1
MGP_CAROLIEiJ_G0020727	16	34571523	34602329	ENSPTRG00000015273	3	123882613	123923333	ortholog_one2one	45.6019	44.8747	100	20.90			0
MGP_CAROLIEiJ_G0026307	4	105689119	105700871												
MGP_CAROLIEiJ_G0029368	7	24649615	24668724	ENSPTRG00000011058	19	44328957	44355152	ortholog_one2one	72.507	72.3048	100		0.1708	0.6371	1
MGP_CAROLIEiJ_G0019944	15	70647940	70650645	ENSPTRG00000020709	8	147327101	147329287	ortholog_one2one	78.3981	78.3981	100	100.00	0.149	0.9712	1
MGP_CAROLIEiJ_G0028834	6	118038892	118044177	ENSPTRG00000004618	12	8053340	8071748	ortholog_one2many	55.3957	36.1502	50		0.3242	0.9837	0
MGP_CAROLIEiJ_G0018383	13	23574663	23574923												
MGP_CAROLIEiJ_G0019681	15	8579141	8644600	ENSPTRG00000016771	5	81852245	81942543	ortholog_one2one	98.2309	98.2309	75	48.22	0.0085	0.3065	1
MGP_CAROLIEiJ_G0031587	8	103189225	103213707	ENSPTRG00000008363	16	66592229	66614611	ortholog_one2one	78.1938	70.7171	100	100.00	0.1357	0.4973	1
MGP_CAROLIEiJ_G0026781	4	135053704	135086676	ENSPTRG00000000164	1	11653884	11695936	ortholog_one2one	60.7595	62.4729	100	58.35	0.2561	0.6509	1
MGP_CAROLIEiJ_G0021196	17	20520958	20525740												
MGP_CAROLIEiJ_G0018290	13	16928150	16928629	ENSPTRG00000047949	6	27356633	27356944	ortholog_one2one	100	100	0		0	0	0
MGP_CAROLIEiJ_G0024354	2	128692067	128709819	ENSPTRG00000013243	20	9403772	9423269	ortholog_one2one	87.8571	87.8571	100	100.00	0.0698	0.4981	1
MGP_CAROLIEiJ_G0028889	6	122551068	122572284	ENSPTRG00000004556	12	4828035	4850382	ortholog_one2one	74.044	74.4755	75		0.1477	0.625	1
MGP_CAROLIEiJ_G0020089	15	76810586	76911534	ENSPTRG00000014452	22	28850547	28922400	ortholog_one2many	91.4358	92.4134	75	39.87	0.0373	0.3644	1
MGP_CAROLIEiJ_G0013961	1	11117971	11536481												
MGP_CAROLIEiJ_G0029656	7	46304138	46328434	ENSPTRG00000041077	19	52856554	52866977	ortholog_one2one	79.0816	78.2828	100	10.99	0.134	1.1238	1
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSPTRG00000044868	10	124996526	125007002	ortholog_one2many	99.6933	99.0854	100		0.0014	0.5625	1
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSPTRG00000052746	KV420923.1	488379	489377	ortholog_one2many	68.7117	80	0		0.1246	0.7376	0
MGP_CAROLIEiJ_G0030573	7	133738033	133749229	ENSPTRG00000047546	7	113283208	113284206	ortholog_one2many	68.7117	80	0		0.1246	0.7376	0
MGP_CAROLIEiJ_G0017861	12	70794088	70858568	ENSPTRG00000006435	14	48740209	48812152	ortholog_one2many	91.123	83.5294	75	75.51	0.051	0.5733	1
MGP_CAROLIEiJ_G0017861	12	70794088	70858568	ENSPTRG00000043211	X	57320918	57323769	ortholog_one2many	70.1604	80.5897	0		0.1283	0.6361	0
MGP_CAROLIEiJ_G0018894	13	105926795	106007831	ENSPTRG00000016883	5	58928862	59005164	ortholog_one2one	92.1288	91.8004	100	92.11	0.0466	0.3764	1
MGP_CAROLIEiJ_G0015508	10	72451623	72463938	ENSPTRG00000013962	21	30295238	30309860	ortholog_one2one	57.085	61.1714	100		0.2347	1.2248	1
MGP_CAROLIEiJ_G0031874	9	17520923	17523717	ENSPTRG00000010484	19	11412008	11415869	ortholog_one2one	95.5947	95.5947	100	100.00	0.0194	0.8179	1
MGP_CAROLIEiJ_G0032192	9	47511280	47587435	ENSPTRG00000004278	11	112316302	112419699	ortholog_one2one	85.7747	89.1654	100	53.20	0.062	0.4745	1
MGP_CAROLIEiJ_G0015610	10	74902918	74904423	ENSPTRG00000010237	19	2494550	2495897	ortholog_one2one	93.6842	93.6842	100		0.0253	0.9606	1
MGP_CAROLIEiJ_G0025762	3	149441915	150201214	ENSPTRG00000000857	1	71453842	72330562	ortholog_one2one	95.4023	93.7853	75	95.33	0.0248	0.4371	1
MGP_CAROLIEiJ_G0021436	17	30350374	30354292	ENSPTRG00000018037	6	33533816	33538027	ortholog_one2one	96.798	96.798	50	98.47	0.015	0.5584	1
MGP_CAROLIEiJ_G0017323	11	102278517	102288819	ENSPTRG00000009534	17	63479990	63484101	ortholog_one2one	58.8448	59.2727	100	100.00	0.2795	0.9243	1
MGP_CAROLIEiJ_G0018003	12	86638478	86667446	ENSPTRG00000006596	14	65834009	65874670	ortholog_one2many	94.6809	97.2678	50	71.36	0.0142	0.3978	0
MGP_CAROLIEiJ_G0030040	7	102842835	102844823	ENSPTRG00000004066	11	74487080	74488948	ortholog_one2one	83.1169	83.1169	100	100.00	0.0892	0.6574	1
MGP_CAROLIEiJ_G0024421	2	141902861	142077410	ENSPTRG00000013333	20	24695730	24837658	ortholog_one2one	93.0233	93.0233	100	68.45	0.0313	0.6816	1
MGP_CAROLIEiJ_G0020507	16	13644284	13660302	ENSPTRG00000014115	22	8037839	8039815	ortholog_one2one	89.6774	86.0681	100	21.27	0.0585	1.3651	1
MGP_CAROLIEiJ_G0031019	8	38975895	39025639	ENSPTRG00000049170	4	190453654	190518950	ortholog_one2one	60.1017	61.0323	100	11.01	0.2905	0.8468	1
MGP_CAROLIEiJ_G0031388	8	85499656	85518411	ENSPTRG00000008131	16	47099961	47122192	ortholog_one2one	99.5595	99.5595	100	100.00	0.0021	0.2574	1
MGP_CAROLIEiJ_G0017990	12	81667311	81697062	ENSPTRG00000006581	14	62011525	62042252	ortholog_one2one	95.5193	90.3661	100	100.00	0.0225	0.4625	1
MGP_CAROLIEiJ_G0027453	5	93447448	93480949	ENSPTRG00000016224	4	47361682	47403097	ortholog_one2one	99.2611	92.2197	100	61.88	0.0035	0.4947	1
MGP_CAROLIEiJ_G0029700	7	47076815	47090398	ENSPTRG00000011296	19	51675314	51692357	ortholog_one2one	81.5461	80.9406	100	33.43	0.111	0.674	1
MGP_CAROLIEiJ_G0024384	2	136730527	136788365	ENSPTRG00000013285	20	18359110	18441488	ortholog_one2one	77.5353	77.7349	75	100.00	0.1343	0.39	1
MGP_CAROLIEiJ_G0024905	3	25791320	25813195	ENSPTRG00000015610	3	173599513	173627038	ortholog_one2one	68	11.435	100	100.00	0.1612	0.2817	0
MGP_CAROLIEiJ_G0019390	14	53535026	53601517	ENSPTRG00000043325	13	36056297	36083709	ortholog_one2one	60.445	73.6446	100		0.1714	0.6957	1
MGP_CAROLIEiJ_G0029916	7	83679569	83736314	ENSPTRG00000007407	15	65571968	65638008	ortholog_one2one	83.3333	83.3333	75	100.00	0.0938	0.6212	1
MGP_CAROLIEiJ_G0022207	18	35377106	35403325	ENSPTRG00000040496	5	141889223	141915749	ortholog_one2one	97.5859	84.4855	100	100.00	0.0108	0.5497	1
MGP_CAROLIEiJ_G0015349	10	54430040	54432126	ENSPTRG00000002611	10	73396819	73399440	ortholog_one2one	91.7031	90.5172	100	99.82	0.0365	0.7086	1
MGP_CAROLIEiJ_G0018163	12	107306414	107317189	ENSPTRG00000048987	14	90431432	90449621	ortholog_one2one	67.0157	67.3684	100	100.00	0.1982	1.1287	1
MGP_CAROLIEiJ_G0018074	12	98860602	98867373	ENSPTRG00000023582	14	79768241	79780003	ortholog_one2many	59.5694	58.8652	75		0.301	0.9857	1
MGP_CAROLIEiJ_G0015459	10	69989687	70043893												
MGP_CAROLIEiJ_G0018779	13	87136820	87199641	ENSPTRG00000017025	5	36428463	36528778	ortholog_one2one	87.0408	86.336	50	57.24	0.0683	0.5064	0
MGP_CAROLIEiJ_G0018934	13	112737512	112738297												
MGP_CAROLIEiJ_G0017555	11	117047566	117049739												
MGP_CAROLIEiJ_G0031012	8	37417481	37419767												
MGP_CAROLIEiJ_G0025428	3	95112615	95152738	ENSPTRG00000001160	1	118767560	118799723	ortholog_one2one	70.1449	71.1068	100	100.00	0.1793	0.5263	1
MGP_CAROLIEiJ_G0022915	19	34015555	34020514												
MGP_CAROLIEiJ_G0021193	17	20463399	20469527	ENSPTRG00000007628	16	2238504	2246600	ortholog_one2one	79	75.9615	100	81.55	0.1213	0.9454	1
MGP_CAROLIEiJ_G0031197	8	63721007	63734987	ENSPTRG00000010680	19	18568690	18598313	ortholog_one2one	92.2204	91.4791	75	76.52	0.0392	0.8969	1
MGP_CAROLIEiJ_G0029833	7	68042867	68276034	ENSPTRG00000006846	15	9931359	10072960	ortholog_one2one	56.1404	5.49199	25	75.08	0.0784	0.433	0
MGP_CAROLIEiJ_G0025797	4	4856621	5033485	ENSPTRG00000020286	8	61697917	61914229	ortholog_one2one	95.1775	94.8282	100	100.00	0.0235	0.4025	1
MGP_CAROLIEiJ_G0015454	10	69928148	69930678	ENSPTRG00000044408	22	10175398	10180415	ortholog_one2one	89.9123	87.234	100		0.0534	1.007	1
MGP_CAROLIEiJ_G0029711	7	47273013	47276684	ENSPTRG00000011284	19	51372287	51376376	ortholog_one2one	48.3827	51.8038	75		0.3822	1.1701	0
MGP_CAROLIEiJ_G0022848	19	25864344	25943742	ENSPTRG00000020739	9	4527458	4625134	ortholog_one2one	90.0574	89.8855	100	100.00	0.0598	0.6133	1
MGP_CAROLIEiJ_G0022090	18	31798594	31804516	ENSPTRG00000017278	5	138077949	138086338	ortholog_one2one	76.2712	73.1707	100		0.1404	0.6695	1
MGP_CAROLIEiJ_G0020267	15	93174533	93179785	ENSPTRG00000004916	12	40050798	40056246	ortholog_one2one	79.2982	76.6102	100		0.1316	0.5775	1
MGP_CAROLIEiJ_G0018747	13	76140489	76154327	ENSPTRG00000017066	5	25213394	25229121	ortholog_one2one	98.8024	86.3874	100	100.00	0.0051	0.8468	1
MGP_CAROLIEiJ_G0032496	9	83099334	83117323	ENSPTRG00000018379	6	86226508	86254983	ortholog_one2one	58.9354	54.386	100	100.00			1
MGP_CAROLIEiJ_G0029874	7	81606438	81668590	ENSPTRG00000007424	15	69570075	69608151	ortholog_one2one	76.7824	70.5908	100	99.68	0.1309	0.4753	1
MGP_CAROLIEiJ_G0030610	7	140946096	140984095	ENSPTRG00000003065	10	133995396	134048649	ortholog_one2one	97.351	97.351	100		0.012	0.5312	1
MGP_CAROLIEiJ_G0033051	X	42119440	42155516	ENSPTRG00000022271	X	130845273	130876960	ortholog_one2one	74.4108	82.6168	75	99.19	0.0932	0.4154	1
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSPTRG00000043864	12	20665650	20666831	ortholog_one2many	52.1583	85.7988	0		0.0783	0.4677	0
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSPTRG00000018760	6	164087657	164098856	ortholog_one2many	96.9424	96.9424	100	100.00	0.0156	0.4044	1
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSPTRG00000045562	KV420879.1	287210	289539	ortholog_one2many	63.3094	84.4125	0		0.092	0.3923	0
MGP_CAROLIEiJ_G0021043	17	4024762	4034797	ENSPTRG00000046687	7	40121191	40123520	ortholog_one2many	63.3094	84.4125	0		0.092	0.3923	0
MGP_CAROLIEiJ_G0033083	X	51280004	51300127	ENSPTRG00000022299	X	135188936	135207469	ortholog_one2one	89.9614	89.9614	25		0.0484	0.4485	0
MGP_CAROLIEiJ_G0024175	2	113564877	113689317	ENSPTRG00000006982	15	23320486	23494944	ortholog_one2one	80.458	63.9175	100	96.78	0.0783	0.3899	1
MGP_CAROLIEiJ_G0033162	X	68796214	68826756	ENSPTRG00000022413	X	153469169	153497649	ortholog_one2one	93.0052	92.6452	100	89.13	0.0335	0.8535	1
MGP_CAROLIEiJ_G0032326	9	59952758	59971893	ENSPTRG00000007214	15	49244680	49263000	ortholog_one2one	99.0431	99.0431	100		0.0045	0.4743	1
MGP_CAROLIEiJ_G0022936	19	36808615	36833885												
MGP_CAROLIEiJ_G0017043	11	92784823	92795871	ENSPTRG00000009340	17	9994641	9995771	ortholog_one2one	96.0106	96.0106	100	100.00	0.0176	0.4874	1
MGP_CAROLIEiJ_G0023754	2	79883990	79884931												
MGP_CAROLIEiJ_G0016653	11	65608892	65705021	ENSPTRG00000008628	17	5513685	5617371	ortholog_one2one	95.9397	93.658	100	92.89	0.0235	0.4319	1
MGP_CAROLIEiJ_G0023204	2	14524334	14681870	ENSPTRG00000002346	10	22334957	22551102	ortholog_one2one	93.1648	92.9907	100	31.01	0.0317	0.3441	1
MGP_CAROLIEiJ_G0014914	1	163542183	163576161	ENSPTRG00000001520	1	137304519	137334870	ortholog_one2one	94.186	94.186	100	88.14	0.0267	0.447	1
MGP_CAROLIEiJ_G0029682	7	46830164	46834692	ENSPTRG00000011318	19	52042302	52048756	ortholog_one2one	85.7831	85.1675	100	100.00	0.0761	0.9711	1
MGP_CAROLIEiJ_G0016977	11	90013522	90047766	ENSPTRG00000009409	17	49842499	49875517	ortholog_one2one	96.334	96.728	100		0.0217	0.4006	1
MGP_CAROLIEiJ_G0018550	13	50441068	50509525	ENSPTRG00000017572	5	177557004	177667136	ortholog_one2one	75.1032	75.6233	100	15.54	0.1416	0.2668	1
MGP_CAROLIEiJ_G0031998	9	34158990	34159937												
MGP_CAROLIEiJ_G0020590	16	17886238	17895593	ENSPTRG00000015694	3	188365528	188371864	ortholog_one2one	71.3483	71.9547	100		0.192	0.3389	1
MGP_CAROLIEiJ_G0033144	X	67943683	67969557	ENSPTRG00000047712	KV421455.1	2013	42149	ortholog_one2many	86.7403	84.1823	25		0.0693	0.5304	0
MGP_CAROLIEiJ_G0033144	X	67943683	67969557	ENSPTRG00000022390	X	152553894	152592291	ortholog_one2many	86.7403	84.1823	100	91.88	0.0693	0.5304	1
MGP_CAROLIEiJ_G0023623	2	64195932	64210790	ENSPTRG00000045171	2B	59685852	59713137	ortholog_one2one	95.0495	95.0495	100	8.49	0.0236	0.5054	1
MGP_CAROLIEiJ_G0028508	6	69431703	69466159	ENSPTRG00000012131	2A	87070191	87107239	ortholog_one2one	81.4024	68.2864	75	89.49	0.1163	0.5486	1
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSPTRG00000044556	12	70755549	70756031	ortholog_many2many	76.3975	76.875	0		0.1503	0.893	0
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSPTRG00000052524	15	23854092	23854576	ortholog_many2many	67.7019	79.562	0		0.1178	1.0954	0
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSPTRG00000039179	9	14392598	14393032	ortholog_many2many	62.7329	70.1389	0		0.1808	0.6698	0
MGP_CAROLIEiJ_G0017401	11	111261656	111266222	ENSPTRG00000009628	17	74526178	74534168	ortholog_many2many	80.7453	80.7453	100		0.1162	0.8074	1
MGP_CAROLIEiJ_G0021500	17	31818460	31820339	ENSPTRG00000017979	6	31870498	31872285	ortholog_one2one	40.2367	56.1983	100	100.00	0.2881	0.7871	0
MGP_CAROLIEiJ_G0025433	3	95936211	95972461	ENSPTRG00000001151	1	119738464	119764006	ortholog_one2one	64.3357	76.2431	100	100.00	0.1455	0.853	1
MGP_CAROLIEiJ_G0016856	11	77790266	77813383	ENSPTRG00000009008	17	22213286	22247960	ortholog_one2one	88.0671	88.5035	100	95.83	0.0623	0.3983	1
MGP_CAROLIEiJ_G0024886	3	21839583	22145771	ENSPTRG00000015635	3	176655157	176907198	ortholog_one2one	71.1033	70.6087	100	44.19	0.1775	0.7152	1
