Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Human gene stable ID	Human chromosome/scaffold name	Human chromosome/scaffold start (bp)	Human chromosome/scaffold end (bp)	Human homology type	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Human Gene-order conservation score	Human Whole-genome alignment coverage	dN with Human	dS with Human	Human orthology confidence [0 low, 1 high]
ENSMUSG00000021738	14	13961440	14107302	ENSG00000285258	3	63864557	64003462	ortholog_one2many	85.5825	83.1839	100	100.00	0.0822	0.3453	1
ENSMUSG00000027797	3	55242364	55539068	ENSG00000133083	13	35768652	36131306	ortholog_one2one	96.4286	98.5135	75	100.00	0.0068	0.4929	1
ENSMUSG00000095806	7	20374493	20375410												
ENSMUSG00000050812	4	58798911	58912749	ENSG00000136813	9	111360692	111484745	ortholog_one2one	95.6522	87.2583	100	99.37	0.0193	0.4064	1
ENSMUSG00000022091	14	70180468	70211989	ENSG00000120896	8	22544986	22575788	ortholog_one2one	73.9427	80.775	100	100.00	0.1031	0.5732	1
ENSMUSG00000009291	10	77581720	77598732	ENSG00000183255	21	44849585	44873903	ortholog_one2one	73.5632	71.1111	100	88.86	0.148	0.9351	1
ENSMUSG00000068874	3	94933056	94944758	ENSG00000143416	1	151364302	151372733	ortholog_one2many	87.5	80.3502	100	100.00	0.0683	0.5456	1
ENSMUSG00000096386	7	20417942	20418865												
ENSMUSG00000096044	5	93481829	93540200												
ENSMUSG00000049620	17	23833347	23836056	ENSG00000103355	16	2783953	2787948	ortholog_one2one	80.5054	79.6429	100	100.00	0.1154	0.7581	1
ENSMUSG00000031107	X	48695004	48710723	ENSG00000134597	X	130401969	130413343	ortholog_one2one	74.8466	75.7764	100	100.00	0.1338	0.7909	1
ENSMUSG00000028960	4	149328416	149426749	ENSG00000130939	1	10032832	10181239	ortholog_one2one	97.4425	87.788	100	99.72	0.012	0.4867	1
ENSMUSG00000058354	15	101689910	101694307	ENSG00000185479	12	52446651	52452126	ortholog_many2many	87.5226	85.8156	50	50.00	0.0668	0.5227	0
ENSMUSG00000058354	15	101689910	101694307	ENSG00000205420	12	52487174	52493257	ortholog_many2many	88.0651	86.3475	75	100.00	0.064	0.5001	1
ENSMUSG00000058354	15	101689910	101694307	ENSG00000170465	12	52468516	52473785	ortholog_many2many	87.5226	85.8156	75	50.00	0.0669	0.4973	1
ENSMUSG00000091831	17	71458327	71459918												
ENSMUSG00000071679	X	144688907	145122411	ENSG00000187823	X	112454500	112457112	ortholog_one2one	59.5395	58.3871	100	100.00	0.2716	0.5465	1
ENSMUSG00000023073	8	5083219	5105351	ENSG00000125255	13	103043998	103066846	ortholog_one2one	80.4598	80.4598	50	100.00	0.124	0.6779	1
ENSMUSG00000053317	4	47474658	47483242	ENSG00000106803	9	99222064	99230615	ortholog_one2many	98.9583	98.9583	100	100.00	0.005	0.5236	1
ENSMUSG00000024663	19	10001669	10038380	ENSG00000167994	11	61897301	61920269	ortholog_one2one	85.3786	85.6021	100	100.00	0.0756	0.7161	1
ENSMUSG00000067206	5	73606642	73632526	ENSG00000188993	4	51993702	52017620	ortholog_one2one	47.3624	46.9318	100	100.00	0.4205	0.6243	0
ENSMUSG00000024054	17	71344489	71475343	ENSG00000101596	18	2655738	2805017	ortholog_one2one	86.3478	86.4339	75	99.63	0.0726	0.5602	1
ENSMUSG00000028560	4	98923810	98935543	ENSG00000162607	1	62436297	62451804	ortholog_one2one	88.2653	88.1529	100	100.00	0.0605	0.5778	1
ENSMUSG00000062070	X	106187100	106203699	ENSG00000102144	X	77910739	78129296	ortholog_one2one	97.6019	97.6019	100	100.00	0.0108	0.3099	1
ENSMUSG00000046613	16	20589471	20605377	ENSG00000145198	3	184230429	184242329	ortholog_one2one	83.734	84.1385	100	100.00	0.0914	0.4565	1
ENSMUSG00000058594	2	11742573	11777582	ENSG00000134452	10	5890203	5937594	ortholog_one2one	89.7313	85.4662	75	99.51	0.0525	0.4933	1
ENSMUSG00000114755	15	79041885	79043558	ENSG00000128310	22	37823382	37825495	ortholog_one2one	90.2703	90.7609	100	99.94	0.0377	0.9813	1
ENSMUSG00000036941	18	73735038	73754479	ENSG00000141642	18	50967991	50988121	ortholog_one2one	91.989	91.7355	100	100.00	0.0439	0.5084	1
ENSMUSG00000029014	5	21757267	21785251	ENSG00000105821	7	103312474	103344873	ortholog_one2one	92.4316	92.4316	100	99.33	0.0275	0.5111	1
ENSMUSG00000095409	4	143511343	143517831												
ENSMUSG00000026065	1	40580081	40630725	ENSG00000180251	2	102473303	102533972	ortholog_one2one	83.4379	83.3333	100	100.00	0.0938	0.6548	1
ENSMUSG00000052353	7	83932857	84086502	ENSG00000103888	15	80779343	80951776	ortholog_one2one	91.2564	91.2564	100	100.00	0.0471	0.5754	1
ENSMUSG00000006378	15	79030874	79038353	ENSG00000100116	22	37807905	37817176	ortholog_one2many	91.3462	85.3933	100	98.53	0.0487	0.5731	1
ENSMUSG00000021537	13	81783077	81797155	ENSG00000153140	5	90392261	90409786	ortholog_one2one	98.8024	86.3874	100	100.00	0.0052	0.8657	1
ENSMUSG00000037035	1	119415465	119422248	ENSG00000163083	2	120346143	120351808	ortholog_one2one	96.3504	97.2973	100	100.00	0.0112	0.9086	1
ENSMUSG00000116780	17	14964242	14978790	ENSG00000184786	6	169740114	169751587	ortholog_one2many	81.6754	78.7879	75	100.00	0.1034	0.4078	1
ENSMUSG00000030607	7	79053483	79115099	ENSG00000157766	15	88803442	88875354	ortholog_one2one	76.3602	64.3478	100	100.00	0.1337	0.4772	1
ENSMUSG00000038026	1	172320501	172329318	ENSG00000162728	1	160081570	160090563	ortholog_one2one	98.7277	98.7277	50	100.00	0.0062	0.8264	1
ENSMUSG00000046550	X	153832225	153834243	ENSG00000147059	X	57134530	57137625	ortholog_many2many	82.1012	81.7829	25	100.00	0.106	0.5001	1
ENSMUSG00000046550	X	153832225	153834243	ENSG00000186787	X	57118551	57121546	ortholog_many2many	82.4903	82.1705	25	100.00	0.1038	0.5118	1
ENSMUSG00000116953	17	14978468	14991572	ENSG00000130023	6	169751622	169781584	ortholog_one2many	69.6347	44.9853	75		0.1991	0.6536	0
ENSMUSG00000031138	X	59999464	60030759	ENSG00000101981	X	139530758	139563458	ortholog_one2one	80.0425	81.7787	75	100.00	0.0964	0.4658	1
ENSMUSG00000038838	17	35655634	35667592	ENSG00000137411	6	30908242	30926459	ortholog_one2one	83.9623	81.4273	100	99.70	0.0951	0.4897	1
ENSMUSG00000094545	7	20441670	20442593												
ENSMUSG00000044254	4	106442329	106464329	ENSG00000169174	1	55039548	55064852	ortholog_one2one	76.2248	76.4451	100	100.00	0.1372	0.7644	1
ENSMUSG00000006586	4	13743436	13893649	ENSG00000079102	8	91954967	92103286	ortholog_one2one	95.1987	86.727	100	99.69	0.0373	0.392	1
ENSMUSG00000094762	7	20473960	20474925												
ENSMUSG00000116378	15	79030901	79042531	ENSG00000100116	22	37807905	37817176	ortholog_one2many	86.911	74.6067	75	98.38	0.0795	0.591	1
ENSMUSG00000096663	7	20509617	20510534												
ENSMUSG00000025337	5	130245731	130255530	ENSG00000126524	7	66987677	66995601	ortholog_one2one	97.2	97.2	75	99.84	0.0129	0.688	1
ENSMUSG00000004451	1	119470305	119504794	ENSG00000144118	2	120240064	120294713	ortholog_one2one	95.1456	95.1456	100	91.12	0.0226	1.2046	1
ENSMUSG00000096903	7	20533837	20534760												
ENSMUSG00000006570	8	21839926	21843482												
ENSMUSG00000028341	4	48045153	48086447	ENSG00000119508	9	99821855	99866891	ortholog_one2one	92.3445	90.8948	100	100.00	0.0325	0.4428	1
ENSMUSG00000079606	X	48841466	48877713												
ENSMUSG00000021264	12	108792973	108820148	ENSG00000100811	14	100238298	100282792	ortholog_one2one	97.343	97.343	100	100.00	0.0157	0.2547	1
ENSMUSG00000027254	2	121289600	121310832	ENSG00000166963	15	43510958	43531620	ortholog_one2one	74.3862	79.9857	100	100.00	0.1119	0.477	1
ENSMUSG00000048108	6	116679063	116716913	ENSG00000187783	10	44911200	44937002	ortholog_one2one	84.3636	84.3636	75	100.00	0.0814	0.6714	1
ENSMUSG00000116895	17	15010176	15022449	ENSG00000130023	6	169751622	169781584	ortholog_one2many	69.863	45.1327	50		0.199	0.6542	0
ENSMUSG00000022055	14	68083863	68089095	ENSG00000277586	8	24950955	24957110	ortholog_one2one	95.5801	95.5801	75	100.00	0.0182	0.8189	1
ENSMUSG00000044487	2	87187798	87192767												
ENSMUSG00000094802	X	154001590	154012640												
ENSMUSG00000022092	14	70217865	70289471	ENSG00000120910	8	22440819	22541142	ortholog_one2one	85.77	84.453	100	99.26	0.0802	0.4693	1
ENSMUSG00000030494	7	35334170	35392289	ENSG00000131941	19	32978593	33064888	ortholog_one2one	85.8601	85.8601	100	100.00	0.0797	0.8391	1
ENSMUSG00000090173	11	62847069	62877465	ENSG00000171931	17	18744024	18779349	ortholog_one2many	70.3415	68.5361	75	98.67	0.1855	0.5818	1
ENSMUSG00000090173	11	62847069	62877465	ENSG00000241322	17	15565483	15619512	ortholog_one2many	49.1707	67.0213	100	94.11	0.2334	0.7643	0
ENSMUSG00000029156	5	73632749	73647790	ENSG00000163069	4	52020706	52038482	ortholog_one2one	94.375	94.9686	100	100.00	0.0246	1.1336	1
ENSMUSG00000039323	1	72824503	72852474	ENSG00000115457	2	216632828	216664436	ortholog_one2one	85.5738	80.3077	100	100.00	0.075	0.6653	1
ENSMUSG00000069823	11	73393010	73399614												
ENSMUSG00000096761	7	20544834	20545757												
ENSMUSG00000094577	X	154022780	154033827												
ENSMUSG00000079707	17	15027152	15041488	ENSG00000184786	6	169740114	169751587	ortholog_one2many	82.199	79.2929	75	100.00	0.1009	0.4053	1
ENSMUSG00000031065	X	20687954	20699880	ENSG00000102225	X	47217860	47229997	ortholog_one2one	97.5806	84.9123	100	100.00	0.0124	0.3478	1
ENSMUSG00000022054	14	68082590	68124846												
ENSMUSG00000096154	4	143551709	143558234												
ENSMUSG00000028480	4	43957401	43979118	ENSG00000122694	9	36136536	36163913	ortholog_one2one	93.5065	93.5065	100	100.00	0.0331	0.5882	1
ENSMUSG00000096867	X	154043986	154055039												
ENSMUSG00000070616	4	143535954	143542471												
ENSMUSG00000079710	17	14995787	15041537	ENSG00000184786	6	169740114	169751587	ortholog_one2many	82.199	79.2929	100	52.18	0.1009	0.4053	1
ENSMUSG00000070618	4	143551700	143573798												
ENSMUSG00000064036	18	73859385	73881333	ENSG00000134042	18	50795120	50825402	ortholog_one2one	69.1057	64.8855	100	100.00	0.235	0.7717	1
ENSMUSG00000044743	8	21858901	21862011												
ENSMUSG00000024114	17	23836785	23844172												
ENSMUSG00000037996	4	86983124	87230477	ENSG00000155886	9	19507452	19786928	ortholog_one2one	81.294	87.4433	100	100.00	0.0577	0.4352	1
ENSMUSG00000095837	7	20575321	20576241												
ENSMUSG00000047390	8	21881713	21885421												
ENSMUSG00000045287	11	75193783	75267769	ENSG00000185924	17	1934677	2025345	ortholog_one2one	87.6404	88.4354	100	100.00	0.0551	0.888	1
ENSMUSG00000050114	2	80292472	80295356	ENSG00000117592	1	173477266	173488807	ortholog_one2many	79.4643	79.4643	0	0.00	0.1215	0.4348	0
ENSMUSG00000113805	12	87494721	87495155												
ENSMUSG00000029312	5	103861973	103911259	ENSG00000145332	4	87160103	87240314	ortholog_one2one	92.5278	93.871	100	100.00	0.0307	0.7775	1
ENSMUSG00000036992	2	148672601	148676027	ENSG00000132661	20	23350736	23354777	ortholog_one2one	98.5714	98.5714	100	100.00	0.0062	0.5061	1
ENSMUSG00000074305	9	56201126	56418067	ENSG00000173517	15	77100656	77420144	ortholog_one2one	86.1671	85.6243	100	100.00	0.0752	0.4443	1
ENSMUSG00000030493	7	35392152	35396836	ENSG00000131944	19	32972209	32978222	ortholog_one2one	79.1855	81.3953	100	100.00	0.104	0.6544	1
ENSMUSG00000002320	14	55635965	55643806	ENSG00000259522	14	24180395	24190416	ortholog_many2many	23.4323	99.3007	100	100.00	0.0003	0.3148	0
ENSMUSG00000002320	14	55635965	55643806	ENSG00000254692	14	24189157	24213473	ortholog_many2many	97.5247	72.5153	100	89.05	0.0118	0.2804	1
ENSMUSG00000002320	14	55635965	55643806	ENSG00000100926	14	24189143	24195687	ortholog_many2many	97.5247	97.5247	100	99.74	0.0118	0.2804	1
ENSMUSG00000058550	16	48283733	48294237	ENSG00000121570	3	109326141	109337572	ortholog_one2one	50	48.6842	75	95.74	0.4235	1.1136	0
ENSMUSG00000026450	1	134111242	134151540	ENSG00000133063	1	203212827	203273641	ortholog_one2one	74.569	74.2489	100	98.38	0.1589	0.6671	1
ENSMUSG00000022285	15	36770770	36796929	ENSG00000164924	8	100916525	100953388	ortholog_one2one	99.5918	99.5918	75	100.00	0.0019	0.3375	1
ENSMUSG00000057897	11	5969644	6066362	ENSG00000058404	7	44217150	44334577	ortholog_one2one	98.5321	80.6306	100	98.79	0.0073	0.4666	1
ENSMUSG00000047821	11	62820231	62850808	ENSG00000221926	17	15627960	15684311	ortholog_one2many	78.4173	77.305	100	93.65	0.1177	0.6373	1
ENSMUSG00000047821	11	62820231	62850808	ENSG00000108448	17	18697998	18736118	ortholog_one2many	52.518	83.908	75	100.00	0.0838	0.5862	1
ENSMUSG00000039523	4	153975194	154008732	ENSG00000116198	1	3812081	3857214	ortholog_one2one	80.4536	80.5405	100	100.00	0.1166	0.7852	1
ENSMUSG00000063568	6	52768797	53068631	ENSG00000153814	7	27830573	28180743	ortholog_one2one	99.5885	99.5885	100	100.00	0.0018	0.4284	1
ENSMUSG00000000751	11	75298166	75348324	ENSG00000132383	17	1829702	1900082	ortholog_one2one	81.5217	85.2273	100	98.87	0.0771	0.6152	1
ENSMUSG00000075214	2	85646057	85650704												
ENSMUSG00000000386	16	97447035	97462907	ENSG00000157601	21	41420304	41459214	ortholog_one2many	67.5063	40.4834	25	29.77	0.2226	1.0544	0
ENSMUSG00000048992	17	23843855	23859779												
ENSMUSG00000033809	16	20605374	20611735	ENSG00000214160	3	184242301	184249548	ortholog_one2one	88.8128	88.8128	100	100.00	0.0583	0.543	1
ENSMUSG00000017311	11	102106676	102107832	ENSG00000131096	17	43952738	44004469	ortholog_one2one	71	73.1959	100	100.00	0.1682	0.8229	1
ENSMUSG00000024558	18	73928486	74065359	ENSG00000141639	18	50560078	50731824	ortholog_one2one	94.1681	93.5264	100	97.63	0.0268	0.9518	1
ENSMUSG00000109398	7	6343759	6355956	ENSG00000018869	19	56375846	56393545	ortholog_one2one	71.5152	68.472	50	56.57	0.1747	0.9155	0
ENSMUSG00000022667	16	44765736	44794978	ENSG00000206531	3	112815709	112846856	ortholog_many2many	35.2761	42.4354	25	49.67	0.5399	0.8659	0
ENSMUSG00000022667	16	44765736	44794978	ENSG00000163606	3	112921209	112975122	ortholog_many2many	56.7485	53.1609	75	96.51	0.3311	0.6197	1
ENSMUSG00000029017	5	21737141	21757152	ENSG00000105819	7	103297422	103329511	ortholog_one2one	90.1841	90.1841	100	93.99	0.0549	0.6159	1
ENSMUSG00000045655	14	78081021	78089007	ENSG00000179813	13	42781550	42791549	ortholog_one2one	53.6232	53.2374	100	100.00	0.3772	0.5563	1
ENSMUSG00000024424	18	12599926	12737050	ENSG00000168234	18	23992773	24135610	ortholog_one2one	94.1379	93.6535	100	100.00	0.0286	0.4041	1
ENSMUSG00000034774	18	20247340	20285031	ENSG00000134760	18	31318089	31357029	ortholog_one2many	79.8024	69.3041	100	88.97	0.1069	0.7432	1
ENSMUSG00000030545	7	79735957	79743131	ENSG00000166821	15	89677764	89690783	ortholog_one2one	77.6423	77.3279	100	100.00	0.1336	0.4635	1
ENSMUSG00000003812	8	84908560	84922915	ENSG00000105612	19	12875211	12881468	ortholog_one2one	70.8215	69.4444	100	99.49	0.1791	0.6792	1
ENSMUSG00000043088	6	113458484	113470758	ENSG00000163701	3	9902612	9916402	ortholog_one2one	70.6436	67.4663	100	100.00	0.1918	0.5402	1
ENSMUSG00000079034	12	87514316	87518266												
ENSMUSG00000037605	5	81020138	81825133	ENSG00000150471	4	61201258	62078335	ortholog_one2one	92.1581	96.8005	100	100.00	0.0148	0.4727	1
ENSMUSG00000016541	15	85336245	85463212	ENSG00000130638	22	45671798	45845307	ortholog_one2one	82.9474	82.9474	100	95.47	0.0986	0.5644	1
ENSMUSG00000061603	12	52699383	53155599	ENSG00000151320	14	32329273	32837681	ortholog_one2one	81.2744	80.8538	100	99.95	0.1067	0.5337	1
ENSMUSG00000063849	9	57385095	57440124	ENSG00000138621	15	75023555	75117462	ortholog_one2one	87.2549	87.2549	100	100.00	0.0678	0.5593	1
ENSMUSG00000098923	1	119526160	119528983	ENSG00000226479	2	120221278	120223408	ortholog_one2one	96	96	100	100.00	0.0196	0.564	1
ENSMUSG00000033377	3	116918258	116968987	ENSG00000099260	1	99645943	99694541	ortholog_one2one	80.7623	80.7623	100	100.00	0.1201	0.5483	1
ENSMUSG00000053581	5	139471211	139484549	ENSG00000178381	7	1152071	1160759	ortholog_one2one	64.9123	76.5517	100	94.31	0.1232	0.9714	1
ENSMUSG00000075212	2	85663377	85664455												
ENSMUSG00000032705	12	80463095	80500227	ENSG00000081177	14	69191511	69244020	ortholog_one2one	81.8462	85.6683	100	98.42	0.0793	0.4728	1
ENSMUSG00000035189	10	88948994	89344762	ENSG00000151572	12	100717526	101128641	ortholog_one2one	98.3246	98.3246	100	100.00	0.0076	0.3735	1
ENSMUSG00000094592	X	154109633	154120685												
ENSMUSG00000044042	2	113327736	113716767	ENSG00000248905	15	32765545	33194733	ortholog_one2one	73.4652	75.8985	100	99.57	0.1419	0.446	1
ENSMUSG00000053693	8	84911903	84937359	ENSG00000105613	19	12833951	12874951	ortholog_one2one	94.3312	94.3312	100	99.69	0.0282	0.8329	1
ENSMUSG00000096607	15	85492736	85503227												
ENSMUSG00000022450	15	82350140	82354322	ENSG00000184983	22	42085525	42090955	ortholog_one2one	85.4962	72.7273	75	100.00	0.0849	0.4386	1
ENSMUSG00000028541	4	117869260	117883487	ENSG00000117411	1	43978943	43991170	ortholog_one2one	92.4119	85.0374	100	100.00	0.0396	0.4349	1
ENSMUSG00000063529	13	46273721	46300115	ENSG00000230873	6	17102258	17131372	ortholog_one2one	66.3082	67.029	100	98.13	0.2082	0.6767	1
ENSMUSG00000053398	3	98313170	98339990	ENSG00000092621	1	119648411	119744226	ortholog_one2one	94.5591	94.5591	100	100.00	0.0302	0.5289	1
ENSMUSG00000075211	2	85673657	85678767	ENSG00000172457	11	56741223	56748697	ortholog_one2many	87.1795	83.1804	0	89.36	0.0694	0.5453	1
ENSMUSG00000042501	1	10324720	10719945	ENSG00000165078	8	67422038	67746385	ortholog_one2one	84.2466	84.4394	100	100.00	0.0829	0.4098	1
ENSMUSG00000037112	9	50892801	51009073	ENSG00000170145	11	111602391	111730853	ortholog_one2one	90.6552	91.1447	100	100.00	0.0476	0.3756	1
ENSMUSG00000080907	3	116968267	116984406												
ENSMUSG00000024359	18	34937414	34954357	ENSG00000113013	5	138553756	138575724	ortholog_one2one	98.2327	98.2327	100	100.00	0.0076	0.4913	1
ENSMUSG00000045337	8	21905376	21906412												
ENSMUSG00000115232	14	55629076	55637895	ENSG00000259522	14	24180395	24190416	ortholog_many2many	100	100	75	100.00	0	0	1
ENSMUSG00000115232	14	55629076	55637895	ENSG00000254692	14	24189157	24213473	ortholog_many2many	99.3007	17.4233	25	52.84	0.0003	0.3148	0
ENSMUSG00000115232	14	55629076	55637895	ENSG00000100926	14	24189143	24195687	ortholog_many2many	99.3007	23.4323	50	60.67	0.0003	0.3148	0
ENSMUSG00000076435	11	94557102	94601871	ENSG00000167107	17	50426158	50474845	ortholog_one2one	78.5366	75.4688	75	100.00	0.1281	0.5682	1
ENSMUSG00000002319	14	55625400	55635957	ENSG00000196497	14	24180219	24188964	ortholog_one2one	81.6081	81.6836	100	100.00	0.1042	0.612	1
ENSMUSG00000048500	8	21929799	21932710												
ENSMUSG00000050751	8	124369049	124439658	ENSG00000177614	1	230314482	230426371	ortholog_one2one	94.8655	74.0458	100	100.00	0.0213	1.0851	1
ENSMUSG00000005886	1	13139105	13374083	ENSG00000140396	8	70109762	70403805	ortholog_one2one	94.3912	94.2623	100	100.00	0.0278	0.3771	1
ENSMUSG00000026885	2	35751241	35979913	ENSG00000175764	9	121821928	122093606	ortholog_one2one	74.4154	67.625	100	100.00	0.1291	0.615	1
ENSMUSG00000061455	4	48124915	48186507	ENSG00000136874	9	99906633	99970341	ortholog_one2one	92.3588	92.053	100	100.00	0.045	0.4051	1
ENSMUSG00000109060	7	20593051	20599021												
ENSMUSG00000022676	16	14705852	14709385	ENSG00000019549	8	48917604	48921740	ortholog_one2one	95.1673	95.5224	50	100.00	0.021	0.4222	1
ENSMUSG00000059663	X	154339225	154343392												
ENSMUSG00000036372	19	10204014	10207824	ENSG00000134825	11	61768501	61792802	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000031487	8	27123364	27128680	ENSG00000104221	8	37843268	37849904	ortholog_one2one	83.0952	83.2936	100	97.67	0.0944	0.5685	1
ENSMUSG00000027006	2	80315466	80354043	ENSG00000077232	2	182716041	182794464	ortholog_one2one	90.29	90.29	100	100.00	0.0507	0.5283	1
ENSMUSG00000015090	2	25466709	25470046	ENSG00000107317	9	136975092	136981742	ortholog_one2many	71.9577	71.5789	75	100.00	0.1332	0.8605	1
ENSMUSG00000015090	2	25466709	25470046	ENSG00000284341	9	136977518	136985435	ortholog_one2many	71.9577	71.5789	75	100.00	0.1332	0.8605	1
ENSMUSG00000028287	4	39450295	39451776												
ENSMUSG00000042500	4	126489541	126533472	ENSG00000134698	1	35808172	35857890	ortholog_one2one	98.8386	98.8386	100	100.00	0.0056	0.3555	1
ENSMUSG00000059278	11	69395487	69396680	ENSG00000183011	17	7856685	7885238	ortholog_one2one	78.4	56.6474	100	99.76	0.1746	1.3391	1
ENSMUSG00000038507	6	39086410	39118349	ENSG00000059378	7	140023744	140063721	ortholog_one2one	78.7623	79.8859	100	100.00	0.1104	0.6901	1
ENSMUSG00000030450	7	56239760	56536518	ENSG00000104044	15	27754875	28099358	ortholog_one2one	78.7515	78.2816	75	100.00	0.1347	0.6332	1
ENSMUSG00000063063	6	76881637	77979699	ENSG00000066032	2	79185231	80648861	ortholog_one2one	99.8951	99.8951	25	99.08	0.0005	0.4755	1
ENSMUSG00000039084	11	94565047	94569127	ENSG00000136457	17	50464496	50468966	ortholog_one2one	93.0168	92.7577	75	100.00	0.035	1.0844	1
ENSMUSG00000044795	11	69391925	69395631	ENSG00000182224	17	7857746	7862282	ortholog_one2many	83.3333	83.3333	100	100.00	0.0916	0.6934	1
ENSMUSG00000061353	6	117168535	117181367	ENSG00000107562	10	44370165	44386493	ortholog_one2one	72.2689	61.4286	100	99.01	0.2191	0.9745	1
ENSMUSG00000024742	19	10199132	10204169	ENSG00000168496	11	61792637	61797244	ortholog_one2one	96.5789	96.5789	75	100.00	0.0167	0.5313	1
ENSMUSG00000030435	7	5062143	5079938	ENSG00000063244	19	55654146	55674715	ortholog_one2one	99.7895	99.7895	75	100.00	0.0009	0.5459	1
ENSMUSG00000068617	16	14906606	14981371	ENSG00000034239	8	48710789	48735311	ortholog_one2one	91.5094	91.9431	75	100.00	0.0421	0.4182	1
ENSMUSG00000056018	8	129067134	129183732	ENSG00000216937	10	32446140	32882874	ortholog_one2many	44.6194	34.9794	25	41.77	0.5152	0.8716	0
ENSMUSG00000031486	8	27085583	27123436	ENSG00000020181	8	37784191	37844896	ortholog_one2one	87.8743	87.7429	100	98.98	0.0584	0.8105	1
ENSMUSG00000021775	14	18204054	18239127	ENSG00000174738	3	23945260	23980618	ortholog_one2one	90.9722	90.5009	100	100.00	0.0406	0.4456	1
ENSMUSG00000045377	11	69396519	69398234	ENSG00000167874	17	7855065	7856099	ortholog_one2one	88.6792	88.6792	100	100.00	0.0625	0.7095	1
ENSMUSG00000112241	10	77606197	77641543												
ENSMUSG00000025877	13	55005985	55021385	ENSG00000160883	5	176880869	176899332	ortholog_one2one	85.5748	85.4821	100	99.88	0.0847	0.6338	1
ENSMUSG00000020265	10	77606097	77618331	ENSG00000184900	21	44805617	44818779	ortholog_one2one	80.531	64.539	75	80.08	0.0616	1.6193	1
ENSMUSG00000026185	1	72857932	72874884	ENSG00000115461	2	216672105	216695525	ortholog_one2one	93.3579	93.0147	100	100.00	0.0332	0.6014	1
ENSMUSG00000018417	1	51749765	51916071	ENSG00000128641	2	191245185	191425389	ortholog_one2one	97.8873	97.8873	100	100.00	0.0103	0.5375	1
ENSMUSG00000042599	6	39136623	39206789	ENSG00000006459	7	140084746	140177035	ortholog_one2one	90.2128	90.1169	100	99.37	0.05	0.2582	1
ENSMUSG00000078588	4	117866524	117872557	ENSG00000159214	1	43991359	43996528	ortholog_one2one	59.3284	51.7915	100	100.00	0.2648	0.5499	1
ENSMUSG00000034551	X	111569931	111697079	ENSG00000165259	X	84317874	84502479	ortholog_one2one	90.3179	90.5797	100	100.00	0.0436	0.3014	1
ENSMUSG00000055319	7	128744943	128784836	ENSG00000107651	10	119892711	119944658	ortholog_one2one	86.5731	86.4	100	100.00	0.0692	0.5463	1
ENSMUSG00000026307	1	91298338	91321075	ENSG00000132330	2	238060889	238099413	ortholog_one2one	79.6296	75.9382	100	100.00	0.1259	0.758	1
ENSMUSG00000110190	7	11514310	11519111												
ENSMUSG00000074480	3	88532395	88541396	ENSG00000254726	1	156072013	156081998	ortholog_one2one	96.7308	96.7308	100	100.00	0.0174	0.5274	1
ENSMUSG00000022243	15	11000721	11029233	ENSG00000164175	5	33944616	33984730	ortholog_one2one	81.8868	81.8868	100	100.00	0.1072	0.5322	1
ENSMUSG00000039178	5	53809606	53903965	ENSG00000109680	4	26576437	26755351	ortholog_one2one	97.3384	97.3384	100	97.60	0.0136	0.3371	1
ENSMUSG00000033904	7	118712552	118737024	ENSG00000103540	16	19523811	19553408	ortholog_one2one	73.1076	72.5296	100	100.00	0.1599	0.523	1
ENSMUSG00000025418	4	106483456	106492283	ENSG00000162399	1	54998193	55011784	ortholog_one2one	72.6384	69.6875	100	100.00	0.1785	1.0513	1
ENSMUSG00000026442	1	132564690	132741797	ENSG00000163531	1	204828651	205022822	ortholog_one2one	96.0484	96.0484	100	100.00	0.019	0.5769	1
ENSMUSG00000055971	11	73424609	73428477												
ENSMUSG00000045087	9	21242912	21248443	ENSG00000180739	19	10512742	10517931	ortholog_one2one	85	85.4271	100	100.00	0.0884	1.9098	1
ENSMUSG00000032058	9	50845301	50894229	ENSG00000137713	11	111726908	111766427	ortholog_one2one	89.1931	92.8036	100	100.00	0.0391	0.4334	1
ENSMUSG00000060735	15	11033717	11037991												
ENSMUSG00000029155	5	73651379	73679512	ENSG00000163071	4	52051331	52097292	ortholog_one2one	70.3911	70.2602	100	100.00	0.1846	0.6393	1
ENSMUSG00000025051	X	154482002	154484682												
ENSMUSG00000009293	10	77622275	77645993	ENSG00000184787	21	44768580	44802019	ortholog_one2one	100	100	50	94.53	0	0	1
ENSMUSG00000028542	4	117834506	117875198	ENSG00000196517	1	43991500	44031467	ortholog_one2one	95.7346	85.8357	100	100.00	0.0195	0.656	1
ENSMUSG00000023940	17	53674786	53689333	ENSG00000129810	3	20160593	20186292	ortholog_one2one	50.2901	46.3458	50	98.40	0.3922	0.6881	0
ENSMUSG00000031290	X	147470375	147554081	ENSG00000130224	X	115110616	115234072	ortholog_one2one	92.3674	93.3333	50	100.00	0.0313	0.3839	1
ENSMUSG00000096902	Y	72220863	72247118	ENSG00000139351	12	101728648	101739472	ortholog_one2many	28.8288	27.1186	50		0.7158	2.8492	0
