Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0031989	X	119141881	119242600	ENSGGOG00000011863	X	107560908	107641773	ortholog_one2one	95.3125	6.73289	100	100.00	0.0435	0.4168	0
MGP_PahariEiJ_G0030027	8	14886440	15599157	ENSGGOG00000000507	10	32320875	32853322	ortholog_one2one	88.3064	94.2341	75	51.31	0.007	0.3014	1
MGP_PahariEiJ_G0020940	18	53419787	53466225	ENSGGOG00000042739	2A	59627994	59679888	ortholog_one2one	99.0698	99.0698	100	44.02	0.0035	0.6134	1
MGP_PahariEiJ_G0016067	11	66472462	66903734	ENSGGOG00000016817	17	73471510	73810412	ortholog_one2one	83.2494	95.1079	25	57.50	0.0227	0.4837	0
MGP_PahariEiJ_G0024175	23	4159678	4234950	ENSGGOG00000008306	12	109239441	109344163	ortholog_one2one	87.8613	87.8613	100	99.93	0.0643	0.8672	1
MGP_PahariEiJ_G0027712	5	74403569	74469727	ENSGGOG00000012250	5	86015503	86086483	ortholog_one2one	95.1691	92.4883	75	50.46	0.025	0.4607	1
MGP_PahariEiJ_G0027198	4	139974141	140145293	ENSGGOG00000005452	1	77840113	78032808	ortholog_one2one	88.8235	89.881	100	88.60	0.0456	0.4765	1
MGP_PahariEiJ_G0019608	16	57455434	57490931	ENSGGOG00000016038	5	160652460	160687140	ortholog_one2one	72.0397	71.9847	100	99.99	0.1817	0.8468	1
MGP_PahariEiJ_G0026091	3	146758906	146762647	ENSGGOG00000004159	20	44208256	44213328	ortholog_one2one	59.6639	48.9655	100	100.00	0.3171	0.638	0
MGP_PahariEiJ_G0014089	1	117515888	117518742	ENSGGOG00000024890	11	64229464	64233541	ortholog_one2one	60.8392	74.7851	100		0.1658	0.9803	1
MGP_PahariEiJ_G0020992	19	1651231	1668826	ENSGGOG00000000490	19	54681017	54693849	ortholog_one2one	69.3277	70.8155	100	87.28	0.2157	1.1366	1
MGP_PahariEiJ_G0020153	17	53962722	54025164	ENSGGOG00000010110	22	33988618	34061289	ortholog_one2one	76.1605	79.9339	100	99.75	0.1049	0.6534	1
MGP_PahariEiJ_G0019345	16	25118298	27534498												
MGP_PahariEiJ_G0027408	5	37954139	37987579	ENSGGOG00000000209	2B	94010728	94061641	ortholog_one2one	63.8554	64.1129	50	97.03	0.2127	0.6329	1
MGP_PahariEiJ_G0025329	3	74030624	74036202												
MGP_PahariEiJ_G0013037	1	30578446	30744416	ENSGGOG00000001775	15	4125219	4314994	ortholog_one2one	81.1671	81.6544	100	62.96	0.1053	0.7496	1
MGP_PahariEiJ_G0015541	10	101527015	101530588	ENSGGOG00000010628	3	50728424	50730912	ortholog_one2one	97.2222	90.4393	75	100.00	0.0128	0.5555	1
MGP_PahariEiJ_G0029920	7	106881688	106891594												
MGP_PahariEiJ_G0020306	17	65692134	65733173	ENSGGOG00000006405	12	34139985	34165557	ortholog_one2one	91.4851	89.7087	100	99.56	0.0115	0.5516	1
MGP_PahariEiJ_G0018363	14	69432065	69440166	ENSGGOG00000023014	5	39670329	39675071	ortholog_one2one	86.5031	85.9756	100		0.0703	0.3207	1
MGP_PahariEiJ_G0016201	12	12630179	12633745												
MGP_PahariEiJ_G0028198	5	151718608	151736359	ENSGGOG00000001095	1	226553124	226579447	ortholog_one2many	50.4532	42.1717	75		0.3686	0.7049	0
MGP_PahariEiJ_G0014227	1	123771422	123776002	ENSGGOG00000015703	11	58947246	58951986	ortholog_one2one	83.2669	83.2669	100	100.00	0.0906	0.411	1
MGP_PahariEiJ_G0023629	21	22886788	23043956	ENSGGOG00000007973	6	35620747	35783170	ortholog_one2one	78.5055	82.1617	50	99.04	0.1077	0.7427	1
MGP_PahariEiJ_G0018334	14	68655870	68694755	ENSGGOG00000003375	5	40658261	40690909	ortholog_one2one	97.2504	89.4807	75		0.0144	0.4565	1
MGP_PahariEiJ_G0023757	21	41661111	41733521	ENSGGOG00000009083	6	141477750	141561343	ortholog_one2one	95.7286	95.7286	100	70.41	0.0227	0.3621	1
MGP_PahariEiJ_G0018542	14	82771474	82776795	ENSGGOG00000028603	5	7776795	7782258	ortholog_one2one	91.8919	79.6875	100		0.0385	0.3641	1
MGP_PahariEiJ_G0023342	21	2322578	2583976	ENSGGOG00000012728	6	160193635	160491558	ortholog_one2one	94.683	94.8771	75	80.90	0.0246	0.5151	1
MGP_PahariEiJ_G0023030	20	20033887	20061674	ENSGGOG00000042959	1	152203507	152208181	ortholog_one2many	74.8744	76.6067	0		0.0867	0.5114	0
MGP_PahariEiJ_G0023030	20	20033887	20061674	ENSGGOG00000005767	16	49405748	49432684	ortholog_one2many	93.9698	86.9767	50		0.0288	0.4641	0
MGP_PahariEiJ_G0023473	21	18703466	18714671	ENSGGOG00000005141	16	3099222	3111539	ortholog_one2one	85.102	73.6749	75	100.00	0.0871	0.6986	1
MGP_PahariEiJ_G0022453	2	124212356	124290534	ENSGGOG00000015942	3	4484266	4590569	ortholog_one2one	86.828	86.3636	100	100.00	0.0756	0.5671	1
MGP_PahariEiJ_G0031117	9	48049765	48050694	ENSGGOG00000039641	12	30550960	30551889	ortholog_one2many	88.8513	85.1133	75	100.00	0.0627	0.5499	1
MGP_PahariEiJ_G0015385	10	84185006	84230074	ENSGGOG00000011387	15	57527054	57574609	ortholog_one2one	68.2942	69.2966	50		0.1886	0.7925	0
MGP_PahariEiJ_G0021301	19	31746470	31781085	ENSGGOG00000010596	13	96394486	96453520	ortholog_one2one	88.7906	88.9217	100		0.0582	0.9685	1
MGP_PahariEiJ_G0012837	1	13984296	13986008												
MGP_PahariEiJ_G0029741	7	82155007	82160668	ENSGGOG00000010146	14	60788046	60796857	ortholog_one2one	92.0152	92.0152	100	100.00	0.0335	0.6056	1
MGP_PahariEiJ_G0022531	2	132788476	132801358	ENSGGOG00000016332	10	65690232	65705114	ortholog_one2one	72.2689	61.4286	100	66.31	0.217	1.0605	1
MGP_PahariEiJ_G0029603	7	68993926	68997205	ENSGGOG00000004643	14	44590275	44591348	ortholog_one2one	87.5354	88.0342	100		0.0562	0.6949	1
MGP_PahariEiJ_G0027949	5	126753883	126771418	ENSGGOG00000023414	1	161805155	161820904	ortholog_one2one	63.388	62.6181	100	94.01	0.2741	0.7198	1
MGP_PahariEiJ_G0024923	3	21962427	22050116	ENSGGOG00000001564	9	108674381	108780801	ortholog_one2one	95.8923	95.7633	100	98.59	0.011	0.425	1
MGP_PahariEiJ_G0023556	21	20416622	20422115												
MGP_PahariEiJ_G0014493	1	155939859	155953277	ENSGGOG00000004308	10	115180961	115193221	ortholog_one2one	96.2751	96.2751	100	100.00	0.0162	0.4382	1
MGP_PahariEiJ_G0012694	1	1755193	1764265	ENSGGOG00000002491	19	38423295	38433448	ortholog_one2one	81.5427	83.1461	100	10.41	0.1058	0.8213	1
MGP_PahariEiJ_G0028955	6	85413916	85419843	ENSGGOG00000026648	1	25984568	26006188	ortholog_one2one	85.906	73.5632	100	100.00	0.0814	0.9901	1
MGP_PahariEiJ_G0029126	6	95792310	95806801	ENSGGOG00000003689	1	12408503	12431516	ortholog_one2many	63.0102	60.688	100		0.2625	0.8123	1
MGP_PahariEiJ_G0017691	14	37068295	37087490	ENSGGOG00000014330	17	8033688	8047137	ortholog_one2one	84.358	84.5875	100	73.94	0.0844	0.7731	1
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000022566	5	106604998	106610986	ortholog_one2many	77.5051	85.553	0		0.0655	1.1169	0
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000014673	12	33249426	33278742	ortholog_one2many	88.3436	84.5401	100	34.27	0.0438	1.0839	1
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000022739	1	136166583	136169915	ortholog_one2many	79.7546	67.0103	0		0.0833	1.2406	0
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000014663	9	81394661	81396299	ortholog_one2many	77.5051	79.4549	0		0.0976	1.232	0
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000036343	11	119609163	119610603	ortholog_one2many	74.8466	79.9127	0		0.0973	1.1084	0
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000024779	10	8595381	8596332	ortholog_one2many	47.8528	78.2609	0		0.1023	1.0709	0
MGP_PahariEiJ_G0020332	17	66533777	66541061	ENSGGOG00000024442	2B	75707778	75709270	ortholog_one2many	72.5971	75.693	0		0.1063	1.0616	0
MGP_PahariEiJ_G0017158	13	77661962	77988971	ENSGGOG00000009224	4	82025570	82369682	ortholog_one2one	96.8007	96.2727	100	52.55	0.0163	0.5122	1
MGP_PahariEiJ_G0014463	1	153702393	153848216	ENSGGOG00000016011	10	112386197	112554565	ortholog_one2one	88.6997	86.6868	100	100.00	0.0602	0.7099	1
MGP_PahariEiJ_G0028204	5	152135999	152337533	ENSGGOG00000009605	1	206729566	207068100	ortholog_one2one	93.0938	95.562	50	41.82	0.0176	0.374	0
MGP_PahariEiJ_G0031352	9	81500376	81515459												
MGP_PahariEiJ_G0022291	2	100411432	100502859	ENSGGOG00000012408	2A	32748986	32861887	ortholog_one2one	88.4082	88.7034	100	22.34	0.0567	0.4677	1
MGP_PahariEiJ_G0017751	14	38050478	38054242	ENSGGOG00000001277	17	7047371	7049668	ortholog_one2one	88.1432	83.6518	100	100.00	0.0699	0.606	1
MGP_PahariEiJ_G0029462	7	34445927	34505089	ENSGGOG00000022223	7	16596005	16656667	ortholog_one2one	89.7826	98.568	100	20.72	0.0063	0.4648	1
MGP_PahariEiJ_G0013537	1	80604739	80650843	ENSGGOG00000014015	11	10324534	10380319	ortholog_one2one	94.1176	92.7835	100	99.95	0.0278	0.6412	1
MGP_PahariEiJ_G0030019	8	13093679	13284422	ENSGGOG00000008756	10	34714055	34909738	ortholog_one2one	98.7342	3.76448	100	50.13	0.0056	0.486	0
MGP_PahariEiJ_G0016351	12	25614273	25652771	ENSGGOG00000002921	3	197962094	198004981	ortholog_one2one	73.4411	72.6027	100	100.00	0.1007	0.546	1
MGP_PahariEiJ_G0026875	4	91177122	91263724	ENSGGOG00000022319	1	118085366	118175688	ortholog_one2one	49.5875	90.3759	100	26.24	0.0482	0.8721	0
MGP_PahariEiJ_G0017179	13	79689413	79707515	ENSGGOG00000003811	4	85237174	85257864	ortholog_one2one	82.0988	59.9099	100	96.65	0.1139	0.5068	1
MGP_PahariEiJ_G0022770	2	152027482	152138603	ENSGGOG00000011718	12	15014604	15122476	ortholog_one2one	84.9246	97.1264	100	100.00	0.0134	0.6399	1
MGP_PahariEiJ_G0020537	18	3894748	3907208												
MGP_PahariEiJ_G0014980	10	39443967	39451638	ENSGGOG00000008055	11	119072293	119080954	ortholog_one2one	86.9806	91.2791	100	100.00	0.0479	0.4635	1
MGP_PahariEiJ_G0027252	5	11801820	11866511	ENSGGOG00000007906	6	65377785	65446231	ortholog_one2one	79.3257	78.4314	25	68.27	0.1147	0.5436	0
MGP_PahariEiJ_G0026949	4	97122727	97172495	ENSGGOG00000013131	1	111578178	111626359	ortholog_one2one	96.8363	96.8363	100	70.97	0.0151	0.4943	1
MGP_PahariEiJ_G0027768	5	100112592	100148376	ENSGGOG00000003680	2B	2330499	2436323	ortholog_one2one	92.7481	93.8224	50	20.23	0.031	0.4961	0
MGP_PahariEiJ_G0018150	14	63475019	63482157	ENSGGOG00000011980	10	40447694	40448420	ortholog_one2many	72.0588	77.7778	0		0.1143	0.3145	0
MGP_PahariEiJ_G0018150	14	63475019	63482157	ENSGGOG00000041777	18	61012484	61012893	ortholog_one2many	76.4706	81.8898	0		0.0773	0.3178	0
MGP_PahariEiJ_G0021273	19	28726158	29118346	ENSGGOG00000017053	13	91661084	92244949	ortholog_one2one	74.4593	76.6296	100	92.99	0.1363	0.8488	1
MGP_PahariEiJ_G0016937	13	29313878	29422161	ENSGGOG00000015836	4	7947423	8059393	ortholog_one2one	90.5609	81.3268	75	53.32	0.0467	0.9385	1
MGP_PahariEiJ_G0024950	3	24038810	24039748												
MGP_PahariEiJ_G0024648	3	1940904	1992935	ENSGGOG00000000306	10	17933083	18004966	ortholog_one2one	89.5871	92.4074	100	63.83	0.0365	0.4018	1
MGP_PahariEiJ_G0021405	19	43815504	43827234	ENSGGOG00000017036	8	73215025	73243497	ortholog_one2one	79.3696	79.1429	75	87.57	0.1248	0.8941	1
MGP_PahariEiJ_G0030694	9	8138720	8249787	ENSGGOG00000008179	6	111023350	111149252	ortholog_one2one	73.4192	72.3183	100	57.69	0.165	0.7688	1
MGP_PahariEiJ_G0017961	14	47261609	47280440	ENSGGOG00000005182	5	52078964	52080310	ortholog_one2many	58.3908	56.6964	25	100.00	0.2662	0.6097	1
MGP_PahariEiJ_G0027670	5	69902535	69903625												
MGP_PahariEiJ_G0025788	3	115866096	115879973	ENSGGOG00000008592	20	5828359	5842142	ortholog_one2one	63.5015	63.1268	100	100.00	0.2491	0.7868	1
MGP_PahariEiJ_G0030472	8	59579892	59598345	ENSGGOG00000001215	8	23527874	23549551	ortholog_one2one	64.454	64.0426	100	95.90	0.2309	0.5213	1
MGP_PahariEiJ_G0025540	3	96884821	97258222	ENSGGOG00000001109	15	10638530	11058870	ortholog_one2one	74.9129	75.4386	100	33.83	0.1447	0.4501	1
MGP_PahariEiJ_G0015180	10	55630820	55651851	ENSGGOG00000024151	15	49510340	49515301	ortholog_one2one	79.8781	92.6887	100	11.77	0.0352	0.8186	1
MGP_PahariEiJ_G0031790	X	82773001	82797375	ENSGGOG00000000336	X	65763846	65782270	ortholog_one2one	59.2857	41.604	75	75.70	0.3113	0.5196	0
MGP_PahariEiJ_G0029152	6	99576083	99589168	ENSGGOG00000015360	1	10751565	10771638	ortholog_one2one	80.8759	80.758	100	93.29	0.1185	0.5442	1
MGP_PahariEiJ_G0026856	4	88496479	88695458	ENSGGOG00000006415	1	121153079	121187215	ortholog_one2one	85.9929	88.9908	100	59.67	0.0514	0.7191	1
MGP_PahariEiJ_G0026452	4	51395057	51400692	ENSGGOG00000015388	3	152776514	152781682	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_PahariEiJ_G0015750	11	304605	320452	ENSGGOG00000027143	19	52681381	52700960	ortholog_one2many	37.5367	13.1959	0		0.6101	1.9487	0
MGP_PahariEiJ_G0028296	5	164923564	164962068	ENSGGOG00000006217	1	189585138	189611092	ortholog_one2one	86.9393	87.1693	100	89.17	0.0676	0.6233	1
MGP_PahariEiJ_G0030973	9	44551149	44565749	ENSGGOG00000011251	19	850214	870549	ortholog_one2one	78.1028	76.4757	100		0.1244	1.6714	1
MGP_PahariEiJ_G0020076	17	47440163	47445406	ENSGGOG00000036616	22	25451354	25452952	ortholog_one2one	41.604	75.4545	100	61.88	0.1532	1.2239	0
MGP_PahariEiJ_G0030174	8	37590030	37602259	ENSGGOG00000005725	14	37637561	37660918	ortholog_one2one	90.0474	89.6226	75	100.00	0.0485	0.3992	1
MGP_PahariEiJ_G0028983	6	86917666	86922046	ENSGGOG00000004333	1	23817043	23822001	ortholog_one2one	93.9481	93.6782	100		0.0289	0.6239	1
MGP_PahariEiJ_G0024642	3	1009788	1200552	ENSGGOG00000028048	10	16876225	17107344	ortholog_one2one	96.7509	96.7509	100	13.95	0.0129	0.6008	1
MGP_PahariEiJ_G0016179	12	9900306	9936051	ENSGGOG00000007008	16	15729041	15734019	ortholog_one2one	52.0619	79.5276	25		0.1116	0.9965	0
MGP_PahariEiJ_G0019150	15	70817846	70829143	ENSGGOG00000010098	18	43142561	43165008	ortholog_one2one	84.8921	84.8921	75	100.00	0.0896	0.5009	1
MGP_PahariEiJ_G0021839	2	27114598	27158883	ENSGGOG00000006509	7	82607213	82661341	ortholog_one2one	92.4883	92.4883	100	35.50	0.0347	0.8727	1
MGP_PahariEiJ_G0015537	10	101460534	101462190	ENSGGOG00000012198	3	50812375	50814189	ortholog_one2one	81.2057	79.7909	100		0.1095	0.497	1
MGP_PahariEiJ_G0028191	5	150506587	150510015	ENSGGOG00000028397	1	224786489	224796688	ortholog_one2one	78.6325	70.7692	100		0.1242	0.6935	1
MGP_PahariEiJ_G0018121	14	62071482	62086038	ENSGGOG00000011942	5	33037173	33054217	ortholog_one2one	93.1792	93.1792	100	12.76	0.0348	0.5184	1
MGP_PahariEiJ_G0013756	1	97998942	98024245	ENSGGOG00000011503	10	134688274	134714933	ortholog_one2one	83.7979	84.0909	100		0.0818	0.4431	1
MGP_PahariEiJ_G0015586	10	102525983	102550778	ENSGGOG00000006231	3	49370507	49395474	ortholog_one2one	87.1287	86.5574	100	50.96	0.0732	0.5017	1
MGP_PahariEiJ_G0022152	2	73013166	73088764	ENSGGOG00000005723	7	29952201	30027062	ortholog_one2one	79.0795	78.2609	100	100.00	0.1243	0.6156	1
MGP_PahariEiJ_G0016125	12	1259648	1260671	ENSGGOG00000041914	16	4951939	4959593	ortholog_one2one	71.2644	45.9259	100		0.1487	2.4574	0
MGP_PahariEiJ_G0018958	15	37123218	37182193	ENSGGOG00000004103	5	129683290	129752045	ortholog_one2one	89.7284	89.8046	100	100.00	0.0539	0.576	1
MGP_PahariEiJ_G0030871	9	40597566	40620097	ENSGGOG00000034931	22	7158344	7209967	ortholog_one2one	92.4675	94.4297	100		0.0037	0.6891	1
MGP_PahariEiJ_G0028375	6	10679211	10732986	ENSGGOG00000004204	9	91198843	91288223	ortholog_one2one	81.2923	81.2312	100	88.82	0.1101	0.4536	1
MGP_PahariEiJ_G0016500	12	44756196	44757500	ENSGGOG00000024323	3	108747013	108747999	ortholog_one2one	63.2219	63.4146	100		0.2399	0.5607	1
MGP_PahariEiJ_G0031294	9	65390394	65426238	ENSGGOG00000012645	12	76315470	76359725	ortholog_one2one	78.7778	77.8266	75	100.00	0.1248	0.6399	1
MGP_PahariEiJ_G0021538	19	75740301	75782929	ENSGGOG00000025735	4	182772574	182794696	ortholog_one2many	88.9976	88.9976	25	53.01	0.0561	0.5127	0
MGP_PahariEiJ_G0021538	19	75740301	75782929	ENSGGOG00000024258	4	182753222	182819151	ortholog_one2many	88.9976	88.9976	75	19.83	0.0561	0.5127	1
MGP_PahariEiJ_G0029972	8	6027732	6115470	ENSGGOG00000012900	3	64961546	65052100	ortholog_one2one	79.6785	79.6785	75	72.39	0.078	0.3647	1
MGP_PahariEiJ_G0021942	2	49938875	49994514	ENSGGOG00000000677	7	129450006	129515025	ortholog_one2one	96.1276	95.4751	100	77.58	0.0173	0.4029	1
MGP_PahariEiJ_G0023365	21	4215606	4251239	ENSGGOG00000001671	6	162978171	163013702	ortholog_one2one	78.5971	79.1667	100	68.74	0.1122	0.7752	1
MGP_PahariEiJ_G0015106	10	49920472	49947112	ENSGGOG00000006540	15	57338452	57366711	ortholog_one2one	90.5747	84.188	100	98.88	0.0526	0.692	1
MGP_PahariEiJ_G0024838	3	17373838	17401064	ENSGGOG00000012363	9	112200102	112242597	ortholog_one2one	95.8225	95.8225	100	100.00	0.0182	0.9248	1
MGP_PahariEiJ_G0026583	4	78298048	78314654	ENSGGOG00000013819	1	135904010	135970838	ortholog_one2one	85.7322	86.0553	75	76.73	0.0768	0.6354	1
MGP_PahariEiJ_G0013005	1	20762313	20763346												
MGP_PahariEiJ_G0024957	3	24169714	24170654	ENSGGOG00000022170	9	105858238	105859176	ortholog_one2many	78.8462	78.8462	100	100.00	0.1279	0.7763	1
MGP_PahariEiJ_G0013994	1	115593039	115596194	ENSGGOG00000009981	11	66632083	66635839	ortholog_one2one	100	100	100		0	0	1
MGP_PahariEiJ_G0031821	X	87299076	87302929	ENSGGOG00000014674	X	70860546	70864770	ortholog_one2many	70.7317	70.7317	100	100.00	0.1765	0.4157	1
MGP_PahariEiJ_G0013297	1	72899516	72918536	ENSGGOG00000027132	11	70953708	70965110	ortholog_one2many	25.9259	73.9437	50	78.93	0.2278	0.6829	0
MGP_PahariEiJ_G0025531	3	95858601	95952291	ENSGGOG00000001061	15	12113178	12222772	ortholog_one2many	98	98	75	88.61	0.0096	0.4183	1
MGP_PahariEiJ_G0028383	6	11501784	11836750	ENSGGOG00000010137	9	92483783	92602698	ortholog_one2many	68.5613	81.1777	100	92.39	0.1044	0.6475	1
MGP_PahariEiJ_G0025779	3	115054864	115060236	ENSGGOG00000041952	20	4588835	4589365	ortholog_one2many	72.6257	73.8636	100	100.00	0.1341	1.1294	1
MGP_PahariEiJ_G0020387	18	181689	199992	ENSGGOG00000013427	19	15161397	15184694	ortholog_one2one	78.9244	78.4682	100	100.00	0.1165	0.613	1
MGP_PahariEiJ_G0030065	8	21305483	21338731	ENSGGOG00000001470	3	54915168	54944929	ortholog_one2one	82.1369	82.8283	100	51.14	0.0907	0.8656	1
MGP_PahariEiJ_G0027897	5	112477061	112494002	ENSGGOG00000008562	1	178096886	178114389	ortholog_one2one	83.0508	79.0323	75	82.50	0.0845	1.6437	1
MGP_PahariEiJ_G0013988	1	115541411	115547900	ENSGGOG00000010019	11	66685151	66686563	ortholog_one2one	70.4591	75.1064	100	30.45	0.1594	1.0854	1
MGP_PahariEiJ_G0025998	3	138523440	138525252	ENSGGOG00000040112	CABD030166995.1	1919	3269	ortholog_one2one	100	100	25		0	0	0
MGP_PahariEiJ_G0030943	9	44146229	44168181	ENSGGOG00000041711	19	196579	218906	ortholog_one2one	66.4921	73.5521	100	100.00	0.1655	1.409	1
MGP_PahariEiJ_G0019328	16	24864773	24865759												
MGP_PahariEiJ_G0019028	15	51851761	51923583	ENSGGOG00000015965	5	111374141	111469214	ortholog_one2one	78.7124	89.1156	100	96.84	0.0376	0.367	1
MGP_PahariEiJ_G0026055	3	145399312	145400145												
MGP_PahariEiJ_G0018351	14	68933477	68941288	ENSGGOG00000008878	5	40361785	40370210	ortholog_one2one	87.1921	89.8477	100	100.00	0.0474	0.8055	1
MGP_PahariEiJ_G0031265	9	59908572	59994147	ENSGGOG00000027402	12	69388462	69504545	ortholog_one2one	99.0741	97.2727	100	100.00	0.0034	0.2228	1
MGP_PahariEiJ_G0023776	21	43869531	43871289												
MGP_PahariEiJ_G0030735	9	19060812	19171485	ENSGGOG00000003828	6	120787247	120978713	ortholog_one2one	83.3747	83.1683	100	100.00	0.0915	0.5449	1
MGP_PahariEiJ_G0020019	17	44661799	44682157	ENSGGOG00000008309	22	22054261	22077136	ortholog_one2one	94.4785	83.8095	100	100.00	0.0312	0.5038	1
MGP_PahariEiJ_G0023154	20	33437151	33456350												
MGP_PahariEiJ_G0015807	11	7657702	7722853	ENSGGOG00000036919	1	137246233	137248353	ortholog_one2many	81.0642	85.0575	0		0.0766	0.368	0
MGP_PahariEiJ_G0015807	11	7657702	7722853	ENSGGOG00000000216	5	78801864	78871966	ortholog_one2many	80.7512	88.9655	100	78.53	0.0552	0.3349	1
MGP_PahariEiJ_G0013804	1	104826131	104829287												
MGP_PahariEiJ_G0027483	5	51214958	51264093	ENSGGOG00000014815	2B	109601666	109672364	ortholog_one2one	74.2857	70.8595	75	81.24	0.1572	0.5638	1
MGP_PahariEiJ_G0018847	15	30812815	30817981												
MGP_PahariEiJ_G0025818	3	125715300	125718558	ENSGGOG00000015413	20	16936667	16939890	ortholog_one2one	85.1562	85.1562	100	100.00	0.0834	0.7244	1
MGP_PahariEiJ_G0020524	18	3603494	3609782	ENSGGOG00000014239	6	31569689	31575642	ortholog_one2one	98.7041	98.9177	100	98.56	0.005	0.4469	1
MGP_PahariEiJ_G0019549	16	49376170	49528832	ENSGGOG00000016328	6	17894445	18076022	ortholog_one2one	89.7059	89.5178	100	65.88	0.0569	0.6157	1
MGP_PahariEiJ_G0022143	2	70939324	70944220	ENSGGOG00000016143	7	27297150	27302028	ortholog_one2one	92.2705	93.6274	100	100.00	0.0282	0.5932	1
MGP_PahariEiJ_G0021705	2	431438	441555	ENSGGOG00000041453	7	85616520	85626367	ortholog_one2many	63.6804	71.6621	100		0.1815	0.6398	1
MGP_PahariEiJ_G0021705	2	431438	441555	ENSGGOG00000028480	4	138602624	138603888	ortholog_one2many	55.4479	65.0568	0		0.2299	0.7975	0
MGP_PahariEiJ_G0020356	17	67053281	67054378	ENSGGOG00000012647	12	32666921	32667707	ortholog_one2one	61.4035	61.9469	100	100.00	0.255	0.5517	1
MGP_PahariEiJ_G0018276	14	67302245	67303297												
MGP_PahariEiJ_G0019556	16	49965601	49987671	ENSGGOG00000012846	6	18748449	18788823	ortholog_one2one	90.2116	90.9333	75	100.00	0.0446	0.6015	1
MGP_PahariEiJ_G0023067	20	28682701	28688934	ENSGGOG00000011883	16	58244841	58250555	ortholog_one2one	62.2581	76.8924	100	100.00	0.1312	1.0294	1
MGP_PahariEiJ_G0019478	16	36910641	36921203	ENSGGOG00000016546	6	2858114	2882214	ortholog_one2many	57.8667	54.9367	50		0.2993	0.8058	0
MGP_PahariEiJ_G0013856	1	110109035	110124434	ENSGGOG00000002962	10	148470889	148481694	ortholog_one2one	66.7343	76.5116	75		0.1448	0.8031	1
MGP_PahariEiJ_G0023760	21	41992126	42147551	ENSGGOG00000004666	6	140949512	140969732	ortholog_one2one	53.1407	71.4527	25		0.176	0.4925	0
MGP_PahariEiJ_G0022407	2	108904019	109003363	ENSGGOG00000001365	3	15090938	15213491	ortholog_one2one	59.7094	70.0775	100	93.89	0.1801	1.0897	1
MGP_PahariEiJ_G0026493	4	59200277	59568125	ENSGGOG00000042322	3	160650463	161073337	ortholog_one2one	90.7186	90.7186	100	30.69	0.0447	0.6345	1
MGP_PahariEiJ_G0026215	3	162318737	162324188	ENSGGOG00000005634	20	61158221	61164977	ortholog_one2one	98.7903	98.7903	100	100.00	0.0058	0.399	1
MGP_PahariEiJ_G0024044	22	47485333	47494534	ENSGGOG00000002916	9	14849398	14856372	ortholog_one2one	94.6237	94.6237	100	100.00	0.028	0.4341	1
MGP_PahariEiJ_G0027804	5	105536213	105561596	ENSGGOG00000015253	1	186244243	186274266	ortholog_one2one	83.4031	83.5196	75	99.90	0.0853	0.9193	1
MGP_PahariEiJ_G0016754	13	7386000	7432316	ENSGGOG00000034878	2A	45372571	45432884	ortholog_one2one	97.9458	97.9458	100	65.51	0.0095	0.4877	1
MGP_PahariEiJ_G0025570	3	102307755	102331541	ENSGGOG00000039720	15	18414966	18431274	ortholog_one2one	80.1814	84.4475	100		0.0928	0.4969	1
MGP_PahariEiJ_G0017903	14	44622743	44637454	ENSGGOG00000008620	5	53151126	53168927	ortholog_one2one	72.4138	72.1374	100	79.14	0.1943	0.4771	1
MGP_PahariEiJ_G0029944	7	111437247	111740452	ENSGGOG00000004748	7	21557737	21917708	ortholog_one2one	84.6137	83.1341	100	54.09	0.0882	0.5709	1
MGP_PahariEiJ_G0026927	4	95673959	95687694	ENSGGOG00000005204	1	112877141	112890435	ortholog_one2one	49.9368	58.2596	100		0.2568	0.551	0
MGP_PahariEiJ_G0019205	16	1845259	1872239	ENSGGOG00000003806	10	13552642	13583701	ortholog_one2many	81.3775	99.3769	75	87.22	0.0029	0.461	1
MGP_PahariEiJ_G0019205	16	1845259	1872239	ENSGGOG00000044011	2B	92403255	92408973	ortholog_one2many	82.398	86.1333	0		0.0798	0.5941	0
MGP_PahariEiJ_G0016070	11	70131035	70182249	ENSGGOG00000040563	17	78260781	78263804	ortholog_one2one	65.4867	63.5193	50	100.00	0.2221	1.1388	1
MGP_PahariEiJ_G0028445	6	24976909	24979263												
