Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0013542	1	80907272	80919391	ENSMMUG00000011436	14	55662373	55675202	ortholog_one2one	94.5916	98.6191	100		0.0064	0.1939	1
MGP_PahariEiJ_G0014291	1	128445758	128612655	ENSMMUG00000019761	15	93661367	93877939	ortholog_one2one	97.7465	97.7465	100	26.33	0.0116	0.5063	1
MGP_PahariEiJ_G0018704	15	272922	278909	ENSMMUG00000000567	9	28794469	28800629	ortholog_one2one	92.6923	92.6923	0	100.00	0.0296	0.6213	1
MGP_PahariEiJ_G0022646	2	141622255	141625124	ENSMMUG00000022887	11	5218180	5219997	ortholog_one2one	87.3754	86.9421	100	100.00	0.0642	0.9367	1
MGP_PahariEiJ_G0017221	13	87365226	87472002	ENSMMUG00000019859	5	53447938	53526631	ortholog_one2one	43.5696	97.076	50	69.13	0.0137	0.4439	0
MGP_PahariEiJ_G0027134	4	126231287	126399006	ENSMMUG00000011702	5	97095413	97278338	ortholog_one2one	90.4059	91.4179	75	70.92	0.0656	0.4848	1
MGP_PahariEiJ_G0024980	3	25938329	25960695	ENSMMUG00000014111	15	14542429	14569143	ortholog_one2one	93.0736	93.2755	100	66.77	0.0316	0.9061	1
MGP_PahariEiJ_G0019867	17	38221954	38303827	ENSMMUG00000008045	8	139757574	139817236	ortholog_one2one	98.3721	95.3777	100	54.15	0.0083	0.6037	1
MGP_PahariEiJ_G0025714	3	111307709	111348395	ENSMMUG00000018423	13	106231219	106270939	ortholog_one2one	77.551	88.3721	100	68.84	0.0556	0.2357	1
MGP_PahariEiJ_G0026677	4	80758482	80834769	ENSMMUG00000002696	1	128403878	128426289	ortholog_one2one	98.6509	98.6509	100		0.0063	0.2562	1
MGP_PahariEiJ_G0015567	10	102061723	102079397	ENSMMUG00000006130	2	93372387	93390073	ortholog_one2one	87.8728	89.6552	100	100.00	0.0579	0.7348	1
MGP_PahariEiJ_G0023447	21	16571822	16586673												
MGP_PahariEiJ_G0020587	18	5996827	5997819												
MGP_PahariEiJ_G0020395	18	525202	542495	ENSMMUG00000043026	19	15874277	15886266	ortholog_many2many	53.4483	75	25		0.1549	0.9107	0
MGP_PahariEiJ_G0020395	18	525202	542495	ENSMMUG00000038412	19	15658495	15688519	ortholog_many2many	73.1801	73.4615	50		0.1638	0.8607	0
MGP_PahariEiJ_G0029642	7	74272777	74284363	ENSMMUG00000021327	7	129749755	129760873	ortholog_one2one	89.8936	89.8936	100	100.00	0.0509	0.4483	1
MGP_PahariEiJ_G0017175	13	79531901	79533685	ENSMMUG00000008367	5	60629651	60631038	ortholog_one2many	61.4583	52.6786	50		0.2738	0.87	0
MGP_PahariEiJ_G0024966	3	24505096	24506025												
MGP_PahariEiJ_G0022174	2	75397680	75445573	ENSMMUG00000011694	3	75079072	75130739	ortholog_one2one	93.6842	87.1126	50	49.62	0.0327	0.5309	0
MGP_PahariEiJ_G0028784	6	75926033	75930700	ENSMMUG00000005372	1	37007617	37012659	ortholog_one2one	83.5714	62.4	100	100.00	0.088	0.5218	1
MGP_PahariEiJ_G0014740	10	16862018	16864841	ENSMMUG00000012041	19	10870226	10874066	ortholog_one2one	94.2731	94.2731	100	100.00	0.0254	1.2243	1
MGP_PahariEiJ_G0026742	4	83498894	83522470	ENSMMUG00000012805	1	126906149	126916402	ortholog_one2one	29.3144	4.18777	50		0.835	1.7781	0
MGP_PahariEiJ_G0023700	21	28974472	29067238	ENSMMUG00000023265	4	114897864	115021523	ortholog_one2one	58.284	55.244	100	77.94	0.3149	1.1388	1
MGP_PahariEiJ_G0020195	17	58039193	58053655	ENSMMUG00000017319	11	40252600	40268304	ortholog_one2one	76.9585	94.8864	50	94.53	0.0249	0.5031	1
MGP_PahariEiJ_G0017322	14	1404635	1467526	ENSMMUG00000043362	6	170465258	170557523	ortholog_one2one	95.2991	95.2991	75		0.0222	0.5145	1
MGP_PahariEiJ_G0018805	15	27200514	27284076	ENSMMUG00000004177	12	2980603	3085444	ortholog_one2one	81.2652	63.1679	100	100.00	0.0978	0.8719	1
MGP_PahariEiJ_G0024563	23	34000588	34052300	ENSMMUG00000030422	3	40780545	40826047	ortholog_one2one	70.3661	70.6085	75		0.1854	1.0131	1
MGP_PahariEiJ_G0021043	19	3956735	3963622												
MGP_PahariEiJ_G0026726	4	83080893	83095428												
MGP_PahariEiJ_G0015571	10	102265676	102291573	ENSMMUG00000014730	2	93737631	93761748	ortholog_one2one	91.9643	86.7368	100	98.94	0.0155	0.3778	1
MGP_PahariEiJ_G0027336	5	23592164	23608715	ENSMMUG00000039436	13	100770158	100784689	ortholog_one2one	86.6379	86.6379	100	100.00	0.0714	0.4606	1
MGP_PahariEiJ_G0028225	5	153709437	153711256												
MGP_PahariEiJ_G0019153	15	70953067	71047292	ENSMMUG00000003562	18	34742097	34895362	ortholog_one2one	84.5215	83.3075	75	100.00	0.0896	0.5166	1
MGP_PahariEiJ_G0016130	12	1397790	1438962	ENSMMUG00000018047	20	4968878	5032104	ortholog_one2one	87.5	87.5	100	46.08	0.0674	0.979	1
MGP_PahariEiJ_G0023420	21	13232245	13240628	ENSMMUG00000013049	19	46975396	46981744	ortholog_one2one	71.9008	74.1477	100	19.33			1
MGP_PahariEiJ_G0013089	1	47835909	48687224	ENSMMUG00000008495	7	64066655	64649140	ortholog_one2one	73.7237	47.1662	100	58.02	0.1718	0.6163	0
MGP_PahariEiJ_G0019771	17	6972474	6979294												
MGP_PahariEiJ_G0020845	18	37797005	37797591												
MGP_PahariEiJ_G0029852	7	101526438	101527442												
MGP_PahariEiJ_G0022860	20	5124801	5141463	ENSMMUG00000044429	5	143936813	143975787	ortholog_one2one	26.3473	27.1605	100		0.9768	4.07	0
MGP_PahariEiJ_G0028231	5	154430381	154437554	ENSMMUG00000002400	1	142238754	142250615	ortholog_one2many	85.4489	85.4489	25		0.0853	0.6297	0
MGP_PahariEiJ_G0025367	3	75268698	75296081	ENSMMUG00000044951	JSUE03288709.1	1808	2728	ortholog_many2many	76.4706	76.4706	25		0.142	0.5764	0
MGP_PahariEiJ_G0025367	3	75268698	75296081	ENSMMUG00000039476	JSUE03100431.1	432	1352	ortholog_many2many	76.1438	76.1438	0		0.1444	0.5827	0
MGP_PahariEiJ_G0023175	20	34809396	34881237	ENSMMUG00000023471	20	59143196	59261871	ortholog_one2one	94.1591	95.9959	100	18.03	0.0203	0.5878	1
MGP_PahariEiJ_G0026344	4	24661134	25248704	ENSMMUG00000002242	2	124178272	124776823	ortholog_one2one	93.038	83.6585	50	90.68	0.0337	0.3432	1
MGP_PahariEiJ_G0018439	14	73401301	73467353	ENSMMUG00000016751	16	57230085	57302381	ortholog_one2one	96.8051	92.2374	50	76.95	0.0147	0.4124	1
MGP_PahariEiJ_G0026337	4	22685564	22715176	ENSMMUG00000043637	2	121971305	121984632	ortholog_one2one	73.822	69.4581	100	100.00	0.1909	0.6296	1
MGP_PahariEiJ_G0017799	14	40018800	40021226	ENSMMUG00000048886	16	6602519	6605020	ortholog_one2one	82.1138	82.1138	100		0.1119	0.4368	1
MGP_PahariEiJ_G0028343	6	3601615	3863338	ENSMMUG00000001827	15	38260690	38552484	ortholog_one2one	95.1128	77.8462	100	22.44	0.0234	0.3897	1
MGP_PahariEiJ_G0019334	16	25016439	25017415												
MGP_PahariEiJ_G0030899	9	42314493	42336278	ENSMMUG00000045077	3	1912697	1948854	ortholog_one2one	100	100	50	48.87	0	0	0
MGP_PahariEiJ_G0015890	11	28269421	28291865	ENSMMUG00000019997	6	71328894	71355351	ortholog_one2one	73.8722	70.6835	100	100.00			1
MGP_PahariEiJ_G0026420	4	44797229	45210634	ENSMMUG00000021998	5	139734127	140167537	ortholog_one2one	85.1459	84.9956	50	93.96	0.0691	0.5522	1
MGP_PahariEiJ_G0020905	18	48879818	48889455	ENSMMUG00000020074	13	42677749	42687189	ortholog_one2one	83.7398	88.7931	75	75.54	0.0606	0.5671	1
MGP_PahariEiJ_G0020653	18	13800692	13839246	ENSMMUG00000015193	4	44589788	44643333	ortholog_one2one	88.0399	88.0399	100	43.97	0.0637	0.4534	1
MGP_PahariEiJ_G0025294	3	72927102	72928034	ENSMMUG00000016155	14	17244536	17247280	ortholog_one2many	77.7419	63.9257	75		0.1418	0.9207	1
MGP_PahariEiJ_G0017102	13	67218198	67234160	ENSMMUG00000016366	5	78153830	78203359	ortholog_one2one	95.5294	90.2222	100		0.0207	0.5779	1
MGP_PahariEiJ_G0026778	4	85442701	85455028												
MGP_PahariEiJ_G0022263	2	99184698	99237616	ENSMMUG00000048322	13	76556889	76588938	ortholog_one2one	83.3333	85.5263	100	95.69	0.0638	0.9456	1
MGP_PahariEiJ_G0017369	14	13140805	13531677	ENSMMUG00000021696	6	156864098	157273610	ortholog_one2one	99.8311	100	75	100.00	0	0	1
MGP_PahariEiJ_G0025725	3	112252429	112282708												
MGP_PahariEiJ_G0022221	2	89306658	89310843	ENSMMUG00000003524	13	89337846	89342924	ortholog_one2one	49.3976	44.5652	100		0.3636	0.9814	0
MGP_PahariEiJ_G0012795	1	4041379	4068018	ENSMMUG00000001538	19	30906691	30940799	ortholog_one2one	92.2545	81.941	100	55.27	0.0376	0.9005	1
MGP_PahariEiJ_G0020541	18	3955502	3958509												
MGP_PahariEiJ_G0023985	22	38888233	39242062	ENSMMUG00000009736	4	88060120	88352717	ortholog_one2one	89.6305	89.3112	100	56.74	0.0523	0.4826	1
MGP_PahariEiJ_G0016447	12	33538260	33572332	ENSMMUG00000012010	2	40589616	40624087	ortholog_one2one	95.679	93.75	100	96.23	0.023	0.364	1
MGP_PahariEiJ_G0014508	1	156936912	157018120												
MGP_PahariEiJ_G0024916	3	20507603	20539638	ENSMMUG00000012161	15	11807889	11845891	ortholog_one2one	95.7404	95.7404	75	100.00	0.0199	0.7765	1
MGP_PahariEiJ_G0024058	22	47542718	47543311												
MGP_PahariEiJ_G0012896	1	17376734	17378030												
MGP_PahariEiJ_G0023124	20	30285173	30295694	ENSMMUG00000039602	X	44718598	44720737	ortholog_one2many	69.606	72.6027	0		0.1532	0.3252	0
MGP_PahariEiJ_G0023124	20	30285173	30295694	ENSMMUG00000010925	20	53544833	53559616	ortholog_one2many	84.4278	86.2069	100	78.58	0.0762	0.2767	1
MGP_PahariEiJ_G0030361	8	47967276	48038699	ENSMMUG00000030812	17	537067	662973	ortholog_one2one	90.1163	96.124	100	46.43	0.0186	0.3161	1
MGP_PahariEiJ_G0013025	1	24483843	24487791												
MGP_PahariEiJ_G0021755	2	15946085	16061109	ENSMMUG00000006696	3	117184479	117377744	ortholog_one2one	75.6895	77.5916	75	26.22	0.1433	0.7699	1
MGP_PahariEiJ_G0021784	2	18995648	19013192	ENSMMUG00000020456	3	177280782	177302147	ortholog_one2one	94.4939	94.2649	100	37.37	0.0293	0.6679	1
MGP_PahariEiJ_G0028932	6	84639750	84719989	ENSMMUG00000012697	1	25530102	25616623	ortholog_one2one	95.0348	95.4088	75	82.70	0.0226	0.2464	1
MGP_PahariEiJ_G0013801	1	104103130	104606603	ENSMMUG00000018547	9	122916340	123531376	ortholog_one2one	96.3003	95.228	100	92.50	0.0174	0.7526	1
MGP_PahariEiJ_G0020492	18	2986370	2989826	ENSMMUG00000015694	4	32592462	32594514	ortholog_one2one	61.157	68.2028	75		0.2026	0.899	1
MGP_PahariEiJ_G0018397	14	70351057	70369956	ENSMMUG00000013113	16	50811197	50834445	ortholog_one2one	71.223	69.6366	100	100.00	0.1722	0.7491	1
MGP_PahariEiJ_G0013418	1	75151835	75152785												
MGP_PahariEiJ_G0014433	1	152252979	152270072	ENSMMUG00000016689	9	91504478	91522088	ortholog_one2one	95.7784	94.7781	100	72.36	0.0253	0.4887	1
MGP_PahariEiJ_G0030671	9	6486250	6508612	ENSMMUG00000042376	10	28359698	28361229	ortholog_one2many	73.2601	69.4444	0		0.1134	0.5869	0
MGP_PahariEiJ_G0030671	9	6486250	6508612	ENSMMUG00000021532	4	156928281	156971376	ortholog_one2many	93.0403	83.0065	75	70.26	0.0376	0.415	1
MGP_PahariEiJ_G0014056	1	116962980	116966191	ENSMMUG00000038363	14	8664277	8667629	ortholog_one2one	77.968	77.7904	100	99.09	0.139	0.7066	1
MGP_PahariEiJ_G0017200	13	81244759	81535272	ENSMMUG00000020919	5	57771208	57841260	ortholog_one2one	67.3727	68.3726	100	54.10	0.1991	0.7448	1
MGP_PahariEiJ_G0017069	13	63247144	63304857												
MGP_PahariEiJ_G0023356	21	3906807	3933209												
MGP_PahariEiJ_G0030887	9	41281596	41309693	ENSMMUG00000022317	3	637046	659388	ortholog_one2one	90.2629	90.9715	100		0.0485	0.8593	1
MGP_PahariEiJ_G0020826	18	33133374	33157814	ENSMMUG00000045294	18	425853	454525	ortholog_one2one	63.4483	98.9247	25		0.0049	0.6323	0
MGP_PahariEiJ_G0029728	7	80843059	80864122	ENSMMUG00000003834	7	137920294	137944642	ortholog_one2one	96	96	100	68.40	0.0214	0.4847	1
MGP_PahariEiJ_G0014082	1	117458431	117464219	ENSMMUG00000018773	14	9318905	9323304	ortholog_one2one	79.1866	84.6547	100	100.00	0.088	0.6482	1
MGP_PahariEiJ_G0018690	14	88452425	88484538	ENSMMUG00000029768	16	76564965	76627657	ortholog_one2one	90.681	90.0356	100		0.0442	0.9701	1
MGP_PahariEiJ_G0019461	16	34991872	34994826												
MGP_PahariEiJ_G0022669	2	143498375	143511757	ENSMMUG00000019385	11	2985584	3009266	ortholog_one2one	81.9974	78.2936	100	93.11	0.1089	0.5743	1
MGP_PahariEiJ_G0027822	5	106600149	106635147	ENSMMUG00000010480	1	161306063	161351500	ortholog_one2one	94.4759	93.9437	100	100.00	0.0229	0.7674	1
MGP_PahariEiJ_G0020580	18	5443796	5451149												
MGP_PahariEiJ_G0019802	17	20671710	20680293	ENSMMUG00000005631	8	118611935	118620213	ortholog_one2one	82.0513	80.6723	100	99.24	0.0961	0.6387	1
MGP_PahariEiJ_G0030550	8	68719147	68750457	ENSMMUG00000017876	17	21774695	21809475	ortholog_one2one	81.6456	81.388	75	91.56	0.0955	0.7329	1
MGP_PahariEiJ_G0013197	1	61031416	61073179	ENSMMUG00000013045	14	78962273	79009659	ortholog_one2one	78.7462	78.9877	100	13.13	0.1208	0.5147	1
MGP_PahariEiJ_G0023287	20	46585428	46588855												
MGP_PahariEiJ_G0013247	1	70176783	70183915	ENSMMUG00000007675	14	67745923	67757760	ortholog_one2many	95.2038	94.9761	75	4.45	0.0226	1.0136	1
MGP_PahariEiJ_G0013247	1	70176783	70183915	ENSMMUG00000047668	15	49935489	49936739	ortholog_one2many	76.0192	79.4486	0		0.11	1.1746	0
MGP_PahariEiJ_G0020582	18	5742273	5743213												
MGP_PahariEiJ_G0016258	12	14533897	14569189	ENSMMUG00000021904	10	61186461	61234351	ortholog_one2one	90.9894	86.1204	100	91.91	0.047	0.5417	1
MGP_PahariEiJ_G0027606	5	64127260	64453420	ENSMMUG00000015167	12	114497919	114838057	ortholog_one2one	84.7458	83.8926	50	68.83	0.0811	0.398	0
MGP_PahariEiJ_G0017792	14	39020587	39059587	ENSMMUG00000030453	16	5412631	5549870	ortholog_one2one	55.5458	43.0717	100		0.3603	0.7193	0
MGP_PahariEiJ_G0026400	4	34948035	34978095	ENSMMUG00000022751	5	127200128	127278960	ortholog_one2one	81.2741	81.2741	75	100.00	0.1042	0.5037	1
MGP_PahariEiJ_G0013109	1	51304014	51305571	ENSMMUG00000010586	7	67772073	67773518	ortholog_one2one	64.876	57.7206	100		0.2166	1.0368	1
MGP_PahariEiJ_G0031818	X	87289540	87295699	ENSMMUG00000032429	X	65827087	65834563	ortholog_one2one	87.747	87.9208	100	90.41	0.0647	0.3555	1
MGP_PahariEiJ_G0015804	11	6559143	6597145	ENSMMUG00000002063	6	93737607	93770005	ortholog_one2one	85.2688	84.272	50	98.47	0.0841	0.499	1
MGP_PahariEiJ_G0027267	5	15144496	15153239	ENSMMUG00000009615	12	51249	54908	ortholog_one2one	97.9381	97.9381	50		0.0093	0.8936	0
MGP_PahariEiJ_G0021399	19	43613056	43634325	ENSMMUG00000013775	8	38453709	38492988	ortholog_one2one	83.8074	83.8074	100	3.95	0.0891	0.5432	1
MGP_PahariEiJ_G0029214	6	104933250	104949073	ENSMMUG00000013591	1	2724127	2743493	ortholog_one2one	47.9495	48.4848	100	44.43	0.4405	1.7385	0
MGP_PahariEiJ_G0018623	14	86454541	86491012												
MGP_PahariEiJ_G0020869	18	41599489	41693164	ENSMMUG00000045520	13	33961095	34034315	ortholog_one2one	92.7641	86.0403	75	61.74	0.0333	0.4997	1
MGP_PahariEiJ_G0025384	3	76047919	76054859	ENSMMUG00000004289	14	18431435	18437135	ortholog_one2one	98.324	98.8764	100	100.00	0.0071	0.4432	1
MGP_PahariEiJ_G0021461	19	57082013	57169625	ENSMMUG00000001872	8	16835402	16898037	ortholog_one2one	89.6175	93.4473	75	83.18	0.0324	0.362	1
MGP_PahariEiJ_G0022086	2	66636239	66666721	ENSMMUG00000000767	3	175704943	175778941	ortholog_one2one	89.7744	88.9717	75	24.69	0.047	0.7274	1
MGP_PahariEiJ_G0016803	13	20552426	20569737	ENSMMUG00000007034	3	60825806	60842345	ortholog_one2one	81.1388	83.5165	100		0.1074	0.7266	1
MGP_PahariEiJ_G0022045	2	61594578	61596929												
MGP_PahariEiJ_G0023722	21	32180813	32212079	ENSMMUG00000023067	4	116955971	116997439	ortholog_one2one	97.561	97.561	100	53.34	0.0123	0.4514	1
MGP_PahariEiJ_G0013309	1	73345533	73346579												
MGP_PahariEiJ_G0022071	2	62255120	62256169	ENSMMUG00000013320	3	175008882	175009814	ortholog_one2many	80.9677	85.9589	100		0.087	0.572	1
MGP_PahariEiJ_G0016169	12	8037193	8324793	ENSMMUG00000013837	20	12943977	13283648	ortholog_one2one	93.1604	93.1604	100	66.62	0.0314	0.4772	1
MGP_PahariEiJ_G0017041	13	57257124	57291855	ENSMMUG00000012561	5	40521170	40576880	ortholog_one2one	67.4286	65.8298	50		0.2082	0.7346	0
MGP_PahariEiJ_G0015379	10	83634764	83669281	ENSMMUG00000000534	7	56990556	57003089	ortholog_one2one	90.4035	90.5022	50	100.00	0.0483	0.6091	1
MGP_PahariEiJ_G0017897	14	44149399	44158343	ENSMMUG00000008129	16	854517	861625	ortholog_one2one	93.8144	93.8144	75		0.031	0.4835	1
MGP_PahariEiJ_G0026789	4	85721829	85751422	ENSMMUG00000010670	1	125191416	125227663	ortholog_one2one	71.5543	73.716	100	75.80	0.1595	0.5262	1
MGP_PahariEiJ_G0027882	5	110142698	110188794	ENSMMUG00000013506	1	165435831	165484799	ortholog_one2one	94.2308	91.834	100	100.00	0.0239	0.6044	1
MGP_PahariEiJ_G0018667	14	87856775	87864207												
MGP_PahariEiJ_G0028397	6	12943188	12950885	ENSMMUG00000047595	10	79693068	79704050	ortholog_one2many	89.7059	89.7059	0		0.0513	0.5033	0
MGP_PahariEiJ_G0028397	6	12943188	12950885	ENSMMUG00000000514	JSUE03210554.1	420	626	ortholog_one2many	89.7059	89.7059	0		0.0513	0.5033	0
MGP_PahariEiJ_G0017854	14	42075251	42076198	ENSMMUG00000022684	16	3188944	3190129	ortholog_one2many	86.6667	86.6667	0		0.0759	0.652	0
MGP_PahariEiJ_G0014172	1	121880977	121918142	ENSMMUG00000015148	14	12296484	12340520	ortholog_one2one	84.3342	83.2474	100	100.00	0.081	0.6308	1
MGP_PahariEiJ_G0030935	9	43562760	43566486												
MGP_PahariEiJ_G0020567	18	5072941	5073935	ENSMMUG00000021482	4	30047926	30048864	ortholog_one2many	86.2222	62.1795	75		0.0821	0.6037	1
MGP_PahariEiJ_G0018652	14	87691652	87692816	ENSMMUG00000009243	16	75656972	75659067	ortholog_one2one	92.8571	92.8571	100		0.0352	0.9794	1
MGP_PahariEiJ_G0028566	6	57308899	57317718	ENSMMUG00000005735	1	54655538	54666278	ortholog_one2one	71.987	69.0625	100	98.33	0.1813	1.0019	1
MGP_PahariEiJ_G0020599	18	6861415	8169183												
MGP_PahariEiJ_G0022807	2	159770110	159775967	ENSMMUG00000042111	11	26124232	26138338	ortholog_one2one	91.8605	87.7778	100		0.0446	0.3215	1
MGP_PahariEiJ_G0014408	1	148807599	148812637												
MGP_PahariEiJ_G0015308	10	70249959	70307820	ENSMMUG00000002345	7	28206154	28283761	ortholog_one2one	90.625	90.625	100		0.0504	0.4311	1
MGP_PahariEiJ_G0029760	7	86442853	86558984	ENSMMUG00000019713	7	143459562	143636914	ortholog_one2one	88.3508	88.3508	100	13.66	0.0624	0.5483	1
MGP_PahariEiJ_G0020664	18	14064493	14067450	ENSMMUG00000013990	4	44246751	44250790	ortholog_one2one	76.0736	56.1086	100		0.1429	0.8675	1
MGP_PahariEiJ_G0025532	3	95859095	96000955	ENSMMUG00000020935	7	10154655	10255096	ortholog_one2many	98.0108	94.2609	75	53.45	0.0099	0.4095	1
MGP_PahariEiJ_G0031601	X	40631988	40632917												
MGP_PahariEiJ_G0017506	14	23261435	23353366	ENSMMUG00000003497	6	149622989	149689757	ortholog_one2one	81.8662	81.4171	100	100.00	0.1054	0.6093	1
MGP_PahariEiJ_G0015947	11	38474995	38477602	ENSMMUG00000044651	8	95004690	95004902	ortholog_one2many	77.027	81.4286	0		0.131	0.5852	0
MGP_PahariEiJ_G0015947	11	38474995	38477602	ENSMMUG00000021815	6	59054075	59057938	ortholog_one2many	98.6487	98.6487	100		0.0064	0.5075	1
MGP_PahariEiJ_G0021580	19	84415948	84440142	ENSMMUG00000005860	19	12097762	12114582	ortholog_many2many	5.96154	37.8049	0		0.4036	0.717	0
MGP_PahariEiJ_G0021580	19	84415948	84440142	ENSMMUG00000013570	11	11513146	11514133	ortholog_many2many	8.26923	47.2527	50		0.4693	2.5804	0
MGP_PahariEiJ_G0031791	X	82814306	82902799												
MGP_PahariEiJ_G0013423	1	75265888	75268652												
MGP_PahariEiJ_G0019964	17	41969062	41971143	ENSMMUG00000016084	8	144304780	144306801	ortholog_one2one	61.7117	59.8253	25		0.2784	0.665	0
MGP_PahariEiJ_G0029051	6	90960522	91181683	ENSMMUG00000023517	1	16978697	17133152	ortholog_one2one	85.4701	80.9717	100	20.64	0.092	0.9955	1
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000039221	JSUE03281988.1	5663	6232	ortholog_many2many	55.2632	55.5556	25		0.2901	0.5809	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000045297	15	62566058	62566799	ortholog_many2many	56.8421	54.5455	25		0.288	0.4486	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000038149	15	62498915	62499484	ortholog_many2many	56.8421	57.1429	25		0.311	0.455	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000048619	15	62461802	62462374	ortholog_many2many	56.3158	56.3158	50		0.2916	0.4522	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000038248	JSUE03281988.1	1240	1809	ortholog_many2many	55.2632	55.5556	25		0.2901	0.5809	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000043175	JSUE03052788.1	254	808	ortholog_many2many	57.3684	59.2391	50		0.2589	0.5136	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000040899	15	62583117	62583687	ortholog_many2many	54.2105	57.8652	50		0.2698	0.5669	0
MGP_PahariEiJ_G0028482	6	40585580	40586152	ENSMMUG00000031806	15	62531604	62532170	ortholog_many2many	55.2632	55.8511	50		0.2811	0.4812	0
MGP_PahariEiJ_G0029158	6	100094243	100095949												
MGP_PahariEiJ_G0014125	1	118354641	118368650	ENSMMUG00000000482	14	10416143	10498993	ortholog_one2one	95.9941	95.9941	100	100.00	0.0173	1.1401	1
MGP_PahariEiJ_G0017747	14	37894333	37898219	ENSMMUG00000003247	16	7147130	7153603	ortholog_one2one	76.0563	74.2268	100	20.80	0.1223	1.0304	1
MGP_PahariEiJ_G0028879	6	81399879	81430446	ENSMMUG00000019406	1	30331197	30370588	ortholog_one2many	97.7654	87.2818	75	68.75	0.008	0.543	1
MGP_PahariEiJ_G0028879	6	81399879	81430446	ENSMMUG00000040517	2	143260856	143261903	ortholog_one2many	74.0223	80.7927	0		0.0809	0.5374	0
MGP_PahariEiJ_G0025782	3	115332489	115341185	ENSMMUG00000013258	10	37959021	38007897	ortholog_one2many	97.5	63.9344	100		0.0118	0.4312	1
MGP_PahariEiJ_G0025782	3	115332489	115341185	ENSMMUG00000040862	15	64370889	64371250	ortholog_one2many	77.5	84.5455	0		0.0812	0.4591	0
MGP_PahariEiJ_G0016755	13	7638793	7660375	ENSMMUG00000013972	13	62673699	62706404	ortholog_one2one	56.051	36.8715	100		0.3172	0.9085	0
MGP_PahariEiJ_G0026252	3	163601899	163636900	ENSMMUG00000000167	10	606770	642874	ortholog_one2one	70.5979	64.521	100	100.00	0.1886	0.9503	1
MGP_PahariEiJ_G0018781	15	19764126	19781301	ENSMMUG00000020108	18	24141270	24193888	ortholog_one2many	58.4416	59.2105	100	100.00	0.198	0.8692	1
MGP_PahariEiJ_G0018781	15	19764126	19781301	ENSMMUG00000041510	16	57178405	57178973	ortholog_one2many	55.4113	71.5084	0		0.1941	0.7674	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000039162	19	38381748	38409472	ortholog_many2many	37.0229	55.5874	25		0.353	0.5792	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000001696	KQ737299.1	35039	46332	ortholog_many2many	29.3893	38.3085	0		0.4966	0.7556	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000018103	19	37572517	37584800	ortholog_many2many	16.6031	34.5238	25		0.6792	1.1433	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000047533	19	38533242	38541421	ortholog_many2many	23.6641	42.7586	25		0.5004	0.6855	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000045522	19	37529800	37544149	ortholog_many2many	36.6412	55.814	0		0.3587	0.5295	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000038920	19	38321180	38342298	ortholog_many2many	53.8168	56.513	25		0.3555	0.6028	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000046870	KQ737299.1	81765	95483	ortholog_many2many	30.916	39.3204	25		0.4549	0.7225	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000048901	KQ734353.1	24106	31564	ortholog_many2many	20.8015	46.5812	0		0.4701	0.6539	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000044353	19	37483321	37501034	ortholog_many2many	34.9237	25.9943	0		0.3708	0.6495	0
MGP_PahariEiJ_G0021224	19	20970946	20987018	ENSMMUG00000039210	19	38581664	38592546	ortholog_many2many	29.0076	38	25		0.4631	0.6908	0
MGP_PahariEiJ_G0023143	20	32928088	32932327	ENSMMUG00000045744	JSUE03327854.1	117	1036	ortholog_one2many	55.0432	75.1969	0		0.1561	1.009	0
MGP_PahariEiJ_G0023143	20	32928088	32932327	ENSMMUG00000000672	20	56706145	56710985	ortholog_one2many	78.3862	67.1605	75	100.00	0.1402	0.8501	1
MGP_PahariEiJ_G0023143	20	32928088	32932327	ENSMMUG00000040857	20	56689340	56703781	ortholog_one2many	72.6225	74.1176	100	79.43	0.1708	0.8428	1
