Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
ENSRNOG00000021037	1	101707613	101708286	ENSPTRG00000050556	19	50780525	50780899	ortholog_one2one	60.6299	62.0968	75		0.2524	1.5926	1
ENSRNOG00000016758	15	51303909	51365234	ENSPTRG00000047037	8	22684237	22763289	ortholog_one2one	78.169	74.5968	100	27.86	0.1067	1.0422	1
ENSRNOG00000031041	4	182745448	182746381	ENSPTRG00000022470	Y	26127160	26152239	ortholog_one2many	88.1679	87.8327	0		0.0704	9.233	0
ENSRNOG00000031041	4	182745448	182746381	ENSPTRG00000022505	Y	17346217	17371704	ortholog_one2many	88.5496	88.2129	0		0.0683	8.65	0
ENSRNOG00000006830	3	122662086	122679128	ENSPTRG00000013175	20	2246954	2295130	ortholog_one2one	84.9645	80.2949	100	22.76	0.0781	0.7455	1
ENSRNOG00000007084	10	93591188	93679974	ENSPTRG00000009509	17	62134144	62245251	ortholog_one2one	61.1392	57.0922	100	100.00	0.2617	0.6142	1
ENSRNOG00000054581	10	90092343	90096096	ENSPTRG00000009260	17	13595009	13598778	ortholog_one2one	98.4436	98.4436	100	100.00	0.0073	0.6996	1
ENSRNOG00000025519	4	71376535	71383953												
ENSRNOG00000052884	4	1591444	1592376												
ENSRNOG00000020897	1	226947105	226958144	ENSPTRG00000003724	11	60739961	60755997	ortholog_one2one	97.619	96.6601	100	50.86	0.0128	0.5105	1
ENSRNOG00000015382	9	42871950	42884855	ENSPTRG00000012234	2A	95652691	95668695	ortholog_one2one	76.1017	75.5892	75	100.00	0.1407	0.7804	1
ENSRNOG00000029299	4	72272809	72273765	ENSPTRG00000048148	7	148510891	148511844	ortholog_many2many	85.2201	85.489	75		0.0865	0.6467	1
ENSRNOG00000029299	4	72272809	72273765	ENSPTRG00000050989	7	148486100	148487053	ortholog_many2many	83.9623	84.2271	50		0.0957	0.6953	0
ENSRNOG00000029299	4	72272809	72273765	ENSPTRG00000045814	7	148536981	148537934	ortholog_many2many	85.5346	85.8044	100		0.0818	0.6862	1
ENSRNOG00000013972	5	148320438	148343886	ENSPTRG00000000463	1	30913953	30929280	ortholog_one2many	82.6855	82.3944	100	100.00	0.1061	0.5587	1
ENSRNOG00000013972	5	148320438	148343886	ENSPTRG00000044638	1	183420420	183420867	ortholog_one2many	36.0424	81.6	0	50.00	0.0966	0.8451	0
ENSRNOG00000055567	3	38559914	38675878	ENSPTRG00000012541	2B	42162432	42475688	ortholog_one2one	93.738	89.021	50	99.54	0.0346	0.4825	1
ENSRNOG00000045644	17	43807130	43807540	ENSPTRG00000044185	1	127753556	127753966	ortholog_one2many	100	100	0		0	0	0
ENSRNOG00000008487	8	111209908	111226226	ENSPTRG00000015421	3	137696241	137715692	ortholog_one2one	88.0653	83.7515	100	79.51	0.0642	0.689	1
ENSRNOG00000011817	2	115362799	115364729	ENSPTRG00000049926	3	174588967	174593026	ortholog_one2many	89.3443	76.7606	75		0.0416	0.3547	1
ENSRNOG00000003338	10	49538588	49568583												
ENSRNOG00000011997	2	80269661	80273790												
ENSRNOG00000028189	X	125314613	125319236												
ENSRNOG00000029365	1	170796271	170797221	ENSPTRG00000047999	11	6576393	6577343	ortholog_many2many	80.0633	80.0633	25		0.1171	0.6969	0
ENSRNOG00000029365	1	170796271	170797221	ENSPTRG00000045917	11	6593390	6594340	ortholog_many2many	78.481	78.481	50		0.1261	0.7192	0
ENSRNOG00000001506	X	105134498	105145345	ENSPTRG00000047218	KV421404.1	107369	126953	ortholog_one2many	97.6048	97.6048	25	83.04	0.0113	0.251	1
ENSRNOG00000001506	X	105134498	105145345	ENSPTRG00000022097	X	100714221	100731779	ortholog_one2many	97.6048	97.6048	75	0.00	0.0113	0.251	1
ENSRNOG00000060831	2	250897969	250923744	ENSPTRG00000000922	1	86890244	86921817	ortholog_one2one	74.9451	74.6171	100	81.60	0.1664	0.6967	1
ENSRNOG00000001499	1	83991578	83993270	ENSPTRG00000011008	19	42826647	42829390	ortholog_one2one	80	56.8306	100	100.00	0.1252	0.5839	1
ENSRNOG00000049714	5	154552195	154594785	ENSPTRG00000049339	1	22596192	22652046	ortholog_one2one	74.0864	73.9227	100	10.73	0.1625	0.8617	1
ENSRNOG00000034200	14	42015347	42206311	ENSPTRG00000016017	4	42907520	43156505	ortholog_one2many	96.8528	81.9588	100	41.12	0.0154	0.6129	1
ENSRNOG00000046328	4	1371401	1372342												
ENSRNOG00000053090	16	26592145	26592321												
ENSRNOG00000024703	15	44453308	44627765	ENSPTRG00000020090	8	24626476	24862549	ortholog_one2one	92.7195	92.0787	100	93.60	0.0384	0.6636	1
ENSRNOG00000054458	7	59461799	59514939	ENSPTRG00000049179	12	72519872	72587658	ortholog_one2one	94.2857	94.2857	100	98.47	0.0247	0.3756	1
ENSRNOG00000033387	1	212911267	212912199												
ENSRNOG00000016069	8	49297608	49308806	ENSPTRG00000004338	11	118752994	118764561	ortholog_one2one	63.2979	57.4879	100	100.00	0.3039	0.6375	1
ENSRNOG00000039287	16	68697753	68700296												
ENSRNOG00000011913	2	104744461	104799853	ENSPTRG00000015513	3	152661191	152712056	ortholog_one2one	80.2583	81.3845	50	86.26	0.1054	0.5877	1
ENSRNOG00000048926	4	170128733	170129407	ENSPTRG00000043214	12	15408144	15408821	ortholog_one2many	77.6786	77.3333	0		0.1329	0.8649	0
ENSRNOG00000013039	14	81367468	81426496	ENSPTRG00000015850	4	3208813	3296453	ortholog_one2one	91.9728	88.0208	100	93.63	0.0447	0.4331	1
ENSRNOG00000059799	12	48658283	48663143	ENSPTRG00000005403	12	111498399	111501776	ortholog_one2one	90.6114	90.6114	100	99.15	0.0467	1.1074	1
ENSRNOG00000043438	7	3706288	3707226												
ENSRNOG00000022929	2	62236577	62303919	ENSPTRG00000016770	5	81983659	82070925	ortholog_one2one	88.2353	85.0515	100	100.00	0.0607	0.4216	1
ENSRNOG00000046639	10	59539405	59711874	ENSPTRG00000008576	17	3883308	3978286	ortholog_one2one	69.6322	68.983	0	71.00	0.1952	0.549	0
ENSRNOG00000053535	7	101146820	101147215												
ENSRNOG00000048430	12	49761120	49979758	ENSPTRG00000046234	22	12281577	12548049	ortholog_one2one	72.3246	72.3529	75	12.48	0.1677	0.8987	1
ENSRNOG00000026962	7	53878610	54027892	ENSPTRG00000005242	12	78684510	78820276	ortholog_one2one	96.1712	96.063	100	61.51	0.0177	0.5369	1
ENSRNOG00000002323	X	78870964	78911601												
ENSRNOG00000019560	1	166534643	166626158	ENSPTRG00000004036	11	72495905	72595926	ortholog_one2one	92.9412	92.3486	100	100.00	0.0331	0.6333	1
ENSRNOG00000013320	5	57883675	57896475	ENSPTRG00000020878	9	35135953	35155026	ortholog_one2one	78.5441	78.2443	100	100.00	0.1223	0.4549	1
ENSRNOG00000055655	7	82284498	82284629												
ENSRNOG00000007948	14	84996905	85088523	ENSPTRG00000014227	22	16197171	16290902	ortholog_one2one	96.7851	96.1345	100	71.11	0.0188	0.6136	1
ENSRNOG00000008291	6	3743074	3794501	ENSPTRG00000011860	2A	40522434	40565020	ortholog_one2one	57.377	62.6243	75	100.00	0.2632	0.8283	1
ENSRNOG00000039113	5	69809495	69820312	ENSPTRG00000021217	9	82575365	82587939	ortholog_many2many	75.7085	75.7085	50	41.63	0.1526	0.4016	0
ENSRNOG00000039113	5	69809495	69820312	ENSPTRG00000021218	9	82591551	82605591	ortholog_many2many	71.2551	71.2551	50		0.1803	0.5091	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000046634	14	91880329	91881038	ortholog_many2many	65.0943	58.4746	0		0.2058	0.7509	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000050166	14	91699570	91699959	ortholog_many2many	66.0377	54.2636	0		0.2328	0.4774	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000051561	14	91867699	91868088	ortholog_many2many	72.6415	59.6899	0		0.1858	0.6928	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000044091	16	31077892	31090790	ortholog_many2many	65.0943	65.0943	0		0.2162	0.5505	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000046896	16	34893921	34912037	ortholog_many2many	65.0943	65.0943	0		0.2162	0.5505	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000051773	14	91398860	91399249	ortholog_many2many	65.0943	53.4884	0		0.2468	0.5726	0
ENSRNOG00000033376	6	141198248	141198565	ENSPTRG00000046669	15	3112779	3113069	ortholog_many2many	66.9811	73.9583	0		0.1602	0.6998	0
ENSRNOG00000034073	18	84162467	84163369	ENSPTRG00000022382	X	151852517	151853614	ortholog_many2many	45.3608	36.1644	0		0.4697	1.2773	0
ENSRNOG00000034073	18	84162467	84163369	ENSPTRG00000052100	KV421455.1	695104	696201	ortholog_many2many	45.3608	36.1644	0		0.4697	1.2773	0
ENSRNOG00000009857	10	94439077	94445503	ENSPTRG00000009524	17	63297072	63305586	ortholog_one2one	87.5754	85.7143	100	100.00	0.0729	0.4947	1
ENSRNOG00000017118	1	165295847	165330322	ENSPTRG00000004063	11	74262004	74308775	ortholog_one2one	89.3382	89.3382	100	99.74	0.061	0.4224	1
ENSRNOG00000050760	5	64566804	64584309	ENSPTRG00000021182	9	76843306	76892278	ortholog_one2many	97.6798	83.5317	25	49.34	0.0126	0.4855	0
ENSRNOG00000005141	14	89194092	89208825	ENSPTRG00000019174	7	47384655	47401025	ortholog_one2many	86.4286	86.4286	100	0.00	0.0834	0.5947	1
ENSRNOG00000005141	14	89194092	89208825	ENSPTRG00000044603	KV420929.1	203508	217696	ortholog_one2many	80.7143	82.7839	75		0.1115	0.6976	1
ENSRNOG00000010263	2	115823538	115836846	ENSPTRG00000015617	3	174127275	174430965	ortholog_one2one	93.7198	93.7198	100	58.56	0.0282	0.8008	1
ENSRNOG00000018114	10	56619303	56624526	ENSPTRG00000008664	17	7471186	7479317	ortholog_one2one	83.8168	81.0931	100	100.00	0.1001	0.5324	1
ENSRNOG00000023892	2	192990831	192991199												
ENSRNOG00000002610	10	7041510	7055101	ENSPTRG00000007749	16	9246678	9260235	ortholog_one2one	97.2789	97.2789	100	100.00	0.0158	0.5822	1
ENSRNOG00000017783	16	73372007	73410777	ENSPTRG00000020192	8	40974444	41022458	ortholog_one2one	93.9297	93.6306	100	100.00	0.0298	0.6128	1
ENSRNOG00000012092	1	8883961	8885967	ENSPTRG00000046800	6	146120850	146122614	ortholog_one2one	81.4634	81.4634	100	100.00	0.1078	1.0237	1
ENSRNOG00000008091	3	146695344	146716816	ENSPTRG00000050964	20	25613324	25654814	ortholog_one2one	94.3878	94.3878	100		0.0263	0.5232	1
ENSRNOG00000031167	3	147609095	147632801	ENSPTRG00000049586	20	597167	603880	ortholog_one2one	43.6214	64.2424	100	23.96	0.145	1.3038	0
ENSRNOG00000045998	9	10941613	10951252	ENSPTRG00000010315	19	4736338	4753884	ortholog_one2one	88.0496	87.9504	100	72.20	0.0606	1.3243	1
ENSRNOG00000051634	10	92769031	92771911												
ENSRNOG00000014798	3	80095042	80349145	ENSPTRG00000003555	11	47165800	47414138	ortholog_one2one	93.9577	93.9577	100	76.11	0.0309	0.453	1
ENSRNOG00000025286	3	123807952	123841797	ENSPTRG00000013211	20	3761026	3796037	ortholog_one2one	90.2935	70.1754	50	96.71	0.058	0.3721	1
ENSRNOG00000030778	16	48513432	48513707	ENSPTRG00000045461	KV421313.1	127308	133098	ortholog_many2many	62.6374	67.8571	0		0.2037	0.7671	0
ENSRNOG00000030778	16	48513432	48513707	ENSPTRG00000028890	19	56461707	56467497	ortholog_many2many	62.6374	67.8571	0	0.00	0.2037	0.7671	0
ENSRNOG00000046810	4	72656125	72657087	ENSPTRG00000033853	7	148778871	148779803	ortholog_one2many	77.1875	79.6774	100	50.00	0.1238	0.9714	1
ENSRNOG00000019570	1	225033921	225035687	ENSPTRG00000003783	11	62688983	62690604	ortholog_one2one	100	100	100	100.00	0	0	1
ENSRNOG00000005008	3	147422095	147455670	ENSPTRG00000013153	20	788348	828582	ortholog_one2one	55.1181	55.666	75	0.00	0.2982	1.167	1
ENSRNOG00000046862	X	105911925	105915821	ENSPTRG00000028239	X	101187883	101189244	ortholog_many2many	82.8633	84.3267	0	0.00	0.0893	0.5118	0
ENSRNOG00000046862	X	105911925	105915821	ENSPTRG00000047833	KV421403.1	68352	69713	ortholog_many2many	82.8633	84.3267	0		0.0893	0.5118	0
ENSRNOG00000057653	1	200547940	200548317												
ENSRNOG00000028895	11	80638945	80650802	ENSPTRG00000051696	3	191501337	191507770	ortholog_one2one	31.8367	36.1111	100		0.6779	1.0267	0
ENSRNOG00000042404	15	59216705	59279967	ENSPTRG00000005833	13	28743420	28786937	ortholog_one2one	53.9519	55.2817	100	99.66	0.3478	1.0934	1
ENSRNOG00000017803	17	90099025	90149894	ENSPTRG00000002373	10	27396125	27471475	ortholog_one2one	79.9699	79.8496	50	100.00	0.1257	0.6566	1
ENSRNOG00000056275	3	45699134	45699342												
ENSRNOG00000000302	20	46667121	46758305	ENSPTRG00000018479	6	112491465	112613081	ortholog_one2one	93.8294	93.8294	75	100.00	0.0319	0.6372	1
ENSRNOG00000042230	9	14646151	14654305												
ENSRNOG00000005561	5	84919367	85123829	ENSPTRG00000021301	9	97220025	97367366	ortholog_one2one	98.9474	98.8173	75	100.00	0.0046	0.4207	1
ENSRNOG00000005457	3	129018592	129031521	ENSPTRG00000013243	20	9403772	9423269	ortholog_one2one	92.1429	92.1429	100	100.00	0.04	0.5322	1
ENSRNOG00000040008	X	124530740	124532993												
ENSRNOG00000054932	4	87814741	87815652												
ENSRNOG00000042609	9	77320726	77833281												
ENSRNOG00000028261	1	31870899	31890778	ENSPTRG00000048240	5	684757	720402	ortholog_one2one	86.8085	93.1507	100	100.00	0.0254	1.0413	1
ENSRNOG00000015061	10	14240219	14243597	ENSPTRG00000007610	16	1980341	1984804	ortholog_one2one	78.1095	77.8512	100	0.00	0.1279	1.9516	1
ENSRNOG00000034233	11	71116579	71136673	ENSPTRG00000015796	3	202187941	202223813	ortholog_one2one	90.493	80.8176	75	75.71	0.0495	0.4502	1
ENSRNOG00000054207	7	7068703	7069641												
ENSRNOG00000014879	6	10912383	11014278	ENSPTRG00000011899	2A	47976518	48134732	ortholog_one2one	88.3586	86.0544	100	100.00	0.0566	0.617	1
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000016733	3	37737518	37737985	ortholog_many2many	80.2721	76.129	0		0.1339	0.6314	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000048868	17	14146178	14146663	ortholog_many2many	67.3469	66	0		0.1937	0.6906	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000050033	19	36218705	36219222	ortholog_many2many	74.1497	70.7792	0		0.1854	0.7037	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000043237	3	53100648	53102907	ortholog_many2many	78.9116	74.8387	0		0.1386	0.6132	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000048128	5	36216754	36217221	ortholog_many2many	72.1088	68.3871	0		0.207	0.6533	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000044514	12	98237781	98238266	ortholog_many2many	71.4286	73.9437	0		0.1347	0.6027	0
ENSRNOG00000030439	18	16330615	16331058	ENSPTRG00000051976	3	191044062	191044529	ortholog_many2many	65.9864	66.8966	0		0.2049	0.8151	0
ENSRNOG00000011562	X	151103576	151107016	ENSPTRG00000049407	KV421417.1	564767	567304	ortholog_one2many	97.1631	97.2781	0	100.00	0.0124	0.4004	1
ENSRNOG00000011562	X	151103576	151107016	ENSPTRG00000023037	X	145555309	145557846	ortholog_one2many	97.1631	97.2781	0	100.00	0.0124	0.4004	1
ENSRNOG00000005276	3	147713821	147757862	ENSPTRG00000013147	20	428997	493980	ortholog_one2one	98.4655	98.4655	100	0.00	0.0071	0.2524	1
ENSRNOG00000020242	1	167192810	167202767	ENSPTRG00000003197	11	3553125	3557770	ortholog_one2one	73.3766	77.6632	50	0.00	0.1265	0.6584	0
ENSRNOG00000004852	3	134281807	134462653	ENSPTRG00000023324	20	13749324	13896344	ortholog_one2one	88.5807	78.9244	100	97.81	0.0593	0.3619	1
ENSRNOG00000050851	7	5655645	5658405												
ENSRNOG00000042602	2	89498123	89498395												
ENSRNOG00000006003	4	107881826	108008484	ENSPTRG00000049489	2A	81280688	82306212	ortholog_one2one	99.3698	49.6327	0	80.48	0.001	0.3982	0
ENSRNOG00000030563	2	257295193	257295534	ENSPTRG00000044663	2A	51063746	51064482	ortholog_one2many	62.2807	33.1776	0		0.1947	1.335	0
ENSRNOG00000030563	2	257295193	257295534	ENSPTRG00000023613	5	38214688	38215431	ortholog_one2many	78.0702	37.7119	0		0.1082	0.8396	0
ENSRNOG00000043150	3	176475893	176489925	ENSPTRG00000013733	20	65416042	65433879	ortholog_one2one	83.7647	85.9903	100	100.00	0.068	0.6668	1
ENSRNOG00000047341	5	98998163	99105091												
ENSRNOG00000059342	17	45726193	45727146	ENSPTRG00000017886	6	29284994	29285956	ortholog_one2many	85.8044	85	25	0.00	0.0769	0.4825	0
ENSRNOG00000021490	8	44548422	44565861												
ENSRNOG00000027126	6	22296128	22316894	ENSPTRG00000011811	2A	32673236	32688364	ortholog_one2one	97.9798	97.9798	75	100.00	0.0098	0.2319	1
ENSRNOG00000017453	18	63415306	63488027	ENSPTRG00000009884	18	5041795	5139668	ortholog_one2one	89.5317	77.1972	75	49.69	0.0574	0.5058	1
ENSRNOG00000055950	4	122006810	122009301												
ENSRNOG00000002440	13	35494721	35511020	ENSPTRG00000050663	2B	6690346	6733251	ortholog_one2one	92.6829	89.6226	100	15.38	0.0479	2.8007	1
ENSRNOG00000013605	4	100374096	100380578	ENSPTRG00000012133	2A	87146435	87152282	ortholog_one2one	34.1137	71.3287	100	50.00	0.1922	0.7822	0
ENSRNOG00000009726	4	123586231	123636040	ENSPTRG00000047094	3	14824217	14889019	ortholog_one2one	87.1524	79.667	25	99.60	0.0617	0.8373	1
ENSRNOG00000017246	2	123790915	123848179	ENSPTRG00000016417	4	125273870	125324218	ortholog_one2one	80.4523	88.1416	100	100.00	0.0654	0.4486	1
ENSRNOG00000015089	2	252018597	252068271	ENSPTRG00000000908	1	85346887	85422025	ortholog_one2one	79.5053	79.5053	100	100.00	0.1129	0.619	1
ENSRNOG00000020723	1	251421596	251487832	ENSPTRG00000002719	10	89085070	89186829	ortholog_one2one	99.5037	99.5037	50	100.00	0.0023	0.188	1
ENSRNOG00000001724	11	73936750	73963852	ENSPTRG00000015757	3	198754178	198824304	ortholog_one2many	74.6269	8.15661	100	100.00	0.1639	0.8836	0
ENSRNOG00000017505	17	507377	821582	ENSPTRG00000021139	9	72446441	72780833	ortholog_one2one	76.1557	76.4347	75	93.09	0.1534	0.4524	1
ENSRNOG00000008492	13	90909486	90932961	ENSPTRG00000034223	1	138009147	138037076	ortholog_one2one	84.755	84.755	75	100.00	0.0762	0.8198	1
ENSRNOG00000036647	1	212714179	212809714	ENSPTRG00000003097	10	135682853	135708544	ortholog_one2many	47.359	52.9	100	0.00	0.3623	1.7951	0
ENSRNOG00000009575	5	165247133	165259224	ENSPTRG00000000144	1	10735160	10756905	ortholog_one2one	91.4201	91.4201	75	99.57	0.0415	0.5027	1
ENSRNOG00000045653	11	82875627	82884660	ENSPTRG00000015691	3	188330115	188340135	ortholog_one2many	86.3129	84.4262	75	50.00	0.0909	0.5327	1
ENSRNOG00000046214	7	70335061	70340005	ENSPTRG00000005149	12	32044520	32050115	ortholog_one2many	82.2355	81.1024	75	100.00	0.1083	0.6881	1
ENSRNOG00000052895	15	36286785	36287696	ENSPTRG00000044709	11	124736587	124739162	ortholog_many2many	64.3564	63.5179	50		0.2477	0.8754	0
ENSRNOG00000052895	15	36286785	36287696	ENSPTRG00000047513	11	124726417	124727525	ortholog_many2many	62.7063	64.6258	25		0.2429	0.8971	0
ENSRNOG00000002420	10	4536180	4575646	ENSPTRG00000007776	16	12172814	12206406	ortholog_one2one	86.1998	86.1998	100	100.00	0.0719	0.4949	1
ENSRNOG00000024022	15	89407426	89458983	ENSPTRG00000005950	13	64896319	64974082	ortholog_one2one	83.6795	83.9286	75	100.00	0.0889	0.4238	1
ENSRNOG00000003953	13	44615553	44648620	ENSPTRG00000012491	2B	24687895	24809868	ortholog_one2one	89.3368	69.5344	100	100.00	0.0606	0.7166	1
ENSRNOG00000060237	13	35436532	35442222	ENSPTRG00000046739	2B	6785355	6791269	ortholog_one2one	96.8059	96.8059	100	100.00	0.0093	0.7846	1
ENSRNOG00000018207	1	47206895	47213749	ENSPTRG00000018746	6	162938213	162951434	ortholog_one2many	98.2301	98.2301	100		0.0077	0.6408	1
ENSRNOG00000018207	1	47206895	47213749	ENSPTRG00000052783	17	44487492	44487917	ortholog_one2many	71.6814	65.8537	0		0.1154	0.7625	0
ENSRNOG00000058250	12	52649236	52652114	ENSPTRG00000005662	12	136806012	136835142	ortholog_one2many	72.9167	5.20059	50		0.1864	0.8256	0
ENSRNOG00000015080	9	85475841	85528869	ENSPTRG00000012980	2B	114815616	114885428	ortholog_one2one	96.5854	96.5854	100	100.00	0.0151	0.6361	1
ENSRNOG00000049213	2	181530832	181531978	ENSPTRG00000016539	4	159111043	159112194	ortholog_one2one	93.9633	93.4726	100	0.00	0.0309	0.6225	1
ENSRNOG00000033803	9	69790831	69791196												
ENSRNOG00000002986	X	5825711	6026398	ENSPTRG00000045948	KV421447.1	197403	400747	ortholog_one2many	75.6	75.7009	25	49.57	0.1516	0.4948	0
ENSRNOG00000002986	X	5825711	6026398	ENSPTRG00000021820	X	44345294	44541637	ortholog_one2many	75.6	75.7009	0	41.25	0.1516	0.4948	0
ENSRNOG00000010967	1	247107397	247138155	ENSPTRG00000020741	9	4716803	4744876	ortholog_one2one	88.0597	87.5371	100	85.26	0.0657	0.3589	1
ENSRNOG00000004966	3	51371923	51416646	ENSPTRG00000012589	2B	54979860	55039087	ortholog_one2one	75.2759	74.7807	100	100.00	0.1223	0.6323	1
ENSRNOG00000012961	9	70787136	70787913	ENSPTRG00000045886	3	174673891	174674946	ortholog_one2many	63.6792	52.3256	0		0.1571	0.5257	0
ENSRNOG00000012961	9	70787136	70787913	ENSPTRG00000012850	2B	97808670	97894595	ortholog_one2many	95.283	66.8874	100	100.00	0.0221	0.3121	1
ENSRNOG00000031461	17	2814431	2827001												
ENSRNOG00000001152	20	9586075	9626228	ENSPTRG00000018131	6	39506252	39543693	ortholog_one2one	91.3607	91.3607	50	96.92	0.0414	0.8708	1
ENSRNOG00000026902	1	175663266	175676699	ENSPTRG00000003359	11	10426116	10437078	ortholog_one2one	59.1837	63.0435	100	100.00	0.2319	0.6071	1
ENSRNOG00000014786	1	94485832	94494980	ENSPTRG00000010782	19	31626027	31640920	ortholog_one2one	79.8054	79.8054	75	0.00	0.1074	1.0265	1
ENSRNOG00000049388	X	131617798	131619728	ENSPTRG00000028204	X	126502571	126504594	ortholog_one2one	54.0636	51.3423	75	100.00	0.3241	0.5814	1
ENSRNOG00000051458	11	87988213	88016825	ENSPTRG00000046730	22	7817893	7819734	ortholog_one2one	87.4598	88.7439	75		0.0588	0.8297	1
ENSRNOG00000004280	14	84174138	84189266	ENSPTRG00000014252	22	17185566	17205934	ortholog_one2one	70.9602	70.9602	100	98.40	0.1883	0.7437	1
ENSRNOG00000060821	3	164248731	164260497	ENSPTRG00000013613	20	51692657	51708531	ortholog_one2one	88.2096	88.5965	75	28.58	0.0662	0.4632	1
ENSRNOG00000020097	9	82700468	82703400	ENSPTRG00000012964	2B	110491292	110495395	ortholog_one2one	78.6885	78.6885	100	100.00	0.1265	0.4845	1
ENSRNOG00000001033	15	58170967	58201970	ENSPTRG00000039827	AACZ04045146.1	22009	23493	ortholog_one2many	57.8189	63.1461	0		0.2546	0.5656	0
ENSRNOG00000001033	15	58170967	58201970	ENSPTRG00000051292	6	68579677	68581134	ortholog_one2many	54.321	58.5366	0		0.3062	0.6659	0
ENSRNOG00000001033	15	58170967	58201970	ENSPTRG00000005838	13	29850385	29900003	ortholog_one2many	70.9877	69.697	50	100.00	0.1879	0.5411	1
ENSRNOG00000012503	5	160325107	160352927	ENSPTRG00000000201	1	14674446	14722544	ortholog_one2one	91.31	90.0256	100	100.00	0.0469	0.6943	1
ENSRNOG00000004068	6	28677540	28931843	ENSPTRG00000011715	2A	25123288	25258310	ortholog_one2one	88.7791	87.3005	50	69.10	0.0501	0.3765	0
ENSRNOG00000016507	4	118167294	118174842												
ENSRNOG00000050470	2	115158186	115161666	ENSPTRG00000028369	11	124827003	124827929	ortholog_one2many	80.0654	79.5455	25		0.1281	0.7535	0
ENSRNOG00000010574	3	164665532	164711848	ENSPTRG00000023575	20	52284333	52359273	ortholog_one2one	85.1852	84.5977	100	93.90	0.0854	0.9003	1
ENSRNOG00000026885	3	102859815	102860759												
ENSRNOG00000050305	1	248723397	248729962	ENSPTRG00000044979	10	53572940	53588626	ortholog_one2many	59.4262	53.7037	25		0.3025	0.6756	0
ENSRNOG00000007664	7	123453788	123456268	ENSPTRG00000014441	22	28584971	28586887	ortholog_one2one	53.1429	50.5435	100	59.76	0.3579	0.9001	1
ENSRNOG00000046652	1	88324339	88336407	ENSPTRG00000024099	19	38513273	38588946	ortholog_one2one	67.5045	55.7037	0		0.1871	1.0473	0
ENSRNOG00000028584	12	48257609	48262243	ENSPTRG00000050273	KV421178.1	117075	124787	ortholog_one2many	67.2474	73.9464	50		0.1166	0.9182	0
ENSRNOG00000028584	12	48257609	48262243	ENSPTRG00000005418	12	112083173	112088654	ortholog_one2many	67.2474	73.9464	100	100.00	0.1166	0.9182	1
ENSRNOG00000002852	10	72197977	72227462	ENSPTRG00000009044	17	20933975	20973455	ortholog_one2one	81.9502	81.4433	75	99.83	0.1069	0.474	1
ENSRNOG00000017883	3	3373971	3434027	ENSPTRG00000021542	9	114122059	114224687	ortholog_one2one	85.2868	84.8109	100	100.00	0.0814	0.8667	1
ENSRNOG00000046447	5	164562149	164585634	ENSPTRG00000000159	1	11466102	11499284	ortholog_one2many	94.7507	95.3765	50	42.43	0.0224	0.5091	0
ENSRNOG00000030374	13	47380406	47382955	ENSPTRG00000016488	4	149871724	149885937	ortholog_one2many	100	100	0	0.00	0	0	0
ENSRNOG00000013053	1	234479289	234596971	ENSPTRG00000021026	9	51942298	52106379	ortholog_one2one	76.073	76.4502	75	89.68	0.1454	0.591	1
ENSRNOG00000017938	1	255564409	255654932	ENSPTRG00000002751	10	93278452	93385307	ortholog_one2one	96.0108	96.3223	50	93.21	0.0182	0.4443	1
ENSRNOG00000020000	1	198324857	198354466	ENSPTRG00000007976	16	28942665	28953578	ortholog_one2one	78.0303	42.9167	100	100.00	0.1355	0.5561	0
ENSRNOG00000027505	1	190072420	190178813												
ENSRNOG00000026120	17	18415629	18421861	ENSPTRG00000017751	6	17808130	17819855	ortholog_one2one	80.7292	75.7946	100	100.00	0.119	0.4182	1
ENSRNOG00000016616	17	39032661	39045326												
ENSRNOG00000002529	X	138224040	138237157	ENSPTRG00000045178	X	132017827	132032897	ortholog_one2many	100	100	75	100.00	0	0	1
ENSRNOG00000002529	X	138224040	138237157	ENSPTRG00000052815	KV421425.1	100283	116306	ortholog_one2many	100	100	50	100.00	0	0	1
ENSRNOG00000050955	10	1920529	1952605												
