Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
MGP_CAROLIEiJ_G0030051	7	103289104	103323011	ENSGGOG00000010610	11	72761673	72864723	ortholog_one2one	99.0385	99.0385	75	82.81	0.0043	0.1762	1
MGP_CAROLIEiJ_G0021860	17	67522124	67559120	ENSGGOG00000040946	2A	78509573	78541831	ortholog_one2one	66.9872	69.4352	50		0.1606	0.5027	0
MGP_CAROLIEiJ_G0022531	19	1805407	1811351	ENSGGOG00000010504	11	65535026	65539493	ortholog_one2one	79.4574	78.5441	100	100.00	0.1255	0.6815	1
MGP_CAROLIEiJ_G0025822	4	10608656	10624577	ENSGGOG00000015833	8	91701462	91718360	ortholog_one2one	84.6154	85.1393	100	97.17	0.0867	0.465	1
MGP_CAROLIEiJ_G0032565	9	95153034	95160605	ENSGGOG00000004560	3	140157543	140166218	ortholog_one2one	71.261	71.4706	100	100.00	0.1697	0.7589	1
MGP_CAROLIEiJ_G0021728	17	45182978	45186597	ENSGGOG00000012082	6	41818192	41820038	ortholog_one2one	68.5185	65.2941	100	100.00	0.229	0.6357	1
MGP_CAROLIEiJ_G0032306	9	56818522	56850664	ENSGGOG00000015451	15	50934649	50966102	ortholog_one2one	88.254	99.4633	100	99.76	0.0016	0.1984	1
MGP_CAROLIEiJ_G0027177	5	33076702	33090587	ENSGGOG00000013006	4	4387646	4410111	ortholog_one2one	70.7254	72.0317	100	82.97	0.1718	1.1716	1
MGP_CAROLIEiJ_G0025884	4	29293038	29303078	ENSGGOG00000002575	6	89553023	89570537	ortholog_one2one	89.6907	89.6907	100	96.96	0.0587	0.6133	1
MGP_CAROLIEiJ_G0020405	16	908385	919175	ENSGGOG00000025796	16	4536690	4538711	ortholog_one2one	82.7637	82.7637	100		0.1018	0.9902	1
MGP_CAROLIEiJ_G0025138	3	80497641	80509307	ENSGGOG00000014963	1	136010599	136024265	ortholog_one2one	79.7491	79.6064	75	61.61	0.1137	0.792	1
MGP_CAROLIEiJ_G0030743	7	145808622	145829215												
MGP_CAROLIEiJ_G0014307	1	70779309	70925699	ENSGGOG00000014779	2B	114644882	114797791	ortholog_one2one	98.3773	98.3773	100	100.00	0.0079	0.4739	1
MGP_CAROLIEiJ_G0031989	9	33798686	33806646	ENSGGOG00000003750	11	124748323	124760778	ortholog_one2one	84.9754	83.9416	100	100.00	0.0855	0.3162	1
MGP_CAROLIEiJ_G0014462	1	86220036	86262159	ENSGGOG00000001208	2B	135020060	135055709	ortholog_one2one	84.555	83.0334	100	78.86	0.0819	0.7794	1
MGP_CAROLIEiJ_G0030058	7	103788730	103958477	ENSGGOG00000034994	11	71903774	72223162	ortholog_one2one	96.466	96.466	100	42.35	0.0165	0.3225	1
MGP_CAROLIEiJ_G0022089	18	31695023	31758729	ENSGGOG00000025007	5	121426272	121528164	ortholog_one2one	90.7277	82.4094	75	58.03	0.051	0.4038	1
MGP_CAROLIEiJ_G0019453	14	59231325	59236556	ENSGGOG00000001429	8	24100699	24106860	ortholog_one2one	95.5801	95.5801	75	100.00	0.0183	0.859	1
MGP_CAROLIEiJ_G0020150	15	83020446	83032609	ENSGGOG00000014397	22	34087578	34097387	ortholog_one2one	93.0851	93.0851	100	57.50	0.0322	1.4241	1
MGP_CAROLIEiJ_G0025598	3	116458563	116512312	ENSGGOG00000006480	4	131058372	131113067	ortholog_one2one	74.2239	73.5322	100	68.99	0.1405	0.6104	1
MGP_CAROLIEiJ_G0026716	4	129296066	129322977	ENSGGOG00000005534	1	18737661	18769154	ortholog_one2one	91.2811	91.119	100	94.62	0.0442	0.7554	1
MGP_CAROLIEiJ_G0025901	4	35016546	35028280												
MGP_CAROLIEiJ_G0033568	X	153395888	153598243	ENSGGOG00000012652	X	14315323	14523835	ortholog_one2one	99.3363	99.3363	100	28.30	0.0041	0.3174	1
MGP_CAROLIEiJ_G0015077	10	147468	240944	ENSGGOG00000026573	6	152883695	152989413	ortholog_one2one	63.6364	89.7436	50	35.05	0.0606	0.355	0
MGP_CAROLIEiJ_G0031052	8	46857526	46908898	ENSGGOG00000016799	4	190179640	190250142	ortholog_one2one	74.9175	74.9175	100	97.52	0.147	0.562	1
MGP_CAROLIEiJ_G0016582	11	64402376	64407965												
MGP_CAROLIEiJ_G0016578	11	64370169	64388202	ENSGGOG00000024357	17	7612404	7635967	ortholog_one2one	97.4815	97.7712	100	100.00	0.0106	0.3616	1
MGP_CAROLIEiJ_G0028534	6	79179746	79182280	ENSGGOG00000006346	2A	32292804	32296267	ortholog_one2many	83.4025	83.5759	100	40.01	0.0935	0.5672	1
MGP_CAROLIEiJ_G0028534	6	79179746	79182280	ENSGGOG00000022254	11	71290178	71291620	ortholog_one2many	62.6556	68.018	0		0.2095	0.6082	0
MGP_CAROLIEiJ_G0033538	X	148931033	149012146	ENSGGOG00000003407	X	18767176	18858836	ortholog_one2one	90.4839	90.8502	100	92.11	0.049	0.459	1
MGP_CAROLIEiJ_G0029836	7	68604525	68792769	ENSGGOG00000008971	15	80315452	80453955	ortholog_one2one	77.3723	84.7032	100	67.08	0.0881	0.7818	1
MGP_CAROLIEiJ_G0031467	8	96385033	96391225	ENSGGOG00000011883	16	58244841	58250555	ortholog_one2one	62.5806	77.2908	100	100.00	0.1271	1.1675	1
MGP_CAROLIEiJ_G0030439	7	128112915	128211851	ENSGGOG00000005609	16	28474487	28601247	ortholog_one2one	97.8667	97.8667	75	67.56	0.011	0.3901	1
MGP_CAROLIEiJ_G0030382	7	121887676	121893450	ENSGGOG00000043232	21	19947089	19949008	ortholog_one2many	59.4286	70.5085	0		0.1776	0.4422	0
MGP_CAROLIEiJ_G0030382	7	121887676	121893450	ENSGGOG00000005231	16	21068671	21099534	ortholog_one2many	82.5714	65.8314	100		0.0905	0.4844	1
MGP_CAROLIEiJ_G0024320	2	123924192	123924953												
MGP_CAROLIEiJ_G0025089	3	72843112	72883705	ENSGGOG00000017056	4	170732600	170780074	ortholog_one2one	89.0511	35.3623	100	39.81	0.064	0.5296	0
MGP_CAROLIEiJ_G0020967	16	86075563	86323151	ENSGGOG00000042195	2B	99169757	99170008	ortholog_one2many	29.108	79.4872	0		0.1196	0.8211	0
MGP_CAROLIEiJ_G0020967	16	86075563	86323151	ENSGGOG00000012611	21	24974551	24988787	ortholog_one2many	81.6901	81.6901	0	60.02	0.0943	0.8579	0
MGP_CAROLIEiJ_G0021635	17	40531553	40755417	ENSGGOG00000004672	6	47175376	47424833	ortholog_one2one	93.0041	93.0041	100	100.00	0.0355	0.4708	1
MGP_CAROLIEiJ_G0019887	15	68555226	69086355	ENSGGOG00000024829	8	144700758	144702354	ortholog_one2many	26.2712	22.4638	50		0.85	60.3881	0
MGP_CAROLIEiJ_G0030405	7	123161980	123203994	ENSGGOG00000014693	16	21837714	21891510	ortholog_one2one	80.8176	93.7956	50	97.50	0.0456	0.3709	1
MGP_CAROLIEiJ_G0025745	3	145479318	145670002	ENSGGOG00000014497	1	78261483	78540065	ortholog_one2one	90.9253	90.9253	100	69.25	0.0467	0.6001	1
MGP_CAROLIEiJ_G0030160	7	106362127	106363718												
MGP_CAROLIEiJ_G0016190	11	28409630	28416616	ENSGGOG00000004301	5	155898980	155905358	ortholog_one2one	62.5	50.8982	100		0.2347	0.7012	1
MGP_CAROLIEiJ_G0029391	7	25854956	25949696												
MGP_CAROLIEiJ_G0030647	7	142579917	142580913												
MGP_CAROLIEiJ_G0016418	11	53731092	53740195												
MGP_CAROLIEiJ_G0018564	13	50857463	50866067	ENSGGOG00000009676	5	161552452	161561541	ortholog_one2one	93.6803	91.9708	100	100.00	0.0325	0.477	1
MGP_CAROLIEiJ_G0025601	3	116786433	116888322	ENSGGOG00000002496	4	130523505	130638613	ortholog_one2one	87.2093	87.1249	100	68.92	0.0707	0.6348	1
MGP_CAROLIEiJ_G0016519	11	61756184	61770844	ENSGGOG00000009051	17	10778957	10791897	ortholog_one2one	84.7059	84.2105	100		0.0849	0.5462	1
MGP_CAROLIEiJ_G0020159	15	83233574	83262170	ENSGGOG00000039865	8	60354362	60363229	ortholog_one2many	66.1912	74.806	0		0.1536	0.9313	0
MGP_CAROLIEiJ_G0020159	15	83233574	83262170	ENSGGOG00000013005	22	34333142	34363494	ortholog_one2many	94.7174	94.3188	100		0.0268	0.7478	1
MGP_CAROLIEiJ_G0032590	9	98780098	98783497												
MGP_CAROLIEiJ_G0031730	8	117693711	117699521	ENSGGOG00000042844	1	214342410	214346962	ortholog_one2one	55.2632	87.7437	100	50.72	0.0562	0.4051	1
MGP_CAROLIEiJ_G0024780	2	169990428	170009336	ENSGGOG00000007516	20	61603741	61619839	ortholog_one2one	48.0234	45.4294	100				0
MGP_CAROLIEiJ_G0031139	8	62501836	62510836	ENSGGOG00000037966	19	18773813	18782750	ortholog_one2one	89.5833	89.0269	100	97.24	0.0509	1.1416	1
MGP_CAROLIEiJ_G0017494	11	115163949	115181525	ENSGGOG00000012906	5	2934573	2952934	ortholog_one2one	79.6432	79.7269	100	89.83	0.1128	1.1408	1
MGP_CAROLIEiJ_G0027581	5	106719265	106724474												
MGP_CAROLIEiJ_G0029184	7	11332203	11351258	ENSGGOG00000010665	19	57327824	57354336	ortholog_one2one	89.6725	89.899	25	37.64	0.0491	0.4038	0
MGP_CAROLIEiJ_G0020757	16	40626002	40684665	ENSGGOG00000014644	3	115660835	115704388	ortholog_one2one	63.5955	92.7869	100	100.00	0.0378	0.6053	1
MGP_CAROLIEiJ_G0024566	2	148876925	148941670	ENSGGOG00000012893	20	35343703	35410215	ortholog_one2one	89.1753	92.0213	100	5.23	0.0447	0.4487	1
MGP_CAROLIEiJ_G0032145	9	42281967	42289108	ENSGGOG00000027025	11	117834035	117842093	ortholog_one2one	71.875	69.697	100	73.29	0.1743	0.8071	1
MGP_CAROLIEiJ_G0020748	16	35674844	35789288	ENSGGOG00000007341	3	120972820	121121403	ortholog_one2one	77.614	76.5928	100	82.21	0.1334	0.4759	1
MGP_CAROLIEiJ_G0028498	6	69186458	69212564	ENSGGOG00000001377	2A	21114220	21152562	ortholog_one2one	96.9858	96.8142	100	100.00	0.0137	0.5335	1
MGP_CAROLIEiJ_G0032361	9	62598129	62606769	ENSGGOG00000015637	15	43497475	43505791	ortholog_one2one	62.5	62.5	100	100.00	0.2452	0.4276	1
MGP_CAROLIEiJ_G0022352	18	62158737	62208656	ENSGGOG00000023405	18	56009447	56090224	ortholog_one2one	86.6017	86.2864	100	85.08	0.0684	0.5159	1
MGP_CAROLIEiJ_G0032457	9	74877520	74943785	ENSGGOG00000011386	6	54247582	54313347	ortholog_one2one	92.3077	84.6626	100	21.69	0.0363	0.756	1
MGP_CAROLIEiJ_G0029710	7	47242633	47271509	ENSGGOG00000008427	19	48455783	48509712	ortholog_one2one	80.2143	75.3096	100		0.1124	1.0817	1
MGP_CAROLIEiJ_G0025621	3	122796618	122816465												
MGP_CAROLIEiJ_G0028959	6	129774266	129775195												
MGP_CAROLIEiJ_G0023570	2	53047959	53113542	ENSGGOG00000006478	2B	49610544	49639581	ortholog_one2one	79.3872	79.3872	100	100.00	0.1333	0.5484	1
MGP_CAROLIEiJ_G0032499	9	83317550	83319679	ENSGGOG00000010465	6	85687529	85688770	ortholog_one2one	77.0171	76.2712	100		0.1287	0.8438	1
MGP_CAROLIEiJ_G0031994	9	33971800	33972847												
MGP_CAROLIEiJ_G0030511	7	129623036	129629430	ENSGGOG00000016723	16	30872949	30878072	ortholog_one2one	71.1246	58.9421	100		0.1938	0.8677	1
MGP_CAROLIEiJ_G0016806	11	73408270	73413575	ENSGGOG00000011119	5	55093482	55100035	ortholog_one2one	86.7102	86.7102	100	80.16	0.0814	0.7294	1
MGP_CAROLIEiJ_G0020124	15	79127398	79140592	ENSGGOG00000001720	22	28979857	28999691	ortholog_one2one	68.435	67.5393	100	56.80	0.201	0.5777	1
MGP_CAROLIEiJ_G0015636	10	75347112	75351480	ENSGGOG00000014805	19	3335062	3346000	ortholog_one2one	91.8239	83.908	100		0.0352	1.8477	1
MGP_CAROLIEiJ_G0017606	12	5668742	5690175	ENSGGOG00000009798	2A	87540968	87560430	ortholog_one2one	76.9231	80.61	100	32.26	0.086	0.668	1
MGP_CAROLIEiJ_G0027235	5	57223409	57285121	ENSGGOG00000014944	4	37337053	37410899	ortholog_one2one	87.5	87.8229	100	60.56	0.0682	0.8516	1
MGP_CAROLIEiJ_G0016652	11	65550620	65573211	ENSGGOG00000025481	17	5158074	5184397	ortholog_one2one	57.3333	59.7222	75	100.00	0.2537	0.4969	1
MGP_CAROLIEiJ_G0032540	9	92302232	92373841												
MGP_CAROLIEiJ_G0026587	4	122942972	123003054	ENSGGOG00000012009	1	27387617	27433806	ortholog_one2one	96.4549	93.553	100	36.19	0.0173	0.5431	1
MGP_CAROLIEiJ_G0020198	15	88383990	88844527	ENSGGOG00000028620	12	41908632	42450045	ortholog_one2one	96.3035	96.3035	100	57.55	0.019	0.56	1
MGP_CAROLIEiJ_G0018439	13	33387081	33412240	ENSGGOG00000011037	6	7467853	7495287	ortholog_one2one	71.2014	79.6443	100		0.1216	0.5734	1
MGP_CAROLIEiJ_G0032898	X	1935057	1966486	ENSGGOG00000023074	X	49563555	49591901	ortholog_one2one	77.2999	92.4286	100	51.46	0.0375	0.4366	1
MGP_CAROLIEiJ_G0032135	9	41918563	41929996	ENSGGOG00000023009	11	118259756	118270866	ortholog_one2one	82.7907	82.7907	100	100.00	0.0912	0.4648	1
MGP_CAROLIEiJ_G0018532	13	49617363	49645613	ENSGGOG00000010675	5	159707068	159759691	ortholog_one2one	80.6045	75.8294	100		0.1317	0.8023	1
MGP_CAROLIEiJ_G0015704	10	81968724	82001389	ENSGGOG00000004148	12	101921410	101967296	ortholog_one2one	91.1043	91.1043	100	95.33	0.0472	0.4516	1
MGP_CAROLIEiJ_G0017068	11	93623734	93627051												
MGP_CAROLIEiJ_G0019204	14	42761892	42776614	ENSGGOG00000022241	14	25040425	25054701	ortholog_one2one	86.7621	85.0877	100		0.0709	0.487	1
MGP_CAROLIEiJ_G0015773	10	95155689	95828803	ENSGGOG00000015293	12	85492294	85502255	ortholog_one2one	95.1883	95.1883	100	78.77	0.0244	0.6222	1
MGP_CAROLIEiJ_G0023480	2	31233452	31244737												
MGP_CAROLIEiJ_G0030613	7	141162937	141179682	ENSGGOG00000013179	10	147060636	147079600	ortholog_one2one	89.2074	92.4825	100	74.46	0.0428	0.9345	1
MGP_CAROLIEiJ_G0031009	8	36967028	36978050	ENSGGOG00000013464	4	200972305	200990231	ortholog_one2one	58.7264	57.1101	75		0.2899	0.7015	1
MGP_CAROLIEiJ_G0022954	19	38273163	38416555	ENSGGOG00000005553	10	111512667	111700766	ortholog_one2one	94.0562	93.8722	100	65.00	0.0284	0.6427	1
MGP_CAROLIEiJ_G0030116	7	105649773	105650711	ENSGGOG00000010094	11	4643061	4644005	ortholog_one2one	90.3846	89.8089	75		0.052	0.8304	1
MGP_CAROLIEiJ_G0016181	11	27863390	27864326	ENSGGOG00000027953	16	201449	204041	ortholog_one2many	80.9859	78.2313	100		0.133	1.2177	1
MGP_CAROLIEiJ_G0023560	2	48170956	48450802	ENSGGOG00000008600	2B	44449777	44776454	ortholog_one2one	96.2536	91.6743	100	89.26	0.0173	0.4093	1
MGP_CAROLIEiJ_G0021412	17	29929393	29936685	ENSGGOG00000003508	19	8314528	8324140	ortholog_one2one	55.3779	53.3613	100	97.79	0.2758	0.9778	1
MGP_CAROLIEiJ_G0014299	1	68918213	68925479	ENSGGOG00000002725	2B	112717301	112725378	ortholog_one2one	97.7579	46.0888	100	100.00	0.0123	0.4714	0
MGP_CAROLIEiJ_G0017941	12	78759885	78793725	ENSGGOG00000014368	14	57595676	57649718	ortholog_one2one	82.7434	87.3832	100	96.29	0.0656	0.4062	1
MGP_CAROLIEiJ_G0017745	12	48593574	49419521	ENSGGOG00000022941	14	11473539	12063764	ortholog_one2one	69.9459	85.1316	100	19.85	0.0967	0.6738	1
MGP_CAROLIEiJ_G0019408	14	54759110	54967537	ENSGGOG00000009379	8	10058355	10389496	ortholog_one2one	66.9279	94.8889	100	35.75	0.0233	0.2786	1
MGP_CAROLIEiJ_G0028797	6	114959577	115080821												
MGP_CAROLIEiJ_G0027900	5	130832578	130856500	ENSGGOG00000005107	7	78046591	78065131	ortholog_one2one	90.3743	90.0533	75	100.00	0.0491	0.5903	1
MGP_CAROLIEiJ_G0014663	1	130386668	130410310	ENSGGOG00000006853	1	177482222	177501768	ortholog_one2one	98.7406	98.7406	100	100.00	0.0056	0.259	1
MGP_CAROLIEiJ_G0028547	6	79271962	79275782	ENSGGOG00000014610	2A	32390905	32394346	ortholog_one2one	87.4667	58.9928	100	100.00	0.0423	0.9349	1
MGP_CAROLIEiJ_G0028090	6	3347218	3406969												
MGP_CAROLIEiJ_G0023232	2	20082497	20091924	ENSGGOG00000015985	2B	1488967	1496647	ortholog_one2one	54.2683	52.6627	50	39.05	0.4043	0.7559	0
MGP_CAROLIEiJ_G0021596	17	34931155	34932374												
MGP_CAROLIEiJ_G0018746	13	76075601	76108739	ENSGGOG00000002845	5	73226934	73243517	ortholog_one2one	97.491	97.491	100	99.78	0.0116	0.3932	1
MGP_CAROLIEiJ_G0027458	5	93738826	93744136	ENSGGOG00000037903	15	4377951	4378381	ortholog_one2many	54.5455	69.0266	0		0.1759	0.49	0
MGP_CAROLIEiJ_G0027458	5	93738826	93744136	ENSGGOG00000040785	X	54462393	54463480	ortholog_one2many	59.4406	75.2212	0		0.1123	0.4706	0
MGP_CAROLIEiJ_G0027458	5	93738826	93744136	ENSGGOG00000008603	4	94472754	94476114	ortholog_one2many	65.7343	77.0492	75	100.00	0.1019	0.5645	1
MGP_CAROLIEiJ_G0016634	11	65268714	65274698	ENSGGOG00000011456	17	4717393	4728786	ortholog_one2one	82.1429	81.7259	100	99.99	0.1008	0.5554	1
MGP_CAROLIEiJ_G0030698	7	143653014	143656946	ENSGGOG00000010789	11	614468	617759	ortholog_one2one	99.1304	99.1304	100		0.0044	0.5772	1
MGP_CAROLIEiJ_G0021585	17	34472244	34479223	ENSGGOG00000007846	6	29976430	29977396	ortholog_one2many	71.9243	77.8157	75	84.95	0.1319	0.8557	1
MGP_CAROLIEiJ_G0016924	11	82286953	82307383	ENSGGOG00000001978	5	24135528	24186279	ortholog_one2one	57.3141	66.5738	100	100.00	0.1691	0.5289	1
MGP_CAROLIEiJ_G0019109	14	26351749	26357736												
MGP_CAROLIEiJ_G0030358	7	118733638	118769059	ENSGGOG00000005914	11	17117731	17162658	ortholog_one2one	86.4286	86.4286	50		0.0708	0.9825	0
MGP_CAROLIEiJ_G0018914	13	108194682	108342535	ENSGGOG00000022320	17	43062240	43226084	ortholog_one2one	87.7014	87.7014	100	100.00	0.066	0.6129	1
MGP_CAROLIEiJ_G0021437	17	30355643	30357651	ENSGGOG00000009838	6	33864262	33866664	ortholog_one2one	87.6448	86.9732	75	100.00	0.0664	0.4148	1
MGP_CAROLIEiJ_G0032665	9	103272345	103286848	ENSGGOG00000012251	3	50867408	50879633	ortholog_one2one	92.1875	94.2116	100	100.00	0.0311	0.4717	1
MGP_CAROLIEiJ_G0014776	1	153346223	153365463	ENSGGOG00000012578	1	150326017	150347246	ortholog_one2one	78.2143	78.6355	100		0.1294	0.4769	1
MGP_CAROLIEiJ_G0022774	19	10545000	10545905	ENSGGOG00000043110	11	57497199	57498143	ortholog_one2many	73.4219	70.3822	50		0.161	0.8599	0
MGP_CAROLIEiJ_G0013924	1	1603873	1668226												
MGP_CAROLIEiJ_G0030572	7	133726321	133734115	ENSGGOG00000039592	10	138219630	138221375	ortholog_one2one	93.4066	93.4066	100		0.0263	0.599	1
MGP_CAROLIEiJ_G0033298	X	96433178	96437747	ENSGGOG00000023079	X	71959129	71963847	ortholog_one2one	100	100	100		0	0	1
MGP_CAROLIEiJ_G0027296	5	66354404	66401689	ENSGGOG00000014483	4	48870763	48945102	ortholog_one2one	78.0488	80.9524	100	49.85	0.0937	0.5958	1
MGP_CAROLIEiJ_G0026004	4	42561824	42583506												
MGP_CAROLIEiJ_G0028190	6	25503955	25510094	ENSGGOG00000002419	7	129766028	129773769	ortholog_one2one	81.3842	81.3842	100		0.0938	0.8604	1
MGP_CAROLIEiJ_G0031970	9	31951280	31952624												
MGP_CAROLIEiJ_G0019680	15	8469755	8470728												
MGP_CAROLIEiJ_G0022186	18	34873318	35028291												
MGP_CAROLIEiJ_G0025344	3	89580750	89591354	ENSGGOG00000015378	1	129807726	129820120	ortholog_one2one	85.4103	85.4103	100	95.79	0.0774	0.3781	1
MGP_CAROLIEiJ_G0032555	9	94508330	94509566	ENSGGOG00000024690	3	141025880	141028292	ortholog_one2one	79.4667	81.8681	75	100.00	0.1089	1.3485	1
MGP_CAROLIEiJ_G0025323	3	89102341	89111203	ENSGGOG00000015144	1	130282543	130292138	ortholog_one2one	86.4996	86.4996	100	100.00	0.0743	0.4328	1
MGP_CAROLIEiJ_G0026197	4	92040028	92097028	ENSGGOG00000016004	1	64487912	64575435	ortholog_one2one	98.2759	98.2759	100	84.95	0.0083	0.4134	1
MGP_CAROLIEiJ_G0021971	18	1590520	1790327	ENSGGOG00000037717	10	90099200	90099539	ortholog_one2many	3.18866	91.1392	50		0.0421	0.9162	0
MGP_CAROLIEiJ_G0021971	18	1590520	1790327	ENSGGOG00000026771	10	91266670	91365129	ortholog_one2many	72.7192	76.8367	50	14.45	0.1334	0.8449	0
MGP_CAROLIEiJ_G0025691	3	135510561	135670039	ENSGGOG00000024845	4	105668336	105885218	ortholog_one2one	83.1615	77.44	50	49.64	0.0935	0.5196	0
MGP_CAROLIEiJ_G0032325	9	59837767	59944858	ENSGGOG00000013093	15	46872357	46999155	ortholog_one2one	90.404	90.328	100	75.52	0.0468	0.7127	1
MGP_CAROLIEiJ_G0027283	5	65453923	65494472	ENSGGOG00000008489	4	47713345	47781368	ortholog_one2one	88.1264	88.7061	50	93.56	0.0571	0.4591	1
MGP_CAROLIEiJ_G0017522	11	116381102	116385367	ENSGGOG00000009356	5	1348430	1352810	ortholog_one2one	84.5771	85.8586	75	100.00	0.0716	0.6289	1
MGP_CAROLIEiJ_G0023557	2	47713009	47740016	ENSGGOG00000037309	22	8169368	8170257	ortholog_one2many	70.9497	83.5526	0		0.0986	0.4769	0
MGP_CAROLIEiJ_G0023557	2	47713009	47740016	ENSGGOG00000043172	10	113586305	113587157	ortholog_one2many	73.743	89.7959	0		0.0517	0.4198	0
MGP_CAROLIEiJ_G0023557	2	47713009	47740016	ENSGGOG00000002066	2B	43911391	43938944	ortholog_one2many	99.4413	99.4413	100		0.0025	0.3835	1
MGP_CAROLIEiJ_G0019111	14	26364538	26386709	ENSGGOG00000010651	10	63147115	63201494	ortholog_one2one	33.3853	37.8761	25		0.5586	1.0652	0
MGP_CAROLIEiJ_G0025151	3	80797642	80803718												
MGP_CAROLIEiJ_G0029264	7	18277297	18287930	ENSGGOG00000017080	19	45151626	45163072	ortholog_one2one	86.514	85.213	100	100.00	0.0644	0.4859	1
MGP_CAROLIEiJ_G0029772	7	48825695	48842937	ENSGGOG00000015884	11	18285192	18324544	ortholog_one2one	75	46.0843	75	4.96	0.1646	0.5871	0
MGP_CAROLIEiJ_G0027431	5	89414600	89810354	ENSGGOG00000003170	4	89025704	89521277	ortholog_one2one	85.0873	85.0449	75	77.57	0.0815	0.5273	1
MGP_CAROLIEiJ_G0015285	10	38594877	38596736												
MGP_CAROLIEiJ_G0023595	2	57488018	57518257	ENSGGOG00000036884	2B	54592536	54611953	ortholog_one2one	80.4545	81.5668	100		0.1025	0.5747	1
MGP_CAROLIEiJ_G0022628	19	3668538	3687588	ENSGGOG00000012149	11	63376518	63393527	ortholog_one2one	93.5338	93.816	100	75.20	0.0321	1.0952	1
MGP_CAROLIEiJ_G0033161	X	68789905	68793712	ENSGGOG00000024329	X	154128348	154133392	ortholog_one2one	94.7977	89.1304	75	100.00	0.0247	0.7251	1
MGP_CAROLIEiJ_G0027030	5	20415677	20417642												
MGP_CAROLIEiJ_G0022149	18	34246920	35019697												
MGP_CAROLIEiJ_G0029739	7	47659506	47667971	ENSGGOG00000001443	19	47875165	47887359	ortholog_one2one	82.0097	76.3198	100	100.00	0.1103	0.7633	1
MGP_CAROLIEiJ_G0027263	5	60411309	60416125	ENSGGOG00000006225	4	41599079	41604416	ortholog_one2one	100	100	100	100.00	0	0	1
MGP_CAROLIEiJ_G0026143	4	81383421	81384220	ENSGGOG00000036801	9	28233205	28233946	ortholog_many2many	62.1053	60.5128	25		0.2462	0.5127	0
MGP_CAROLIEiJ_G0026143	4	81383421	81384220	ENSGGOG00000026395	9	28288832	28289506	ortholog_many2many	55.2632	61.7647	50		0.2348	0.4302	0
MGP_CAROLIEiJ_G0026143	4	81383421	81384220	ENSGGOG00000038600	9	28306095	28306849	ortholog_many2many	62.1053	59.596	50		0.2472	0.4663	0
MGP_CAROLIEiJ_G0016611	11	64740485	64744004	ENSGGOG00000013770	17	7253203	7255346	ortholog_one2one	100	100	100		0	0	1
MGP_CAROLIEiJ_G0032648	9	102877431	102888756	ENSGGOG00000007106	3	51336881	51347745	ortholog_one2one	89.5349	90.5882	100		0.0493	0.7839	1
MGP_CAROLIEiJ_G0019853	15	60890765	60943685	ENSGGOG00000022531	8	134964730	135008982	ortholog_one2many	79.2285	78.2991	75		0.1151	1.252	1
MGP_CAROLIEiJ_G0019853	15	60890765	60943685	ENSGGOG00000013903	4	60907991	60909005	ortholog_one2many	61.1276	68.8963	0		0.179	1.5601	0
MGP_CAROLIEiJ_G0019976	15	72189477	72204836	ENSGGOG00000009478	22	20443968	20460376	ortholog_one2one	88.1818	88.1818	100	100.00	0.0622	0.3995	1
MGP_CAROLIEiJ_G0021203	17	20559996	20568549	ENSGGOG00000009364	16	1987941	1998718	ortholog_one2one	95.8231	95.8231	75		0.0184	1.0332	1
MGP_CAROLIEiJ_G0023054	19	43852280	43852924	ENSGGOG00000001435	6	28446695	28447375	ortholog_one2many	71.4953	67.6991	0		0.1795	8.0007	0
MGP_CAROLIEiJ_G0022305	18	57261749	57290139	ENSGGOG00000041128	5	134502326	134502508	ortholog_one2one	81.6667	81.6667	50	52.43	0.1058	1.261	0
MGP_CAROLIEiJ_G0027164	5	31710185	31734152	ENSGGOG00000008067	4	6733472	6780314	ortholog_one2one	74.3615	75.0248	100		0.1493	0.9474	1
MGP_CAROLIEiJ_G0032085	9	39285926	39387715	ENSGGOG00000024606	11	121045571	121110834	ortholog_one2one	93.6652	97.6415	100	55.11	0.0112	0.5186	1
MGP_CAROLIEiJ_G0026722	4	130382323	130406689												
MGP_CAROLIEiJ_G0031433	8	90370116	90371072												
MGP_CAROLIEiJ_G0026219	4	95322463	95366738	ENSGGOG00000009038	1	67820922	67895950	ortholog_one2one	96.9014	96.9014	75	100.00	0.0154	0.3105	1
MGP_CAROLIEiJ_G0024984	3	47064419	47082888	ENSGGOG00000003830	13	20799716	20828051	ortholog_one2one	80.2415	77.4364	75	60.64	0.1303	0.8265	1
MGP_CAROLIEiJ_G0031969	9	31901043	31903672												
MGP_CAROLIEiJ_G0029873	7	81466097	81473065	ENSGGOG00000010365	15	67238170	67255120	ortholog_one2one	80.663	80.663	100		0.0928	1.0373	1
MGP_CAROLIEiJ_G0015859	10	114265295	114318843	ENSGGOG00000016282	12	21590220	21758401	ortholog_one2one	74.6006	74.9599	75	28.21	0.1642	0.4696	1
